,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.0050034482758619485,Total infected,0%
2,3.0,0.016038965517241353,Total infected,0%
3,4.0,0.03609310344827601,Total infected,0%
4,5.0,0.06835068965517249,Total infected,0%
5,6.0,0.11432517241379303,Total infected,0%
6,7.0,0.15175172413793098,Total infected,0%
7,8.0,0.18184655172413794,Total infected,0%
8,9.0,0.23627241379310346,Total infected,0%
9,10.0,0.3059637931034483,Total infected,0%
10,11.0,0.3826755172413792,Total infected,0%
11,12.0,0.4597120689655173,Total infected,0%
12,13.0,0.5320086206896553,Total infected,0%
13,14.0,0.5842582758620689,Total infected,0%
14,15.0,0.6227696551724139,Total infected,0%
15,16.0,0.6618755172413793,Total infected,0%
16,17.0,0.6967386206896552,Total infected,0%
17,18.0,0.7258655172413793,Total infected,0%
18,19.0,0.7500451724137931,Total infected,0%
19,20.0,0.7698572413793103,Total infected,0%
20,21.0,0.7845279310344828,Total infected,0%
21,22.0,0.7949486206896552,Total infected,0%
22,23.0,0.8040431034482759,Total infected,0%
23,24.0,0.8123555172413793,Total infected,0%
24,25.0,0.8200124137931035,Total infected,0%
25,26.0,0.8273993103448276,Total infected,0%
26,27.0,0.8342541379310344,Total infected,0%
27,28.0,0.8398382758620689,Total infected,0%
28,29.0,0.8444610344827586,Total infected,0%
29,30.0,0.8495341379310345,Total infected,0%
30,31.0,0.8553037931034482,Total infected,0%
31,32.0,0.8613779310344828,Total infected,0%
32,33.0,0.8674934482758621,Total infected,0%
33,34.0,0.8733465517241379,Total infected,0%
34,35.0,0.8780872413793104,Total infected,0%
35,36.0,0.8818668965517241,Total infected,0%
36,37.0,0.8860544827586208,Total infected,0%
37,38.0,0.8901600000000001,Total infected,0%
38,39.0,0.8944855172413794,Total infected,0%
39,40.0,0.8984041379310345,Total infected,0%
40,41.0,0.9023841379310344,Total infected,0%
41,42.0,0.905383448275862,Total infected,0%
42,43.0,0.9077879310344829,Total infected,0%
43,44.0,0.9105103448275862,Total infected,0%
44,45.0,0.913046551724138,Total infected,0%
45,46.0,0.9154937931034483,Total infected,0%
46,47.0,0.9180986206896552,Total infected,0%
47,48.0,0.9204620689655172,Total infected,0%
48,49.0,0.9223479310344829,Total infected,0%
49,50.0,0.9236610344827586,Total infected,0%
50,51.0,0.925001724137931,Total infected,0%
51,52.0,0.9265431034482758,Total infected,0%
52,53.0,0.9282289655172413,Total infected,0%
53,54.0,0.9295762068965516,Total infected,0%
54,55.0,0.9310758620689655,Total infected,0%
55,56.0,0.9322368965517241,Total infected,0%
56,57.0,0.9331213793103449,Total infected,0%
57,58.0,0.9343031034482758,Total infected,0%
58,59.0,0.9352913793103449,Total infected,0%
59,60.0,0.9363206896551725,Total infected,0%
60,1.0,1.9601178917520005e-16,Total infected,10%
61,2.0,0.004609310344827416,Total infected,10%
62,3.0,0.014187241379310394,Total infected,10%
63,4.0,0.031158965517241493,Total infected,10%
64,5.0,0.05873896551724129,Total infected,10%
65,6.0,0.09824413793103441,Total infected,10%
66,7.0,0.1298393103448276,Total infected,10%
67,8.0,0.15679620689655183,Total infected,10%
68,9.0,0.20536931034482747,Total infected,10%
69,10.0,0.2685648275862067,Total infected,10%
70,11.0,0.33835241379310355,Total infected,10%
71,12.0,0.411623448275862,Total infected,10%
72,13.0,0.4818806896551724,Total infected,10%
73,14.0,0.5335020689655172,Total infected,10%
74,15.0,0.5713775862068966,Total infected,10%
75,16.0,0.6114306896551724,Total infected,10%
76,17.0,0.6488562068965517,Total infected,10%
77,18.0,0.682233448275862,Total infected,10%
78,19.0,0.7103582758620689,Total infected,10%
79,20.0,0.7338055172413793,Total infected,10%
80,21.0,0.7513096551724138,Total infected,10%
81,22.0,0.7638658620689656,Total infected,10%
82,23.0,0.7752541379310345,Total infected,10%
83,24.0,0.7849631034482758,Total infected,10%
84,25.0,0.7936772413793104,Total infected,10%
85,26.0,0.8018665517241379,Total infected,10%
86,27.0,0.809253448275862,Total infected,10%
87,28.0,0.8145255172413793,Total infected,10%
88,29.0,0.8193144827586207,Total infected,10%
89,30.0,0.824531724137931,Total infected,10%
90,31.0,0.83033,Total infected,10%
91,32.0,0.8362727586206897,Total infected,10%
92,33.0,0.8423124137931035,Total infected,10%
93,34.0,0.8485175862068965,Total infected,10%
94,35.0,0.8530786206896551,Total infected,10%
95,36.0,0.8569137931034483,Total infected,10%
96,37.0,0.8615579310344827,Total infected,10%
97,38.0,0.8662086206896552,Total infected,10%
98,39.0,0.8706800000000001,Total infected,10%
99,40.0,0.8749220689655172,Total infected,10%
100,41.0,0.8791034482758621,Total infected,10%
101,42.0,0.8823372413793102,Total infected,10%
102,43.0,0.8850386206896552,Total infected,10%
103,44.0,0.8881206896551724,Total infected,10%
104,45.0,0.8911889655172414,Total infected,10%
105,46.0,0.8942368965517242,Total infected,10%
106,47.0,0.8968420689655173,Total infected,10%
107,48.0,0.8994268965517241,Total infected,10%
108,49.0,0.9013820689655172,Total infected,10%
109,50.0,0.9030410344827587,Total infected,10%
110,51.0,0.9049893103448277,Total infected,10%
111,52.0,0.9067034482758621,Total infected,10%
112,53.0,0.9085482758620689,Total infected,10%
113,54.0,0.9101862068965517,Total infected,10%
114,55.0,0.9118099999999999,Total infected,10%
115,56.0,0.9131231034482759,Total infected,10%
116,57.0,0.9144979310344828,Total infected,10%
117,58.0,0.9155762068965518,Total infected,10%
118,59.0,0.9167920689655173,Total infected,10%
119,60.0,0.9178910344827587,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.003731379310344719,Total infected,40%
122,3.0,0.01114689655172391,Total infected,40%
