,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.011070689655172498,Total infected,0%
2,3.0,0.0340751724137931,Total infected,0%
3,4.0,0.07361620689655175,Total infected,0%
4,5.0,0.13408896551724145,Total infected,0%
5,6.0,0.21208655172413793,Total infected,0%
6,7.0,0.2739755172413793,Total infected,0%
7,8.0,0.32235517241379313,Total infected,0%
8,9.0,0.39809275862068966,Total infected,0%
9,10.0,0.4809275862068965,Total infected,0%
10,11.0,0.5576186206896552,Total infected,0%
11,12.0,0.6225003448275862,Total infected,0%
12,13.0,0.6757862068965518,Total infected,0%
13,14.0,0.7135237931034483,Total infected,0%
14,15.0,0.7409024137931034,Total infected,0%
15,16.0,0.7631886206896552,Total infected,0%
16,17.0,0.7803882758620689,Total infected,0%
17,18.0,0.7933244827586207,Total infected,0%
18,19.0,0.8031165517241379,Total infected,0%
19,20.0,0.8099851724137931,Total infected,0%
20,21.0,0.8149541379310346,Total infected,0%
21,22.0,0.8184020689655173,Total infected,0%
22,23.0,0.8210696551724138,Total infected,0%
23,24.0,0.8227972413793103,Total infected,0%
24,25.0,0.8242900000000001,Total infected,0%
25,26.0,0.825188275862069,Total infected,0%
26,27.0,0.8258379310344828,Total infected,0%
27,28.0,0.8262803448275862,Total infected,0%
28,29.0,0.8266396551724138,Total infected,0%
29,30.0,0.8269506896551724,Total infected,0%
30,31.0,0.8270679310344827,Total infected,0%
31,32.0,0.8272337931034482,Total infected,0%
32,33.0,0.82731,Total infected,0%
33,34.0,0.8273513793103447,Total infected,0%
34,35.0,0.8273996551724138,Total infected,0%
35,36.0,0.8274134482758622,Total infected,0%
36,37.0,0.8274479310344828,Total infected,0%
37,38.0,0.8274686206896552,Total infected,0%
38,39.0,0.8275034482758621,Total infected,0%
39,40.0,0.8275241379310345,Total infected,0%
40,41.0,0.8275379310344827,Total infected,0%
41,42.0,0.8275448275862068,Total infected,0%
42,43.0,0.8275655172413793,Total infected,0%
43,44.0,0.8275724137931035,Total infected,0%
44,45.0,0.8275724137931035,Total infected,0%
45,46.0,0.8275724137931035,Total infected,0%
46,47.0,0.8275724137931035,Total infected,0%
47,48.0,0.8275724137931035,Total infected,0%
48,49.0,0.8275724137931035,Total infected,0%
49,50.0,0.8275724137931035,Total infected,0%
50,51.0,0.8275724137931035,Total infected,0%
51,52.0,0.8275724137931035,Total infected,0%
52,53.0,0.8275724137931035,Total infected,0%
53,54.0,0.8275724137931035,Total infected,0%
54,55.0,0.8275724137931035,Total infected,0%
55,56.0,0.8275724137931035,Total infected,0%
56,57.0,0.8275724137931035,Total infected,0%
57,58.0,0.8275724137931035,Total infected,0%
58,59.0,0.8275724137931035,Total infected,0%
59,60.0,0.8275724137931035,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.00984724137931039,Total infected,10%
62,3.0,0.03009482758620677,Total infected,10%
63,4.0,0.06381724137931036,Total infected,10%
64,5.0,0.11514724137931032,Total infected,10%
65,6.0,0.18057482758620694,Total infected,10%
66,7.0,0.23227137931034483,Total infected,10%
67,8.0,0.2741344827586207,Total infected,10%
68,9.0,0.3384213793103448,Total infected,10%
69,10.0,0.41110482758620687,Total infected,10%
70,11.0,0.4798700000000001,Total infected,10%
71,12.0,0.5398244827586207,Total infected,10%
72,13.0,0.5896551724137931,Total infected,10%
73,14.0,0.6256306896551724,Total infected,10%
74,15.0,0.652221724137931,Total infected,10%
75,16.0,0.6743831034482759,Total infected,10%
76,17.0,0.6925368965517241,Total infected,10%
77,18.0,0.7061434482758621,Total infected,10%
78,19.0,0.7161841379310345,Total infected,10%
79,20.0,0.7239720689655172,Total infected,10%
80,21.0,0.7297010344827586,Total infected,10%
81,22.0,0.7337503448275862,Total infected,10%
82,23.0,0.7366458620689655,Total infected,10%
83,24.0,0.7388779310344828,Total infected,10%
84,25.0,0.7404255172413793,Total infected,10%
85,26.0,0.7416417241379311,Total infected,10%
86,27.0,0.7424572413793104,Total infected,10%
87,28.0,0.7430448275862069,Total infected,10%
88,29.0,0.7434041379310344,Total infected,10%
89,30.0,0.743763448275862,Total infected,10%
90,31.0,0.7440051724137932,Total infected,10%
91,32.0,0.7441503448275862,Total infected,10%
92,33.0,0.7442537931034482,Total infected,10%
93,34.0,0.7443437931034483,Total infected,10%
94,35.0,0.744433448275862,Total infected,10%
95,36.0,0.7445579310344829,Total infected,10%
96,37.0,0.7445924137931035,Total infected,10%
97,38.0,0.7446337931034483,Total infected,10%
98,39.0,0.744661724137931,Total infected,10%
99,40.0,0.7446893103448275,Total infected,10%
100,41.0,0.7447031034482758,Total infected,10%
101,42.0,0.7447168965517241,Total infected,10%
102,43.0,0.7447172413793104,Total infected,10%
103,44.0,0.7447172413793104,Total infected,10%
104,45.0,0.7447241379310344,Total infected,10%
105,46.0,0.7447310344827586,Total infected,10%
106,47.0,0.7447448275862069,Total infected,10%
107,48.0,0.7447448275862069,Total infected,10%
108,49.0,0.7447517241379311,Total infected,10%
109,50.0,0.7447586206896553,Total infected,10%
110,51.0,0.7447586206896553,Total infected,10%
111,52.0,0.7447586206896553,Total infected,10%
112,53.0,0.7447586206896553,Total infected,10%
113,54.0,0.7447586206896553,Total infected,10%
114,55.0,0.7447586206896553,Total infected,10%
115,56.0,0.7447586206896553,Total infected,10%
116,57.0,0.7447586206896553,Total infected,10%
117,58.0,0.7447655172413793,Total infected,10%
118,59.0,0.7447655172413793,Total infected,10%
119,60.0,0.7447655172413793,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.006730689655172494,Total infected,40%
122,3.0,0.01935620689655166,Total infected,40%
123,4.0,0.03803482758620691,Total infected,40%
124,5.0,0.06540655172413788,Total infected,40%
125,6.0,0.09915000000000011,Total infected,40%
126,7.0,0.1277934482758621,Total infected,40%
127,8.0,0.1512679310344828,Total infected,40%
128,9.0,0.18694620689655175,Total infected,40%
129,10.0,0.22655655172413797,Total infected,40%
130,11.0,0.269048275862069,Total infected,40%
131,12.0,0.30802999999999997,Total infected,40%
132,13.0,0.3434175862068965,Total infected,40%
133,14.0,0.36922793103448276,Total infected,40%
134,15.0,0.38907482758620693,Total infected,40%
135,16.0,0.408223448275862,Total infected,40%
136,17.0,0.42513999999999996,Total infected,40%
137,18.0,0.4395344827586207,Total infected,40%
138,19.0,0.4514613793103448,Total infected,40%
139,20.0,0.4613431034482759,Total infected,40%
140,21.0,0.4687168965517241,Total infected,40%
141,22.0,0.4741,Total infected,40%
142,23.0,0.47865379310344824,Total infected,40%
143,24.0,0.48251,Total infected,40%
144,25.0,0.4855365517241379,Total infected,40%
145,26.0,0.48794827586206896,Total infected,40%
146,27.0,0.48964827586206894,Total infected,40%
147,28.0,0.4910510344827586,Total infected,40%
148,29.0,0.49193586206896545,Total infected,40%
149,30.0,0.4926955172413793,Total infected,40%
150,31.0,0.49331793103448274,Total infected,40%
151,32.0,0.49382896551724137,Total infected,40%
152,33.0,0.4941744827586207,Total infected,40%
153,34.0,0.49448551724137935,Total infected,40%
154,35.0,0.4946927586206897,Total infected,40%
155,36.0,0.49489310344827586,Total infected,40%
156,37.0,0.4951279310344827,Total infected,40%
157,38.0,0.4952527586206897,Total infected,40%
158,39.0,0.4953355172413793,Total infected,40%
159,40.0,0.49548068965517245,Total infected,40%
160,41.0,0.49557034482758616,Total infected,40%
161,42.0,0.49564655172413796,Total infected,40%
162,43.0,0.49569482758620687,Total infected,40%
163,44.0,0.4957431034482759,Total infected,40%
164,45.0,0.4958124137931034,Total infected,40%
165,46.0,0.49584,Total infected,40%
166,47.0,0.4959158620689655,Total infected,40%
167,48.0,0.4959641379310345,Total infected,40%
168,49.0,0.4959986206896551,Total infected,40%
169,50.0,0.4960403448275862,Total infected,40%
170,51.0,0.4960610344827586,Total infected,40%
171,52.0,0.49609551724137935,Total infected,40%
172,53.0,0.49612310344827587,Total infected,40%
173,54.0,0.49613689655172416,Total infected,40%
174,55.0,0.49619206896551726,Total infected,40%
175,56.0,0.4962337931034483,Total infected,40%
176,57.0,0.49626862068965516,Total infected,40%
177,58.0,0.49627551724137936,Total infected,40%
178,59.0,0.4962962068965518,Total infected,40%
179,60.0,0.49630310344827583,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0029786206896550665,Total infected,70%
182,3.0,0.008942068965517325,Total infected,70%
183,4.0,0.017047586206896587,Total infected,70%
184,5.0,0.026791379310344806,Total infected,70%
185,6.0,0.03838034482758632,Total infected,70%
186,7.0,0.04959586206896543,Total infected,70%
187,8.0,0.059830000000000064,Total infected,70%
188,9.0,0.07282862068965512,Total infected,70%
189,10.0,0.08666999999999998,Total infected,70%
190,11.0,0.10090551724137937,Total infected,70%
191,12.0,0.1155275862068965,Total infected,70%
192,13.0,0.12992896551724134,Total infected,70%
193,14.0,0.14160724137931036,Total infected,70%
194,15.0,0.1507703448275862,Total infected,70%
195,16.0,0.16036206896551722,Total infected,70%
196,17.0,0.17028551724137933,Total infected,70%
197,18.0,0.17952448275862065,Total infected,70%
198,19.0,0.18801724137931036,Total infected,70%
199,20.0,0.19552896551724133,Total infected,70%
200,21.0,0.20135448275862067,Total infected,70%
201,22.0,0.206101724137931,Total infected,70%
202,23.0,0.21057275862068967,Total infected,70%
203,24.0,0.2146568965517241,Total infected,70%
204,25.0,0.21863034482758625,Total infected,70%
205,26.0,0.22218896551724138,Total infected,70%
206,27.0,0.22516068965517247,Total infected,70%
207,28.0,0.2273927586206897,Total infected,70%
208,29.0,0.22915482758620692,Total infected,70%
209,30.0,0.23099275862068963,Total infected,70%
210,31.0,0.23263758620689656,Total infected,70%
211,32.0,0.23415793103448276,Total infected,70%
212,33.0,0.23549862068965519,Total infected,70%
213,34.0,0.23667344827586206,Total infected,70%
214,35.0,0.2375441379310345,Total infected,70%
215,36.0,0.23830413793103453,Total infected,70%
216,37.0,0.23905034482758622,Total infected,70%
217,38.0,0.2397551724137931,Total infected,70%
218,39.0,0.24036344827586206,Total infected,70%
219,40.0,0.24098551724137926,Total infected,70%
220,41.0,0.2415244827586207,Total infected,70%
221,42.0,0.24206344827586204,Total infected,70%
222,43.0,0.24250551724137936,Total infected,70%
