,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,239.9849,Susceptible,Screening 25%,Susceptible
2,2.0,239.9648,Susceptible,Screening 25%,Susceptible
3,3.0,239.8241,Susceptible,Screening 25%,Susceptible
4,4.0,239.7075,Susceptible,Screening 25%,Susceptible
5,5.0,239.5206,Susceptible,Screening 25%,Susceptible
6,6.0,239.4955,Susceptible,Screening 25%,Susceptible
7,7.0,239.4824,Susceptible,Screening 25%,Susceptible
8,8.0,239.3457,Susceptible,Screening 25%,Susceptible
9,9.0,239.0774,Susceptible,Screening 25%,Susceptible
10,10.0,238.8362,Susceptible,Screening 25%,Susceptible
11,11.0,238.5779,Susceptible,Screening 25%,Susceptible
12,12.0,238.1829,Susceptible,Screening 25%,Susceptible
13,13.0,238.0864,Susceptible,Screening 25%,Susceptible
14,14.0,238.0563,Susceptible,Screening 25%,Susceptible
15,15.0,237.6382,Susceptible,Screening 25%,Susceptible
16,16.0,237.0522,Susceptible,Screening 25%,Susceptible
17,17.0,236.7226,Susceptible,Screening 25%,Susceptible
18,18.0,236.3377,Susceptible,Screening 25%,Susceptible
19,19.0,235.9568,Susceptible,Screening 25%,Susceptible
20,20.0,235.8503,Susceptible,Screening 25%,Susceptible
21,21.0,235.803,Susceptible,Screening 25%,Susceptible
22,22.0,235.3206,Susceptible,Screening 25%,Susceptible
23,23.0,234.9618,Susceptible,Screening 25%,Susceptible
24,24.0,234.4563,Susceptible,Screening 25%,Susceptible
25,25.0,233.9487,Susceptible,Screening 25%,Susceptible
26,26.0,233.6492,Susceptible,Screening 25%,Susceptible
27,27.0,233.6091,Susceptible,Screening 25%,Susceptible
28,28.0,233.4191,Susceptible,Screening 25%,Susceptible
29,29.0,232.806,Susceptible,Screening 25%,Susceptible
30,30.0,232.5889,Susceptible,Screening 25%,Susceptible
31,31.0,232.2211,Susceptible,Screening 25%,Susceptible
