,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7577,Total infected,Without screening
25,26.0,4.1422000000000025,Total infected,Without screening
26,27.0,4.605699999999985,Total infected,Without screening
27,28.0,4.977000000000032,Total infected,Without screening
28,29.0,5.229199999999992,Total infected,Without screening
29,30.0,5.6156999999999755,Total infected,Without screening
30,31.0,6.120200000000011,Total infected,Without screening
31,32.0,6.716599999999971,Total infected,Without screening
32,33.0,7.324200000000019,Total infected,Without screening
33,34.0,8.01400000000001,Total infected,Without screening
34,35.0,8.49739999999997,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.0049999999999954525,Total infected,Screening 25%
37,3.0,0.025100000000009004,Total infected,Screening 25%
38,4.0,0.03520000000000323,Total infected,Screening 25%
39,5.0,0.06529999999997926,Total infected,Screening 25%
40,6.0,0.11060000000000514,Total infected,Screening 25%
41,7.0,0.1507000000000005,Total infected,Screening 25%
42,8.0,0.19590000000002306,Total infected,Screening 25%
43,9.0,0.2814999999999941,Total infected,Screening 25%
44,10.0,0.40699999999998226,Total infected,Screening 25%
45,11.0,0.5678000000000338,Total infected,Screening 25%
46,12.0,0.748800000000017,Total infected,Screening 25%
47,13.0,0.9849000000000387,Total infected,Screening 25%
48,14.0,1.170800000000014,Total infected,Screening 25%
49,15.0,1.261400000000009,Total infected,Screening 25%
50,16.0,1.4472000000000094,Total infected,Screening 25%
51,17.0,1.6783999999999821,Total infected,Screening 25%
52,18.0,1.949700000000007,Total infected,Screening 25%
53,19.0,2.2711999999999932,Total infected,Screening 25%
54,20.0,2.592899999999986,Total infected,Screening 25%
55,21.0,2.8440999999999974,Total infected,Screening 25%
56,22.0,3.0001000000000033,Total infected,Screening 25%
57,23.0,3.316600000000051,Total infected,Screening 25%
58,24.0,3.648300000000006,Total infected,Screening 25%
59,25.0,4.130600000000015,Total infected,Screening 25%
60,26.0,4.668300000000016,Total infected,Screening 25%
61,27.0,5.12560000000002,Total infected,Screening 25%
62,28.0,5.4573999999999785,Total infected,Screening 25%
63,29.0,5.768799999999999,Total infected,Screening 25%
64,30.0,6.211100000000016,Total infected,Screening 25%
65,31.0,6.63820000000004,Total infected,Screening 25%
66,32.0,7.170999999999992,Total infected,Screening 25%
67,33.0,7.738700000000051,Total infected,Screening 25%
68,34.0,8.276399999999995,Total infected,Screening 25%
69,35.0,8.728500000000025,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.014999999999986358,Total infected,Screening 50%
72,3.0,0.03509999999999991,Total infected,Screening 50%
73,4.0,0.06029999999998381,Total infected,Screening 50%
74,5.0,0.09040000000001669,Total infected,Screening 50%
75,6.0,0.13059999999998695,Total infected,Screening 50%
76,7.0,0.19089999999999918,Total infected,Screening 50%
77,8.0,0.22110000000000696,Total infected,Screening 50%
78,9.0,0.28130000000001587,Total infected,Screening 50%
79,10.0,0.3667000000000371,Total infected,Screening 50%
80,11.0,0.44720000000000937,Total infected,Screening 50%
81,12.0,0.5930000000000177,Total infected,Screening 50%
82,13.0,0.7940000000000396,Total infected,Screening 50%
83,14.0,0.8994000000000142,Total infected,Screening 50%
84,15.0,0.9497000000000355,Total infected,Screening 50%
85,16.0,1.0553000000000168,Total infected,Screening 50%
86,17.0,1.2009000000000185,Total infected,Screening 50%
87,18.0,1.3719000000000108,Total infected,Screening 50%
88,19.0,1.6181000000000267,Total infected,Screening 50%
89,20.0,1.9194999999999993,Total infected,Screening 50%
90,21.0,2.1305999999999585,Total infected,Screening 50%
91,22.0,2.301499999999976,Total infected,Screening 50%
92,23.0,2.4924999999999784,Total infected,Screening 50%
93,24.0,2.7840999999999667,Total infected,Screening 50%
94,25.0,3.1057000000000414,Total infected,Screening 50%
95,26.0,3.4672999999999945,Total infected,Screening 50%
96,27.0,3.8692999999999813,Total infected,Screening 50%
97,28.0,4.201000000000022,Total infected,Screening 50%
98,29.0,4.442200000000014,Total infected,Screening 50%
99,30.0,4.773899999999969,Total infected,Screening 50%
100,31.0,5.105399999999975,Total infected,Screening 50%
101,32.0,5.396800000000013,Total infected,Screening 50%
102,33.0,5.803799999999995,Total infected,Screening 50%
103,34.0,6.311499999999967,Total infected,Screening 50%
104,35.0,6.708499999999987,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.015099999999989677,Total infected,Screening 100%
108,4.0,0.030199999999979354,Total infected,Screening 100%
109,5.0,0.045199999999994134,Total infected,Screening 100%
110,6.0,0.08039999999999736,Total infected,Screening 100%
111,7.0,0.12059999999999604,Total infected,Screening 100%
112,8.0,0.16080000000002315,Total infected,Screening 100%
113,9.0,0.25620000000000687,Total infected,Screening 100%
114,10.0,0.33670000000000755,Total infected,Screening 100%
115,11.0,0.40200000000001523,Total infected,Screening 100%
116,12.0,0.5074999999999932,Total infected,Screening 100%
117,13.0,0.5878999999999905,Total infected,Screening 100%
118,14.0,0.6632999999999925,Total infected,Screening 100%
119,15.0,0.7538000000000125,Total infected,Screening 100%
120,16.0,0.9146999999999821,Total infected,Screening 100%
121,17.0,1.0704000000000065,Total infected,Screening 100%
122,18.0,1.2965999999999553,Total infected,Screening 100%
123,19.0,1.462399999999974,Total infected,Screening 100%
124,20.0,1.6784000000000106,Total infected,Screening 100%
125,21.0,1.8794000000000324,Total infected,Screening 100%
126,22.0,2.020099999999985,Total infected,Screening 100%
127,23.0,2.190899999999999,Total infected,Screening 100%
128,24.0,2.341700000000003,Total infected,Screening 100%
129,25.0,2.5276000000000067,Total infected,Screening 100%
130,26.0,2.844099999999969,Total infected,Screening 100%
131,27.0,3.050200000000018,Total infected,Screening 100%
132,28.0,3.2110999999999876,Total infected,Screening 100%
133,29.0,3.351799999999969,Total infected,Screening 100%
134,30.0,3.572900000000004,Total infected,Screening 100%
135,31.0,3.7538000000000693,Total infected,Screening 100%
136,32.0,3.9347000000000207,Total infected,Screening 100%
137,33.0,4.105500000000035,Total infected,Screening 100%
138,34.0,4.366900000000015,Total infected,Screening 100%
139,35.0,4.537800000000033,Total infected,Screening 100%
