,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2081999999999766,Total infected,Without screening
2,3.0,1.6056000000000097,Total infected,Without screening
3,4.0,2.1531999999999982,Total infected,Without screening
4,5.0,2.837900000000019,Total infected,Without screening
5,6.0,3.6705000000000325,Total infected,Without screening
6,7.0,4.267300000000034,Total infected,Without screening
7,8.0,4.728699999999975,Total infected,Without screening
8,9.0,5.478399999999965,Total infected,Without screening
9,10.0,6.411300000000011,Total infected,Without screening
10,11.0,7.470499999999987,Total infected,Without screening
11,12.0,8.605499999999978,Total infected,Without screening
12,13.0,9.7457,Total infected,Without screening
13,14.0,10.637699999999995,Total infected,Without screening
14,15.0,11.210199999999986,Total infected,Without screening
15,16.0,12.066999999999979,Total infected,Without screening
16,17.0,13.025999999999982,Total infected,Without screening
17,18.0,14.046999999999997,Total infected,Without screening
18,19.0,15.147199999999998,Total infected,Without screening
19,20.0,16.35730000000001,Total infected,Without screening
20,21.0,17.194199999999995,Total infected,Without screening
21,22.0,17.844899999999996,Total infected,Without screening
22,23.0,18.646599999999978,Total infected,Without screening
23,24.0,19.53450000000001,Total infected,Without screening
24,25.0,20.61159999999998,Total infected,Without screening
25,26.0,21.73180000000002,Total infected,Without screening
26,27.0,22.860899999999987,Total infected,Without screening
27,28.0,23.67179999999999,Total infected,Without screening
28,29.0,24.23520000000002,Total infected,Without screening
29,30.0,25.020099999999985,Total infected,Without screening
30,31.0,25.976,Total infected,Without screening
31,32.0,26.939900000000023,Total infected,Without screening
32,33.0,27.923900000000003,Total infected,Without screening
33,34.0,29.01599999999999,Total infected,Without screening
34,35.0,29.788700000000006,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.1809000000000083,Total infected,Screening 25%
37,3.0,1.5226000000000113,Total infected,Screening 25%
38,4.0,2.030100000000033,Total infected,Screening 25%
39,5.0,2.603000000000037,Total infected,Screening 25%
40,6.0,3.412100000000038,Total infected,Screening 25%
41,7.0,4.000000000000028,Total infected,Screening 25%
42,8.0,4.522699999999929,Total infected,Screening 25%
43,9.0,5.020099999999985,Total infected,Screening 25%
44,10.0,5.698500000000024,Total infected,Screening 25%
45,11.0,6.457199999999972,Total infected,Screening 25%
46,12.0,7.3115999999999985,Total infected,Screening 25%
47,13.0,8.296600000000012,Total infected,Screening 25%
48,14.0,8.944699999999983,Total infected,Screening 25%
49,15.0,9.447300000000041,Total infected,Screening 25%
50,16.0,10.009900000000016,Total infected,Screening 25%
51,17.0,10.678299999999979,Total infected,Screening 25%
52,18.0,11.38179999999997,Total infected,Screening 25%
53,19.0,12.160799999999995,Total infected,Screening 25%
54,20.0,12.79389999999998,Total infected,Screening 25%
55,21.0,13.291299999999978,Total infected,Screening 25%
56,22.0,13.733499999999992,Total infected,Screening 25%
57,23.0,14.286499999999961,Total infected,Screening 25%
58,24.0,14.899499999999989,Total infected,Screening 25%
59,25.0,15.53260000000003,Total infected,Screening 25%
60,26.0,16.281499999999994,Total infected,Screening 25%
61,27.0,17.035000000000025,Total infected,Screening 25%
62,28.0,17.492399999999975,Total infected,Screening 25%
63,29.0,17.839200000000005,Total infected,Screening 25%
64,30.0,18.291499999999985,Total infected,Screening 25%
65,31.0,18.814100000000025,Total infected,Screening 25%
66,32.0,19.27619999999999,Total infected,Screening 25%
67,33.0,19.67829999999998,Total infected,Screening 25%
68,34.0,20.195899999999995,Total infected,Screening 25%
69,35.0,20.52260000000001,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.1406999999999812,Total infected,Screening 50%
72,3.0,1.356800000000021,Total infected,Screening 50%
73,4.0,1.8392000000000053,Total infected,Screening 50%
74,5.0,2.417100000000005,Total infected,Screening 50%
75,6.0,3.045199999999994,Total infected,Screening 50%
76,7.0,3.5375000000000227,Total infected,Screening 50%
77,8.0,3.8793999999999755,Total infected,Screening 50%
78,9.0,4.286399999999986,Total infected,Screening 50%
79,10.0,4.869399999999956,Total infected,Screening 50%
80,11.0,5.45210000000003,Total infected,Screening 50%
81,12.0,6.0350999999999715,Total infected,Screening 50%
82,13.0,6.7286,Total infected,Screening 50%
83,14.0,7.195999999999998,Total infected,Screening 50%
84,15.0,7.51249999999996,Total infected,Screening 50%
85,16.0,7.9798999999999864,Total infected,Screening 50%
86,17.0,8.487400000000036,Total infected,Screening 50%
87,18.0,9.020100000000014,Total infected,Screening 50%
88,19.0,9.487500000000011,Total infected,Screening 50%
89,20.0,9.914500000000004,Total infected,Screening 50%
90,21.0,10.296499999999952,Total infected,Screening 50%
91,22.0,10.522599999999983,Total infected,Screening 50%
92,23.0,10.808999999999969,Total infected,Screening 50%
93,24.0,11.06529999999995,Total infected,Screening 50%
94,25.0,11.452300000000008,Total infected,Screening 50%
95,26.0,11.77879999999999,Total infected,Screening 50%
96,27.0,12.160699999999991,Total infected,Screening 50%
97,28.0,12.387000000000029,Total infected,Screening 50%
98,29.0,12.62809999999999,Total infected,Screening 50%
99,30.0,12.864200000000011,Total infected,Screening 50%
100,31.0,13.120600000000053,Total infected,Screening 50%
101,32.0,13.44720000000001,Total infected,Screening 50%
102,33.0,13.788900000000012,Total infected,Screening 50%
103,34.0,14.070400000000006,Total infected,Screening 50%
104,35.0,14.291500000000013,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.2262000000000057,Total infected,Screening 100%
107,3.0,1.5627999999999815,Total infected,Screening 100%
108,4.0,1.9950000000000045,Total infected,Screening 100%
109,5.0,2.5226000000000113,Total infected,Screening 100%
110,6.0,3.140699999999981,Total infected,Screening 100%
111,7.0,3.5476999999999634,Total infected,Screening 100%
112,8.0,3.829100000000011,Total infected,Screening 100%
113,9.0,4.160799999999995,Total infected,Screening 100%
114,10.0,4.678300000000007,Total infected,Screening 100%
115,11.0,5.100400000000008,Total infected,Screening 100%
116,12.0,5.502400000000023,Total infected,Screening 100%
117,13.0,5.86930000000001,Total infected,Screening 100%
118,14.0,6.281400000000019,Total infected,Screening 100%
119,15.0,6.492299999999972,Total infected,Screening 100%
120,16.0,6.804099999999977,Total infected,Screening 100%
121,17.0,7.105499999999978,Total infected,Screening 100%
122,18.0,7.361699999999956,Total infected,Screening 100%
123,19.0,7.6229999999999905,Total infected,Screening 100%
124,20.0,7.889400000000023,Total infected,Screening 100%
125,21.0,8.025100000000037,Total infected,Screening 100%
126,22.0,8.150799999999975,Total infected,Screening 100%
127,23.0,8.25630000000001,Total infected,Screening 100%
128,24.0,8.376900000000035,Total infected,Screening 100%
129,25.0,8.512399999999985,Total infected,Screening 100%
130,26.0,8.612900000000025,Total infected,Screening 100%
131,27.0,8.723600000000033,Total infected,Screening 100%
132,28.0,8.819100000000049,Total infected,Screening 100%
133,29.0,8.874400000000009,Total infected,Screening 100%
134,30.0,8.929700000000025,Total infected,Screening 100%
135,31.0,8.975000000000051,Total infected,Screening 100%
136,32.0,9.070300000000003,Total infected,Screening 100%
137,33.0,9.150800000000004,Total infected,Screening 100%
138,34.0,9.236099999999993,Total infected,Screening 100%
139,35.0,9.2714,Total infected,Screening 100%
