,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2241999999999962,Total infected,Without screening
2,3.0,1.6295999999999822,Total infected,Without screening
3,4.0,2.1561000000000092,Total infected,Without screening
4,5.0,2.9579999999999984,Total infected,Without screening
5,6.0,3.8559000000000196,Total infected,Without screening
6,7.0,4.530500000000018,Total infected,Without screening
7,8.0,5.0120000000000005,Total infected,Without screening
8,9.0,5.888900000000007,Total infected,Without screening
9,10.0,7.042100000000005,Total infected,Without screening
10,11.0,8.286200000000008,Total infected,Without screening
11,12.0,9.7868,Total infected,Without screening
12,13.0,11.469499999999982,Total infected,Without screening
13,14.0,12.600599999999986,Total infected,Without screening
14,15.0,13.405400000000014,Total infected,Without screening
15,16.0,14.694699999999983,Total infected,Without screening
16,17.0,16.2372,Total infected,Without screening
17,18.0,17.96289999999999,Total infected,Without screening
18,19.0,19.84880000000001,Total infected,Without screening
19,20.0,22.028999999999996,Total infected,Without screening
20,21.0,23.535500000000013,Total infected,Without screening
21,22.0,24.594599999999986,Total infected,Without screening
22,23.0,26.21520000000001,Total infected,Without screening
23,24.0,28.160200000000003,Total infected,Without screening
24,25.0,30.38730000000001,Total infected,Without screening
25,26.0,32.9169,Total infected,Without screening
26,27.0,35.517499999999984,Total infected,Without screening
27,28.0,37.4434,Total infected,Without screening
28,29.0,38.846900000000005,Total infected,Without screening
29,30.0,40.9529,Total infected,Without screening
30,31.0,43.433400000000006,Total infected,Without screening
31,32.0,46.137100000000004,Total infected,Without screening
32,33.0,49.08009999999999,Total infected,Without screening
33,34.0,52.397399999999976,Total infected,Without screening
34,35.0,54.67259999999999,Total infected,Without screening
35,1.0,1.0001000000000033,Total infected,Screening 25%
36,2.0,1.2262000000000057,Total infected,Screening 25%
37,3.0,1.6037000000000035,Total infected,Screening 25%
38,4.0,2.130200000000002,Total infected,Screening 25%
39,5.0,2.8829000000000065,Total infected,Screening 25%
40,6.0,3.7276999999999987,Total infected,Screening 25%
41,7.0,4.363400000000013,Total infected,Screening 25%
42,8.0,4.810800000000029,Total infected,Screening 25%
43,9.0,5.470499999999987,Total infected,Screening 25%
44,10.0,6.373400000000032,Total infected,Screening 25%
45,11.0,7.377399999999994,Total infected,Screening 25%
46,12.0,8.427500000000009,Total infected,Screening 25%
47,13.0,9.695700000000016,Total infected,Screening 25%
48,14.0,10.572599999999994,Total infected,Screening 25%
49,15.0,11.205300000000022,Total infected,Screening 25%
50,16.0,12.118200000000002,Total infected,Screening 25%
51,17.0,13.112099999999998,Total infected,Screening 25%
52,18.0,14.173200000000008,Total infected,Screening 25%
53,19.0,15.416500000000013,Total infected,Screening 25%
54,20.0,16.735800000000012,Total infected,Screening 25%
55,21.0,17.688699999999983,Total infected,Screening 25%
56,22.0,18.3784,Total infected,Screening 25%
57,23.0,19.250199999999978,Total infected,Screening 25%
58,24.0,20.247299999999996,Total infected,Screening 25%
59,25.0,21.400499999999965,Total infected,Screening 25%
60,26.0,22.6027,Total infected,Screening 25%
61,27.0,23.930000000000007,Total infected,Screening 25%
62,28.0,24.921999999999997,Total infected,Screening 25%
63,29.0,25.64070000000001,Total infected,Screening 25%
64,30.0,26.547600000000017,Total infected,Screening 25%
65,31.0,27.617500000000007,Total infected,Screening 25%
66,32.0,28.734700000000004,Total infected,Screening 25%
67,33.0,29.991000000000014,Total infected,Screening 25%
68,34.0,31.404300000000006,Total infected,Screening 25%
69,35.0,32.35419999999999,Total infected,Screening 25%
70,1.0,1.000099999999975,Total infected,Screening 50%
71,2.0,1.185200000000009,Total infected,Screening 50%
72,3.0,1.566599999999994,Total infected,Screening 50%
73,4.0,2.0841000000000065,Total infected,Screening 50%
74,5.0,2.7007999999999868,Total infected,Screening 50%
75,6.0,3.4414999999999907,Total infected,Screening 50%
76,7.0,4.0351,Total infected,Screening 50%
77,8.0,4.427400000000006,Total infected,Screening 50%
78,9.0,5.051099999999991,Total infected,Screening 50%
79,10.0,5.754899999999992,Total infected,Screening 50%
80,11.0,6.527600000000035,Total infected,Screening 50%
81,12.0,7.316399999999987,Total infected,Screening 50%
82,13.0,8.184199999999976,Total infected,Screening 50%
83,14.0,8.80589999999998,Total infected,Screening 50%
84,15.0,9.278299999999973,Total infected,Screening 50%
85,16.0,9.931899999999985,Total infected,Screening 50%
86,17.0,10.620599999999996,Total infected,Screening 50%
87,18.0,11.373400000000004,Total infected,Screening 50%
88,19.0,12.131100000000032,Total infected,Screening 50%
89,20.0,12.9409,Total infected,Screening 50%
90,21.0,13.574600000000004,Total infected,Screening 50%
91,22.0,14.022999999999996,Total infected,Screening 50%
92,23.0,14.5856,Total infected,Screening 50%
93,24.0,15.199099999999987,Total infected,Screening 50%
94,25.0,15.858900000000006,Total infected,Screening 50%
95,26.0,16.56960000000001,Total infected,Screening 50%
96,27.0,17.317300000000017,Total infected,Screening 50%
97,28.0,17.84480000000002,Total infected,Screening 50%
98,29.0,18.226199999999977,Total infected,Screening 50%
99,30.0,18.70659999999998,Total infected,Screening 50%
100,31.0,19.253300000000024,Total infected,Screening 50%
101,32.0,19.877800000000008,Total infected,Screening 50%
102,33.0,20.46950000000001,Total infected,Screening 50%
103,34.0,21.147200000000026,Total infected,Screening 50%
104,35.0,21.590600000000023,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.1880999999999915,Total infected,Screening 100%
107,3.0,1.5655999999999892,Total infected,Screening 100%
108,4.0,2.0220999999999947,Total infected,Screening 100%
109,5.0,2.5675999999999988,Total infected,Screening 100%
110,6.0,3.219200000000029,Total infected,Screening 100%
111,7.0,3.704800000000006,Total infected,Screening 100%
112,8.0,4.072000000000031,Total infected,Screening 100%
113,9.0,4.519599999999997,Total infected,Screening 100%
114,10.0,5.006099999999975,Total infected,Screening 100%
115,11.0,5.508600000000001,Total infected,Screening 100%
116,12.0,6.0190000000000055,Total infected,Screening 100%
117,13.0,6.537499999999994,Total infected,Screening 100%
118,14.0,6.911899999999974,Total infected,Screening 100%
119,15.0,7.204199999999986,Total infected,Screening 100%
120,16.0,7.500500000000017,Total infected,Screening 100%
121,17.0,7.85590000000002,Total infected,Screening 100%
122,18.0,8.205299999999994,Total infected,Screening 100%
123,19.0,8.547499999999985,Total infected,Screening 100%
124,20.0,8.896899999999988,Total infected,Screening 100%
125,21.0,9.139100000000013,Total infected,Screening 100%
