,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2081999999999766,Total infected,Without screening
2,3.0,1.6056000000000097,Total infected,Without screening
3,4.0,2.1531999999999982,Total infected,Without screening
4,5.0,2.837900000000019,Total infected,Without screening
5,6.0,3.6705000000000325,Total infected,Without screening
6,7.0,4.267300000000034,Total infected,Without screening
7,8.0,4.728699999999975,Total infected,Without screening
8,9.0,5.478399999999965,Total infected,Without screening
9,10.0,6.411300000000011,Total infected,Without screening
10,11.0,7.470499999999987,Total infected,Without screening
11,12.0,8.605499999999978,Total infected,Without screening
12,13.0,9.7457,Total infected,Without screening
13,14.0,10.637699999999995,Total infected,Without screening
14,15.0,11.210199999999986,Total infected,Without screening
15,16.0,12.066999999999979,Total infected,Without screening
16,17.0,13.025999999999982,Total infected,Without screening
17,18.0,14.046999999999997,Total infected,Without screening
18,19.0,15.147199999999998,Total infected,Without screening
19,20.0,16.35730000000001,Total infected,Without screening
20,21.0,17.194199999999995,Total infected,Without screening
21,22.0,17.844899999999996,Total infected,Without screening
22,23.0,18.646599999999978,Total infected,Without screening
23,24.0,19.53450000000001,Total infected,Without screening
24,25.0,20.61159999999998,Total infected,Without screening
25,26.0,21.73180000000002,Total infected,Without screening
26,27.0,22.860899999999987,Total infected,Without screening
27,28.0,23.67179999999999,Total infected,Without screening
28,29.0,24.23520000000002,Total infected,Without screening
29,30.0,25.020099999999985,Total infected,Without screening
30,31.0,25.976,Total infected,Without screening
31,32.0,26.939900000000023,Total infected,Without screening
32,33.0,27.923900000000003,Total infected,Without screening
33,34.0,29.01599999999999,Total infected,Without screening
34,35.0,29.788700000000006,Total infected,Without screening
35,1.0,1.0001000000000033,Total infected,Screening 25%
36,2.0,1.1759000000000128,Total infected,Screening 25%
37,3.0,1.5074999999999932,Total infected,Screening 25%
38,4.0,2.0100000000000193,Total infected,Screening 25%
39,5.0,2.577900000000028,Total infected,Screening 25%
40,6.0,3.3819000000000017,Total infected,Screening 25%
41,7.0,3.979900000000015,Total infected,Screening 25%
42,8.0,4.502499999999969,Total infected,Screening 25%
43,9.0,4.97999999999999,Total infected,Screening 25%
44,10.0,5.653100000000052,Total infected,Screening 25%
45,11.0,6.477300000000014,Total infected,Screening 25%
46,12.0,7.301600000000008,Total infected,Screening 25%
47,13.0,8.326599999999985,Total infected,Screening 25%
48,14.0,9.015100000000047,Total infected,Screening 25%
49,15.0,9.51769999999999,Total infected,Screening 25%
50,16.0,10.115599999999972,Total infected,Screening 25%
51,17.0,10.788900000000012,Total infected,Screening 25%
52,18.0,11.53759999999997,Total infected,Screening 25%
53,19.0,12.391899999999993,Total infected,Screening 25%
54,20.0,13.090400000000017,Total infected,Screening 25%
55,21.0,13.698399999999992,Total infected,Screening 25%
56,22.0,14.115500000000026,Total infected,Screening 25%
57,23.0,14.713500000000067,Total infected,Screening 25%
58,24.0,15.371700000000033,Total infected,Screening 25%
59,25.0,15.979800000000012,Total infected,Screening 25%
60,26.0,16.658300000000025,Total infected,Screening 25%
61,27.0,17.43210000000002,Total infected,Screening 25%
62,28.0,17.93960000000004,Total infected,Screening 25%
63,29.0,18.206000000000017,Total infected,Screening 25%
64,30.0,18.598099999999988,Total infected,Screening 25%
65,31.0,19.17590000000004,Total infected,Screening 25%
66,32.0,19.778899999999993,Total infected,Screening 25%
67,33.0,20.346899999999977,Total infected,Screening 25%
68,34.0,20.894500000000022,Total infected,Screening 25%
69,35.0,21.28140000000002,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.1356999999999857,Total infected,Screening 50%
72,3.0,1.3468000000000018,Total infected,Screening 50%
73,4.0,1.8241999999999905,Total infected,Screening 50%
74,5.0,2.39700000000002,Total infected,Screening 50%
75,6.0,3.0201999999999884,Total infected,Screening 50%
76,7.0,3.5024999999999977,Total infected,Screening 50%
77,8.0,3.859300000000019,Total infected,Screening 50%
78,9.0,4.2461999999999875,Total infected,Screening 50%
79,10.0,4.728599999999972,Total infected,Screening 50%
80,11.0,5.291399999999953,Total infected,Screening 50%
81,12.0,5.949799999999982,Total infected,Screening 50%
82,13.0,6.66840000000002,Total infected,Screening 50%
83,14.0,7.170999999999964,Total infected,Screening 50%
84,15.0,7.517599999999987,Total infected,Screening 50%
85,16.0,7.939700000000045,Total infected,Screening 50%
86,17.0,8.387,Total infected,Screening 50%
87,18.0,8.813999999999965,Total infected,Screening 50%
88,19.0,9.256200000000007,Total infected,Screening 50%
89,20.0,9.748699999999985,Total infected,Screening 50%
90,21.0,10.110499999999973,Total infected,Screening 50%
91,22.0,10.361800000000017,Total infected,Screening 50%
92,23.0,10.643200000000007,Total infected,Screening 50%
93,24.0,10.949699999999979,Total infected,Screening 50%
94,25.0,11.361599999999981,Total infected,Screening 50%
95,26.0,11.703499999999991,Total infected,Screening 50%
96,27.0,12.135500000000036,Total infected,Screening 50%
97,28.0,12.40700000000001,Total infected,Screening 50%
98,29.0,12.582899999999995,Total infected,Screening 50%
99,30.0,12.834100000000035,Total infected,Screening 50%
100,31.0,13.019999999999982,Total infected,Screening 50%
101,32.0,13.316599999999966,Total infected,Screening 50%
102,33.0,13.557699999999983,Total infected,Screening 50%
103,34.0,13.743500000000012,Total infected,Screening 50%
104,35.0,13.934600000000017,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.195999999999998,Total infected,Screening 100%
107,3.0,1.4673999999999978,Total infected,Screening 100%
108,4.0,1.8895000000000266,Total infected,Screening 100%
109,5.0,2.4071000000000424,Total infected,Screening 100%
110,6.0,3.030100000000033,Total infected,Screening 100%
111,7.0,3.4875000000000114,Total infected,Screening 100%
112,8.0,3.758700000000033,Total infected,Screening 100%
113,9.0,4.065200000000033,Total infected,Screening 100%
114,10.0,4.447100000000006,Total infected,Screening 100%
115,11.0,4.839200000000034,Total infected,Screening 100%
116,12.0,5.301500000000004,Total infected,Screening 100%
117,13.0,5.718699999999984,Total infected,Screening 100%
118,14.0,6.120700000000028,Total infected,Screening 100%
119,15.0,6.4018999999999835,Total infected,Screening 100%
120,16.0,6.658300000000025,Total infected,Screening 100%
121,17.0,6.839100000000002,Total infected,Screening 100%
122,18.0,6.974999999999994,Total infected,Screening 100%
123,19.0,7.115600000000029,Total infected,Screening 100%
124,20.0,7.316400000000044,Total infected,Screening 100%
125,21.0,7.412000000000006,Total infected,Screening 100%
126,22.0,7.497599999999977,Total infected,Screening 100%
127,23.0,7.593000000000018,Total infected,Screening 100%
128,24.0,7.6281999999999925,Total infected,Screening 100%
129,25.0,7.688500000000033,Total infected,Screening 100%
130,26.0,7.748700000000014,Total infected,Screening 100%
131,27.0,7.81910000000002,Total infected,Screening 100%
132,28.0,7.864300000000014,Total infected,Screening 100%
133,29.0,7.909600000000012,Total infected,Screening 100%
134,30.0,7.934699999999992,Total infected,Screening 100%
135,31.0,7.9798999999999864,Total infected,Screening 100%
136,32.0,8.01509999999999,Total infected,Screening 100%
137,33.0,8.055299999999988,Total infected,Screening 100%
138,34.0,8.085300000000018,Total infected,Screening 100%
139,35.0,8.110500000000002,Total infected,Screening 100%
