,trace,day,type
0,0,0,-
1,1,16,School screening
2,2,9,School screening
3,3,0,-
4,4,0,-
5,5,2,School screening
6,6,16,School screening
7,7,9,School screening
8,8,9,School screening
9,9,9,School screening
10,10,9,School screening
11,11,9,School screening
12,12,0,-
13,13,2,School screening
14,14,9,School screening
15,15,9,School screening
16,16,2,School screening
17,17,9,School screening
18,18,9,School screening
19,19,16,School screening
20,20,16,School screening
21,21,2,School screening
22,22,16,School screening
23,23,9,School screening
24,24,2,School screening
25,25,0,-
26,26,0,-
27,27,2,School screening
28,28,2,School screening
29,29,16,School screening
30,30,9,School screening
31,31,16,School screening
32,32,2,School screening
33,33,9,School screening
34,34,16,School screening
35,35,9,School screening
36,36,9,School screening
37,37,2,School screening
38,38,9,School screening
39,39,9,School screening
40,40,9,School screening
41,41,9,School screening
42,42,9,School screening
43,43,9,School screening
44,44,2,School screening
45,45,2,School screening
46,46,9,School screening
47,47,0,-
48,48,23,School screening
49,49,16,School screening
50,50,2,School screening
51,51,0,-
52,52,16,School screening
53,53,9,School screening
54,54,9,School screening
55,55,9,School screening
56,56,2,School screening
57,57,16,School screening
58,58,2,School screening
59,59,9,School screening
60,60,0,-
61,61,0,-
62,62,2,School screening
63,63,0,-
64,64,16,School screening
65,65,9,School screening
66,66,9,School screening
67,67,9,School screening
68,68,2,School screening
69,69,2,School screening
70,70,0,-
71,71,16,School screening
72,72,9,School screening
73,73,2,School screening
74,74,9,School screening
75,75,9,School screening
76,76,9,School screening
77,77,9,School screening
78,78,16,School screening
79,79,2,School screening
80,80,23,School screening
81,81,16,School screening
82,82,2,School screening
83,83,16,School screening
84,84,2,School screening
85,85,23,School screening
86,86,9,School screening
87,87,9,School screening
88,88,2,School screening
89,89,2,School screening
90,90,2,School screening
91,91,16,School screening
92,92,9,School screening
93,93,2,School screening
94,94,2,School screening
95,95,9,School screening
96,96,16,School screening
97,97,9,School screening
98,98,0,-
99,99,2,School screening
100,100,0,-
101,101,9,School screening
102,102,9,School screening
103,103,9,School screening
104,104,16,School screening
105,105,16,School screening
106,106,0,-
107,107,9,School screening
108,108,0,-
109,109,9,School screening
110,110,2,School screening
111,111,16,School screening
112,112,2,School screening
113,113,23,School screening
114,114,2,School screening
115,115,9,School screening
116,116,2,School screening
117,117,0,-
118,118,2,School screening
119,119,2,School screening
120,120,9,School screening
121,121,9,School screening
122,122,16,School screening
123,123,2,School screening
124,124,0,-
125,125,2,School screening
126,126,16,School screening
127,127,9,School screening
128,128,16,School screening
129,129,16,School screening
130,130,2,School screening
131,131,16,School screening
132,132,0,-
133,133,9,School screening
134,134,0,-
135,135,16,School screening
136,136,2,School screening
137,137,2,School screening
138,138,9,School screening
139,139,9,School screening
140,140,2,School screening
141,141,0,-
142,142,16,School screening
143,143,16,School screening
144,144,9,School screening
145,145,2,School screening
146,146,2,School screening
147,147,2,School screening
148,148,0,-
149,149,9,School screening
150,150,9,School screening
151,151,2,School screening
152,152,2,School screening
153,153,0,-
154,154,9,School screening
155,155,9,School screening
156,156,0,-
157,157,9,School screening
158,158,9,School screening
159,159,2,School screening
160,160,9,School screening
161,161,16,School screening
162,162,16,School screening
163,163,16,School screening
164,164,2,School screening
165,165,9,School screening
166,166,16,School screening
167,167,2,School screening
168,168,2,School screening
169,169,9,School screening
170,170,9,School screening
171,171,9,School screening
172,172,2,School screening
173,173,9,School screening
174,174,9,School screening
175,175,9,School screening
176,176,9,School screening
177,177,9,School screening
178,178,2,School screening
179,179,0,-
180,180,2,School screening
181,181,2,School screening
182,182,16,School screening
183,183,9,School screening
184,184,16,School screening
185,185,2,School screening
186,186,16,School screening
187,187,9,School screening
188,188,9,School screening
189,189,2,School screening
190,190,0,-
191,191,9,School screening
192,192,9,School screening
193,193,9,School screening
194,194,9,School screening
195,195,9,School screening
196,196,16,School screening
197,197,2,School screening
198,198,0,-
199,199,16,School screening
200,200,9,School screening
201,201,16,School screening
202,202,16,School screening
203,203,2,School screening
204,204,2,School screening
205,205,9,School screening
206,206,9,School screening
207,207,9,School screening
208,208,0,-
209,209,0,-
210,210,0,-
211,211,9,School screening
212,212,9,School screening
213,213,2,School screening
214,214,9,School screening
215,215,9,School screening
216,216,9,School screening
217,217,16,School screening
218,218,9,School screening
219,219,9,School screening
220,220,9,School screening
