,day,infected,type,stat,type_pretty
65,4.0,0.007299999999999973,infected,mean,10%
66,5.0,0.03260000000000007,infected,mean,10%
67,6.0,0.010800000000000032,infected,mean,10%
68,7.0,0.03410000000000002,infected,mean,10%
69,8.0,0.012700000000000045,infected,mean,10%
70,9.0,-0.0030999999999999917,infected,mean,10%
71,10.0,-0.010699999999999932,infected,mean,10%
72,11.0,-0.025299999999999878,infected,mean,10%
73,12.0,-0.061799999999999855,infected,mean,10%
74,13.0,-0.08829999999999982,infected,mean,10%
75,14.0,-0.09909999999999997,infected,mean,10%
76,15.0,-0.023600000000000065,infected,mean,10%
77,16.0,-0.0262,infected,mean,10%
78,17.0,-0.137,infected,mean,10%
79,18.0,-0.11940000000000017,infected,mean,10%
80,19.0,-0.1187999999999998,infected,mean,10%
81,20.0,-0.08900000000000041,infected,mean,10%
82,21.0,-0.09079999999999977,infected,mean,10%
83,22.0,-0.14749999999999996,infected,mean,10%
84,23.0,-0.16300000000000026,infected,mean,10%
85,24.0,-0.09529999999999994,infected,mean,10%
86,25.0,-0.0838000000000001,infected,mean,10%
87,26.0,-0.10820000000000007,infected,mean,10%
88,27.0,-0.10939999999999994,infected,mean,10%
89,28.0,-0.049100000000000144,infected,mean,10%
90,29.0,-0.039200000000000124,infected,mean,10%
91,30.0,-0.06280000000000019,infected,mean,10%
92,31.0,-0.10740000000000016,infected,mean,10%
93,32.0,-0.12490000000000023,infected,mean,10%
94,33.0,-0.13030000000000008,infected,mean,10%
95,34.0,-0.07259999999999955,infected,mean,10%
96,35.0,-0.06550000000000011,infected,mean,10%
97,36.0,-0.023299999999999876,infected,mean,10%
98,37.0,-0.011900000000000244,infected,mean,10%
99,38.0,-0.025500000000000078,infected,mean,10%
100,39.0,-0.05610000000000026,infected,mean,10%
101,40.0,-0.04549999999999965,infected,mean,10%
102,41.0,-0.03489999999999949,infected,mean,10%
103,42.0,-0.033800000000000274,infected,mean,10%
104,43.0,0.006699999999999928,infected,mean,10%
105,44.0,-0.01200000000000001,infected,mean,10%
106,45.0,0.01849999999999996,infected,mean,10%
107,46.0,0.028999999999999915,infected,mean,10%
108,47.0,0.06459999999999999,infected,mean,10%
109,48.0,-0.04499999999999993,infected,mean,10%
110,49.0,-0.023800000000000487,infected,mean,10%
111,50.0,0.048699999999999966,infected,mean,10%
112,51.0,0.05400000000000005,infected,mean,10%
113,52.0,0.03530000000000033,infected,mean,10%
114,53.0,0.03479999999999972,infected,mean,10%
115,54.0,0.041400000000000325,infected,mean,10%
116,55.0,0.0027999999999996916,infected,mean,10%
117,56.0,0.02400000000000002,infected,mean,10%
118,57.0,-0.1876,infected,mean,10%
119,58.0,-0.18830000000000013,infected,mean,10%
120,59.0,-0.2280000000000002,infected,mean,10%
121,60.0,-0.24659999999999993,infected,mean,10%
122,0.0,0.0,infected,mean,40%
123,1.0,0.0,infected,mean,40%
124,2.0,0.011099999999999999,infected,mean,40%
125,3.0,0.016200000000000006,infected,mean,40%
126,4.0,0.02729999999999999,infected,mean,40%
127,5.0,0.025400000000000034,infected,mean,40%
128,6.0,0.03060000000000007,infected,mean,40%
129,7.0,0.04169999999999996,infected,mean,40%
130,8.0,0.014500000000000013,infected,mean,40%
131,9.0,0.03760000000000008,infected,mean,40%
132,10.0,-0.00029999999999996696,infected,mean,40%
133,11.0,-0.007099999999999995,infected,mean,40%
134,12.0,-0.018999999999999906,infected,mean,40%
135,13.0,-0.006699999999999928,infected,mean,40%
136,14.0,-0.0025999999999999357,infected,mean,40%
137,15.0,-0.052200000000000024,infected,mean,40%
138,16.0,-0.04810000000000003,infected,mean,40%
139,17.0,-0.011800000000000033,infected,mean,40%
140,18.0,-0.01650000000000018,infected,mean,40%
141,19.0,0.005800000000000027,infected,mean,40%
142,20.0,0.03309999999999991,infected,mean,40%
143,21.0,0.06519999999999992,infected,mean,40%
144,22.0,0.022199999999999998,infected,mean,40%
145,23.0,0.012299999999999978,infected,mean,40%
146,24.0,0.009599999999999831,infected,mean,40%
147,25.0,-0.0021999999999999797,infected,mean,40%
148,26.0,0.004100000000000215,infected,mean,40%
149,27.0,0.011299999999999866,infected,mean,40%
150,28.0,-0.0347000000000004,infected,mean,40%
151,29.0,0.009299999999999864,infected,mean,40%
152,30.0,0.03159999999999985,infected,mean,40%
153,31.0,0.03170000000000006,infected,mean,40%
154,32.0,-0.03210000000000002,infected,mean,40%
155,33.0,-0.025799999999999823,infected,mean,40%
156,34.0,-0.0044999999999997264,infected,mean,40%
157,35.0,-0.0235000000000003,infected,mean,40%
158,36.0,0.011299999999999866,infected,mean,40%
159,37.0,-0.01859999999999995,infected,mean,40%
160,38.0,-0.031500000000000083,infected,mean,40%
161,39.0,0.027900000000000036,infected,mean,40%
162,40.0,0.05909999999999993,infected,mean,40%
163,41.0,0.009199999999999875,infected,mean,40%
164,42.0,-0.07079999999999975,infected,mean,40%
165,43.0,0.04129999999999989,infected,mean,40%
166,44.0,0.04060000000000019,infected,mean,40%
167,45.0,0.047700000000000076,infected,mean,40%
168,46.0,0.05599999999999983,infected,mean,40%
169,47.0,0.014100000000000001,infected,mean,40%
170,48.0,0.03639999999999999,infected,mean,40%
171,49.0,0.01739999999999986,infected,mean,40%
172,50.0,-0.07090000000000019,infected,mean,40%
173,51.0,-0.046699999999999964,infected,mean,40%
174,52.0,-0.023400000000000087,infected,mean,40%
175,53.0,-0.0411999999999999,infected,mean,40%
176,54.0,-0.050999999999999934,infected,mean,40%
177,55.0,0.006200000000000205,infected,mean,40%
178,56.0,-0.023800000000000043,infected,mean,40%
179,57.0,0.05630000000000002,infected,mean,40%
180,58.0,0.056499999999999995,infected,mean,40%
181,59.0,0.06769999999999987,infected,mean,40%
182,60.0,0.07089999999999996,infected,mean,40%
183,0.0,0.0,infected,variance,0%
184,1.0,0.0,infected,variance,0%
185,2.0,0.0050000000000000044,infected,variance,0%
186,3.0,0.0464,infected,variance,0%
187,4.0,0.07240000000000002,infected,variance,0%
188,5.0,0.15549999999999997,infected,variance,0%
189,6.0,0.3367,infected,variance,0%
190,7.0,0.3083,infected,variance,0%
191,8.0,0.012599999999999945,infected,variance,0%
192,9.0,0.22350000000000003,infected,variance,0%
193,10.0,0.20870000000000033,infected,variance,0%
194,11.0,0.6040000000000001,infected,variance,0%
195,12.0,0.4430999999999994,infected,variance,0%
196,13.0,0.41300000000000026,infected,variance,0%
197,14.0,0.6028000000000002,infected,variance,0%
198,15.0,-0.3008000000000002,infected,variance,0%
199,16.0,-0.3746999999999998,infected,variance,0%
200,17.0,-0.6850999999999994,infected,variance,0%
201,18.0,-0.3868000000000009,infected,variance,0%
202,19.0,-0.15549999999999997,infected,variance,0%
203,20.0,1.002200000000002,infected,variance,0%
204,21.0,0.577099999999998,infected,variance,0%
205,22.0,0.5366,infected,variance,0%
206,23.0,0.6952999999999996,infected,variance,0%
207,24.0,1.3588000000000005,infected,variance,0%
208,25.0,1.2820999999999998,infected,variance,0%
209,26.0,2.3904999999999994,infected,variance,0%
210,27.0,2.4391,infected,variance,0%
211,28.0,1.953800000000001,infected,variance,0%
212,29.0,-0.9748000000000001,infected,variance,0%
213,30.0,-1.0147000000000004,infected,variance,0%
214,31.0,-0.7300999999999984,infected,variance,0%
215,32.0,-1.440999999999999,infected,variance,0%
216,33.0,-0.7332999999999998,infected,variance,0%
217,34.0,0.5829000000000022,infected,variance,0%
218,35.0,1.6278999999999968,infected,variance,0%
219,36.0,0.24330000000000052,infected,variance,0%
220,37.0,-0.09930000000000039,infected,variance,0%
221,38.0,-0.6557999999999993,infected,variance,0%
222,39.0,-0.9652999999999992,infected,variance,0%
223,40.0,-0.8674000000000017,infected,variance,0%
224,41.0,-1.5344999999999978,infected,variance,0%
225,42.0,-3.567800000000002,infected,variance,0%
226,43.0,-0.9519000000000002,infected,variance,0%
227,44.0,-1.3687000000000005,infected,variance,0%
228,45.0,-1.7136000000000005,infected,variance,0%
229,46.0,-1.8635000000000002,infected,variance,0%
230,47.0,-1.7388000000000012,infected,variance,0%
231,48.0,-1.439499999999999,infected,variance,0%
232,49.0,-2.1080000000000005,infected,variance,0%
233,50.0,-0.40359999999999996,infected,variance,0%
234,51.0,-0.5731000000000002,infected,variance,0%
235,52.0,-0.36430000000000007,infected,variance,0%
236,53.0,-0.20940000000000047,infected,variance,0%
237,54.0,-0.16580000000000084,infected,variance,0%
238,55.0,0.6937000000000033,infected,variance,0%
239,56.0,1.0105000000000004,infected,variance,0%
240,57.0,0.46169999999999956,infected,variance,0%
241,58.0,0.5049999999999999,infected,variance,0%
242,59.0,0.3769,infected,variance,0%
243,60.0,0.1722999999999999,infected,variance,0%
244,0.0,0.0,infected,variance,10%
245,1.0,0.0,infected,variance,10%
246,2.0,0.006699999999999998,infected,variance,10%
247,3.0,0.0063,infected,variance,10%
248,4.0,0.028000000000000025,infected,variance,10%
249,5.0,0.06409999999999993,infected,variance,10%
250,6.0,-0.18910000000000005,infected,variance,10%
251,7.0,-0.05679999999999996,infected,variance,10%
252,8.0,-0.034600000000000075,infected,variance,10%
253,9.0,-0.0031000000000001027,infected,variance,10%
254,10.0,-0.061900000000000066,infected,variance,10%
255,11.0,0.004499999999999282,infected,variance,10%
256,12.0,-0.025800000000000267,infected,variance,10%
257,13.0,-0.04190000000000005,infected,variance,10%
258,14.0,0.2010000000000005,infected,variance,10%
259,15.0,-0.14780000000000015,infected,variance,10%
260,16.0,-0.047699999999999854,infected,variance,10%
261,17.0,-0.2843,infected,variance,10%
262,18.0,-0.6442999999999994,infected,variance,10%
263,19.0,-0.8843999999999994,infected,variance,10%
264,20.0,-1.1422999999999988,infected,variance,10%
265,21.0,-0.4728999999999992,infected,variance,10%
266,22.0,-0.7430000000000003,infected,variance,10%
267,23.0,-0.9393000000000002,infected,variance,10%
268,24.0,-0.23470000000000102,infected,variance,10%
269,25.0,0.20700000000000074,infected,variance,10%
270,26.0,-0.032300000000001106,infected,variance,10%
271,27.0,0.06670000000000087,infected,variance,10%
272,28.0,-0.5897000000000006,infected,variance,10%
273,29.0,-0.32230000000000025,infected,variance,10%
274,30.0,-0.37729999999999997,infected,variance,10%
275,31.0,-0.5479000000000003,infected,variance,10%
276,32.0,-1.1637000000000004,infected,variance,10%
277,33.0,-1.1464999999999996,infected,variance,10%
278,34.0,-0.10360000000000014,infected,variance,10%
279,35.0,-0.3700999999999972,infected,variance,10%
280,36.0,-0.5005000000000002,infected,variance,10%
281,37.0,-0.19530000000000047,infected,variance,10%
282,38.0,-0.7281999999999993,infected,variance,10%
283,39.0,-0.8780999999999999,infected,variance,10%
284,40.0,-0.8814999999999991,infected,variance,10%
285,41.0,-0.36680000000000135,infected,variance,10%
286,42.0,-0.4812999999999974,infected,variance,10%
287,43.0,-0.10529999999999973,infected,variance,10%
288,44.0,-0.33199999999999985,infected,variance,10%
289,45.0,-0.35669999999999913,infected,variance,10%
290,46.0,-0.4463000000000008,infected,variance,10%
291,47.0,-0.09980000000000011,infected,variance,10%
292,48.0,-1.6087999999999987,infected,variance,10%
293,49.0,-0.7688999999999986,infected,variance,10%
294,50.0,0.03689999999999971,infected,variance,10%
295,51.0,0.17409999999999926,infected,variance,10%
296,52.0,0.242,infected,variance,10%
297,53.0,0.5380000000000003,infected,variance,10%
298,54.0,0.638399999999999,infected,variance,10%
299,55.0,0.7619000000000007,infected,variance,10%
300,56.0,1.0161999999999995,infected,variance,10%
301,57.0,-0.7048000000000001,infected,variance,10%
302,58.0,-0.8525,infected,variance,10%
303,59.0,-0.9082000000000008,infected,variance,10%
304,60.0,-1.0232,infected,variance,10%
305,0.0,0.0,infected,variance,40%
306,1.0,0.0,infected,variance,40%
307,2.0,0.009399999999999999,infected,variance,40%
308,3.0,0.01759999999999999,infected,variance,40%
309,4.0,0.03990000000000002,infected,variance,40%
310,5.0,0.030700000000000005,infected,variance,40%
311,6.0,0.10949999999999993,infected,variance,40%
312,7.0,0.07579999999999998,infected,variance,40%
313,8.0,0.010800000000000032,infected,variance,40%
314,9.0,0.03369999999999995,infected,variance,40%
315,10.0,-0.038799999999999946,infected,variance,40%
316,11.0,-0.02740000000000009,infected,variance,40%
317,12.0,-0.08709999999999996,infected,variance,40%
318,13.0,0.033399999999999874,infected,variance,40%
319,14.0,0.19399999999999995,infected,variance,40%
320,15.0,-0.12349999999999994,infected,variance,40%
321,16.0,-0.2117,infected,variance,40%
322,17.0,-0.12970000000000015,infected,variance,40%
323,18.0,-0.18420000000000014,infected,variance,40%
324,19.0,-0.27400000000000047,infected,variance,40%
325,20.0,-0.3658999999999999,infected,variance,40%
326,21.0,-0.13619999999999965,infected,variance,40%
327,22.0,-0.11209999999999987,infected,variance,40%
328,23.0,-0.1381000000000001,infected,variance,40%
329,24.0,-0.07289999999999974,infected,variance,40%
330,25.0,-0.2857000000000003,infected,variance,40%
331,26.0,-0.05590000000000028,infected,variance,40%
332,27.0,0.17829999999999924,infected,variance,40%
333,28.0,-0.42520000000000024,infected,variance,40%
334,29.0,0.2014999999999998,infected,variance,40%
335,30.0,0.3538999999999999,infected,variance,40%
336,31.0,0.3996999999999993,infected,variance,40%
337,32.0,0.3594999999999997,infected,variance,40%
338,33.0,0.27280000000000015,infected,variance,40%
339,34.0,0.4287000000000001,infected,variance,40%
340,35.0,0.07220000000000049,infected,variance,40%
341,36.0,0.17430000000000012,infected,variance,40%
342,37.0,0.13560000000000016,infected,variance,40%
343,38.0,0.11620000000000008,infected,variance,40%
344,39.0,0.3019999999999996,infected,variance,40%
345,40.0,0.6734999999999998,infected,variance,40%
346,41.0,0.5878999999999994,infected,variance,40%
347,42.0,0.1501999999999999,infected,variance,40%
348,43.0,0.12380000000000013,infected,variance,40%
349,44.0,0.18550000000000022,infected,variance,40%
350,45.0,0.15200000000000014,infected,variance,40%
351,46.0,0.10219999999999985,infected,variance,40%
352,47.0,-0.1181000000000001,infected,variance,40%
353,48.0,0.0248999999999997,infected,variance,40%
354,49.0,0.019100000000000783,infected,variance,40%
355,50.0,-0.3405,infected,variance,40%
356,51.0,-0.17669999999999986,infected,variance,40%
357,52.0,-0.0642999999999998,infected,variance,40%
358,53.0,-0.35240000000000027,infected,variance,40%
359,54.0,-0.6039000000000003,infected,variance,40%
360,55.0,-0.3287999999999993,infected,variance,40%
361,56.0,-0.41830000000000034,infected,variance,40%
362,57.0,0.12329999999999997,infected,variance,40%
363,58.0,0.07380000000000031,infected,variance,40%
364,59.0,-0.047800000000000065,infected,variance,40%
365,60.0,0.11430000000000007,infected,variance,40%
366,0.0,0.0,infected,left,0%
367,1.0,0.0,infected,left,0%
368,2.0,-0.0031999999999999945,infected,left,0%
369,3.0,0.014100000000000001,infected,left,0%
370,4.0,0.020199999999999996,infected,left,0%
371,5.0,0.010599999999999943,infected,left,0%
372,6.0,0.052099999999999924,infected,left,0%
373,7.0,0.01770000000000005,infected,left,0%
374,8.0,-0.005799999999999916,infected,left,0%
375,9.0,0.018799999999999928,infected,left,0%
376,10.0,0.012500000000000178,infected,left,0%
377,11.0,0.0132000000000001,infected,left,0%
378,12.0,-0.0040999999999997705,infected,left,0%
379,13.0,0.016899999999999693,infected,left,0%
380,14.0,-0.03600000000000003,infected,left,0%
381,15.0,-0.07940000000000014,infected,left,0%
382,16.0,-0.09440000000000004,infected,left,0%
383,17.0,-0.09909999999999997,infected,left,0%
384,18.0,-0.10709999999999997,infected,left,0%
385,19.0,-0.13029999999999964,infected,left,0%
386,20.0,-0.12509999999999977,infected,left,0%
387,21.0,-0.058099999999999596,infected,left,0%
388,22.0,0.00529999999999986,infected,left,0%
389,23.0,-0.04939999999999989,infected,left,0%
390,24.0,-0.027800000000000047,infected,left,0%
391,25.0,-0.08800000000000008,infected,left,0%
392,26.0,-0.10890000000000022,infected,left,0%
393,27.0,-0.17180000000000017,infected,left,0%
394,28.0,-0.20070000000000032,infected,left,0%
395,29.0,-0.22099999999999986,infected,left,0%
396,30.0,-0.2189000000000001,infected,left,0%
397,31.0,-0.25370000000000026,infected,left,0%
398,32.0,-0.3096000000000001,infected,left,0%
399,33.0,-0.23219999999999974,infected,left,0%
400,34.0,-0.16990000000000016,infected,left,0%
401,35.0,-0.13450000000000006,infected,left,0%
402,36.0,-0.12959999999999994,infected,left,0%
403,37.0,-0.2140000000000002,infected,left,0%
404,38.0,-0.2621000000000002,infected,left,0%
405,39.0,-0.3382999999999998,infected,left,0%
406,40.0,-0.4194,infected,left,0%
407,41.0,-0.4969999999999999,infected,left,0%
408,42.0,-0.6157999999999992,infected,left,0%
409,43.0,-0.2987000000000002,infected,left,0%
410,44.0,-0.38090000000000024,infected,left,0%
411,45.0,-0.36830000000000007,infected,left,0%
412,46.0,-0.33770000000000033,infected,left,0%
413,47.0,-0.3984000000000001,infected,left,0%
414,48.0,-0.4020999999999999,infected,left,0%
415,49.0,-0.43679999999999986,infected,left,0%
416,50.0,-0.06259999999999999,infected,left,0%
417,51.0,-0.07760000000000011,infected,left,0%
418,52.0,-0.02279999999999971,infected,left,0%
419,53.0,0.0043000000000001926,infected,left,0%
420,54.0,0.054300000000000015,infected,left,0%
421,55.0,0.10519999999999996,infected,left,0%
422,56.0,0.10130000000000017,infected,left,0%
423,57.0,0.06609999999999983,infected,left,0%
424,58.0,0.08309999999999995,infected,left,0%
425,59.0,0.10610000000000008,infected,left,0%
426,60.0,0.0625,infected,left,0%
427,0.0,0.0,infected,left,10%
428,1.0,0.0,infected,left,10%
429,2.0,-0.0020999999999999977,infected,left,10%
430,3.0,-0.006900000000000017,infected,left,10%
431,4.0,-0.011200000000000043,infected,left,10%
432,5.0,0.005700000000000038,infected,left,10%
433,6.0,-0.014700000000000046,infected,left,10%
434,7.0,0.0007000000000000339,infected,left,10%
435,8.0,-0.011700000000000044,infected,left,10%
436,9.0,-0.03600000000000003,infected,left,10%
437,10.0,-0.049800000000000066,infected,left,10%
438,11.0,-0.07809999999999984,infected,left,10%
439,12.0,-0.12619999999999987,infected,left,10%
440,13.0,-0.1673,infected,left,10%
441,14.0,-0.18350000000000044,infected,left,10%
442,15.0,-0.06390000000000007,infected,left,10%
443,16.0,-0.07820000000000005,infected,left,10%
444,17.0,-0.19629999999999992,infected,left,10%
445,18.0,-0.1863999999999999,infected,left,10%
446,19.0,-0.19489999999999963,infected,left,10%
447,20.0,-0.17790000000000017,infected,left,10%
448,21.0,-0.19320000000000004,infected,left,10%
449,22.0,-0.18310000000000004,infected,left,10%
450,23.0,-0.20720000000000027,infected,left,10%
451,24.0,-0.1652,infected,left,10%
452,25.0,-0.17159999999999975,infected,left,10%
453,26.0,-0.20750000000000002,infected,left,10%
454,27.0,-0.22660000000000036,infected,left,10%
455,28.0,-0.16049999999999986,infected,left,10%
456,29.0,-0.08909999999999996,infected,left,10%
457,30.0,-0.11890000000000023,infected,left,10%
458,31.0,-0.1745000000000001,infected,left,10%
459,32.0,-0.19569999999999999,infected,left,10%
460,33.0,-0.2149000000000001,infected,left,10%
461,34.0,-0.18299999999999983,infected,left,10%
462,35.0,-0.1730999999999998,infected,left,10%
463,36.0,-0.06699999999999995,infected,left,10%
464,37.0,-0.07010000000000005,infected,left,10%
465,38.0,-0.08429999999999982,infected,left,10%
466,39.0,-0.1269,infected,left,10%
467,40.0,-0.1278999999999999,infected,left,10%
468,41.0,-0.14070000000000027,infected,left,10%
469,42.0,-0.1387999999999998,infected,left,10%
470,43.0,-0.04170000000000007,infected,left,10%
471,44.0,-0.06260000000000021,infected,left,10%
472,45.0,-0.042400000000000215,infected,left,10%
473,46.0,-0.04380000000000006,infected,left,10%
474,47.0,-0.02670000000000039,infected,left,10%
475,48.0,-0.12869999999999981,infected,left,10%
476,49.0,-0.11980000000000013,infected,left,10%
477,50.0,-0.0008000000000001339,infected,left,10%
478,51.0,-0.0041999999999999815,infected,left,10%
479,52.0,-0.030100000000000016,infected,left,10%
480,53.0,-0.04610000000000003,infected,left,10%
481,54.0,-0.05030000000000001,infected,left,10%
482,55.0,-0.10060000000000002,infected,left,10%
483,56.0,-0.08549999999999969,infected,left,10%
484,57.0,-0.22609999999999997,infected,left,10%
485,58.0,-0.2347999999999999,infected,left,10%
486,59.0,-0.28100000000000014,infected,left,10%
487,60.0,-0.3070999999999997,infected,left,10%
488,0.0,0.0,infected,left,40%
489,1.0,0.0,infected,left,40%
490,2.0,0.003799999999999998,infected,left,40%
491,3.0,0.005100000000000007,infected,left,40%
492,4.0,0.011200000000000015,infected,left,40%
493,5.0,0.006399999999999961,infected,left,40%
494,6.0,0.002899999999999958,infected,left,40%
495,7.0,0.013999999999999901,infected,left,40%
496,8.0,-0.0048000000000000265,infected,left,40%
497,9.0,0.014000000000000012,infected,left,40%
498,10.0,-0.025499999999999967,infected,left,40%
499,11.0,-0.038899999999999935,infected,left,40%
500,12.0,-0.05389999999999995,infected,left,40%
501,13.0,-0.052000000000000046,infected,left,40%
502,14.0,-0.05369999999999986,infected,left,40%
503,15.0,-0.08010000000000006,infected,left,40%
504,16.0,-0.07799999999999996,infected,left,40%
505,17.0,-0.04909999999999992,infected,left,40%
506,18.0,-0.05929999999999991,infected,left,40%
507,19.0,-0.0411999999999999,infected,left,40%
508,20.0,-0.016799999999999926,infected,left,40%
509,21.0,0.010099999999999998,infected,left,40%
510,22.0,-0.010900000000000132,infected,left,40%
511,23.0,-0.0242,infected,left,40%
512,24.0,-0.03509999999999991,infected,left,40%
513,25.0,-0.047700000000000076,infected,left,40%
514,26.0,-0.05119999999999991,infected,left,40%
515,27.0,-0.05580000000000007,infected,left,40%
516,28.0,-0.09439999999999982,infected,left,40%
517,29.0,-0.0385000000000002,infected,left,40%
518,30.0,-0.02400000000000002,infected,left,40%
519,31.0,-0.02839999999999998,infected,left,40%
520,32.0,-0.09610000000000007,infected,left,40%
521,33.0,-0.09389999999999987,infected,left,40%
522,34.0,-0.08040000000000003,infected,left,40%
523,35.0,-0.09399999999999986,infected,left,40%
524,36.0,-0.03509999999999991,infected,left,40%
525,37.0,-0.0677000000000001,infected,left,40%
526,38.0,-0.0829000000000002,infected,left,40%
527,39.0,-0.031299999999999883,infected,left,40%
528,40.0,-0.011600000000000055,infected,left,40%
529,41.0,-0.06490000000000018,infected,left,40%
530,42.0,-0.13660000000000005,infected,left,40%
531,43.0,-0.0036000000000000476,infected,left,40%
532,44.0,-0.009700000000000042,infected,left,40%
533,45.0,-0.005800000000000027,infected,left,40%
534,46.0,-0.00039999999999995595,infected,left,40%
535,47.0,-0.04320000000000013,infected,left,40%
536,48.0,-0.02950000000000008,infected,left,40%
537,49.0,-0.049100000000000144,infected,left,40%
538,50.0,-0.10339999999999994,infected,left,40%
539,51.0,-0.08820000000000006,infected,left,40%
540,52.0,-0.07289999999999996,infected,left,40%
541,53.0,-0.08750000000000013,infected,left,40%
542,54.0,-0.0968,infected,left,40%
543,55.0,-0.04970000000000008,infected,left,40%
544,56.0,-0.07869999999999999,infected,left,40%
545,57.0,0.013199999999999878,infected,left,40%
546,58.0,0.011399999999999855,infected,left,40%
547,59.0,0.022499999999999964,infected,left,40%
548,60.0,0.016599999999999948,infected,left,40%
549,0.0,0.0,infected,right,0%
550,1.0,0.0,infected,right,0%
551,2.0,0.011300000000000004,infected,right,0%
552,3.0,0.04630000000000001,infected,right,0%
553,4.0,0.06669999999999998,infected,right,0%
554,5.0,0.07669999999999999,infected,right,0%
555,6.0,0.1442000000000001,infected,right,0%
556,7.0,0.11280000000000001,infected,right,0%
557,8.0,0.0474,infected,right,0%
558,9.0,0.1016999999999999,infected,right,0%
559,10.0,0.11270000000000002,infected,right,0%
560,11.0,0.1532,infected,right,0%
561,12.0,0.15569999999999995,infected,right,0%
562,13.0,0.20409999999999995,infected,right,0%
563,14.0,0.16959999999999997,infected,right,0%
564,15.0,0.0024999999999999467,infected,right,0%
565,16.0,0.0042999999999997485,infected,right,0%
566,17.0,0.0242,infected,right,0%
567,18.0,0.05149999999999988,infected,right,0%
568,19.0,0.06420000000000048,infected,right,0%
569,20.0,0.13089999999999957,infected,right,0%
570,21.0,0.1966000000000001,infected,right,0%
571,22.0,0.13890000000000002,infected,right,0%
572,23.0,0.10639999999999983,infected,right,0%
573,24.0,0.1684000000000001,infected,right,0%
574,25.0,0.13390000000000057,infected,right,0%
575,26.0,0.1604000000000001,infected,right,0%
576,27.0,0.12480000000000047,infected,right,0%
577,28.0,0.09229999999999983,infected,right,0%
578,29.0,-0.14150000000000018,infected,right,0%
579,30.0,-0.11850000000000005,infected,right,0%
580,31.0,-0.11240000000000006,infected,right,0%
581,32.0,-0.1471,infected,right,0%
582,33.0,-0.01249999999999929,infected,right,0%
583,34.0,0.09719999999999995,infected,right,0%
584,35.0,0.1459999999999999,infected,right,0%
