,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2241999999999962,Total infected,Without screening
2,3.0,1.6295999999999822,Total infected,Without screening
3,4.0,2.1561000000000092,Total infected,Without screening
4,5.0,2.9579999999999984,Total infected,Without screening
5,6.0,3.8559000000000196,Total infected,Without screening
6,7.0,4.530500000000018,Total infected,Without screening
7,8.0,5.0120000000000005,Total infected,Without screening
8,9.0,5.888900000000007,Total infected,Without screening
9,10.0,7.042100000000005,Total infected,Without screening
10,11.0,8.286200000000008,Total infected,Without screening
11,12.0,9.7868,Total infected,Without screening
12,13.0,11.469499999999982,Total infected,Without screening
13,14.0,12.600599999999986,Total infected,Without screening
14,15.0,13.405400000000014,Total infected,Without screening
15,16.0,14.694699999999983,Total infected,Without screening
16,17.0,16.2372,Total infected,Without screening
17,18.0,17.96289999999999,Total infected,Without screening
18,19.0,19.84880000000001,Total infected,Without screening
19,20.0,22.028999999999996,Total infected,Without screening
20,21.0,23.535500000000013,Total infected,Without screening
21,22.0,24.594599999999986,Total infected,Without screening
22,23.0,26.21520000000001,Total infected,Without screening
23,24.0,28.160200000000003,Total infected,Without screening
24,25.0,30.38730000000001,Total infected,Without screening
25,26.0,32.9169,Total infected,Without screening
26,27.0,35.517499999999984,Total infected,Without screening
27,28.0,37.4434,Total infected,Without screening
28,29.0,38.846900000000005,Total infected,Without screening
29,30.0,40.9529,Total infected,Without screening
30,31.0,43.433400000000006,Total infected,Without screening
31,32.0,46.137100000000004,Total infected,Without screening
32,33.0,49.08009999999999,Total infected,Without screening
33,34.0,52.397399999999976,Total infected,Without screening
34,35.0,54.67259999999999,Total infected,Without screening
35,1.0,1.0001000000000033,Total infected,Screening 25%
36,2.0,1.2253000000000043,Total infected,Screening 25%
37,3.0,1.594600000000014,Total infected,Screening 25%
38,4.0,2.119100000000003,Total infected,Screening 25%
39,5.0,2.870900000000006,Total infected,Screening 25%
40,6.0,3.718699999999984,Total infected,Screening 25%
41,7.0,4.357399999999984,Total infected,Screening 25%
42,8.0,4.808800000000019,Total infected,Screening 25%
43,9.0,5.4775000000000205,Total infected,Screening 25%
44,10.0,6.3964,Total infected,Screening 25%
45,11.0,7.454400000000021,Total infected,Screening 25%
46,12.0,8.586600000000033,Total infected,Screening 25%
47,13.0,9.884000000000015,Total infected,Screening 25%
48,14.0,10.821900000000028,Total infected,Screening 25%
49,15.0,11.49950000000004,Total infected,Screening 25%
50,16.0,12.379500000000007,Total infected,Screening 25%
51,17.0,13.421399999999977,Total infected,Screening 25%
52,18.0,14.518500000000017,Total infected,Screening 25%
53,19.0,15.762799999999999,Total infected,Screening 25%
54,20.0,17.18120000000002,Total infected,Screening 25%
55,21.0,18.1901,Total infected,Screening 25%
56,22.0,18.904899999999998,Total infected,Screening 25%
57,23.0,19.842899999999986,Total infected,Screening 25%
58,24.0,20.96799999999999,Total infected,Screening 25%
59,25.0,22.186199999999957,Total infected,Screening 25%
60,26.0,23.56559999999999,Total infected,Screening 25%
61,27.0,24.994999999999976,Total infected,Screening 25%
62,28.0,26.05709999999999,Total infected,Screening 25%
63,29.0,26.816900000000004,Total infected,Screening 25%
64,30.0,27.78490000000002,Total infected,Screening 25%
65,31.0,28.920900000000017,Total infected,Screening 25%
66,32.0,30.143200000000007,Total infected,Screening 25%
67,33.0,31.505499999999984,Total infected,Screening 25%
68,34.0,32.98000000000002,Total infected,Screening 25%
69,35.0,33.997900000000016,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.175200000000018,Total infected,Screening 50%
72,3.0,1.5364999999999895,Total infected,Screening 50%
73,4.0,2.0671000000000106,Total infected,Screening 50%
74,5.0,2.709699999999998,Total infected,Screening 50%
75,6.0,3.468500000000006,Total infected,Screening 50%
76,7.0,4.073100000000011,Total infected,Screening 50%
77,8.0,4.481399999999979,Total infected,Screening 50%
78,9.0,5.086099999999988,Total infected,Screening 50%
79,10.0,5.800799999999981,Total infected,Screening 50%
80,11.0,6.6296999999999855,Total infected,Screening 50%
81,12.0,7.483499999999992,Total infected,Screening 50%
82,13.0,8.437399999999997,Total infected,Screening 50%
83,14.0,9.105099999999993,Total infected,Screening 50%
84,15.0,9.625599999999991,Total infected,Screening 50%
85,16.0,10.243200000000002,Total infected,Screening 50%
86,17.0,10.906800000000032,Total infected,Screening 50%
87,18.0,11.616600000000005,Total infected,Screening 50%
88,19.0,12.41840000000002,Total infected,Screening 50%
89,20.0,13.333200000000005,Total infected,Screening 50%
90,21.0,13.99090000000001,Total infected,Screening 50%
91,22.0,14.426400000000001,Total infected,Screening 50%
92,23.0,14.984000000000009,Total infected,Screening 50%
93,24.0,15.613499999999988,Total infected,Screening 50%
94,25.0,16.29529999999997,Total infected,Screening 50%
95,26.0,17.09219999999999,Total infected,Screening 50%
96,27.0,17.958,Total infected,Screening 50%
97,28.0,18.5505,Total infected,Screening 50%
98,29.0,18.97399999999999,Total infected,Screening 50%
99,30.0,19.487499999999983,Total infected,Screening 50%
100,31.0,20.052099999999996,Total infected,Screening 50%
101,32.0,20.697599999999994,Total infected,Screening 50%
102,33.0,21.415400000000005,Total infected,Screening 50%
103,34.0,22.120100000000008,Total infected,Screening 50%
104,35.0,22.62360000000001,Total infected,Screening 50%
105,1.0,0.9999999999999716,Total infected,Screening 100%
106,2.0,1.1602000000000032,Total infected,Screening 100%
107,3.0,1.4864999999999782,Total infected,Screening 100%
108,4.0,1.924900000000008,Total infected,Screening 100%
109,5.0,2.4924999999999784,Total infected,Screening 100%
110,6.0,3.1821999999999946,Total infected,Screening 100%
111,7.0,3.6936999999999784,Total infected,Screening 100%
112,8.0,4.074099999999987,Total infected,Screening 100%
113,9.0,4.479500000000002,Total infected,Screening 100%
114,10.0,4.857900000000001,Total infected,Screening 100%
115,11.0,5.3633000000000095,Total infected,Screening 100%
116,12.0,5.888899999999978,Total infected,Screening 100%
117,13.0,6.4313999999999965,Total infected,Screening 100%
118,14.0,6.825799999999987,Total infected,Screening 100%
119,15.0,7.1521999999999935,Total infected,Screening 100%
120,16.0,7.446499999999986,Total infected,Screening 100%
121,17.0,7.757799999999975,Total infected,Screening 100%
122,18.0,8.087099999999992,Total infected,Screening 100%
123,19.0,8.444499999999977,Total infected,Screening 100%
124,20.0,8.828899999999976,Total infected,Screening 100%
125,21.0,9.094099999999997,Total infected,Screening 100%
