,day,infected,type,stat,type_pretty
64,3.0,-0.033399999999999985,infected,mean,10%
65,4.0,-0.04040000000000005,infected,mean,10%
66,5.0,-0.008799999999999919,infected,mean,10%
67,6.0,-0.03489999999999993,infected,mean,10%
68,7.0,0.0046999999999999265,infected,mean,10%
69,8.0,-0.018399999999999972,infected,mean,10%
70,9.0,-0.04189999999999994,infected,mean,10%
71,10.0,-0.04849999999999999,infected,mean,10%
72,11.0,-0.09050000000000002,infected,mean,10%
73,12.0,-0.10099999999999998,infected,mean,10%
74,13.0,-0.14939999999999998,infected,mean,10%
75,14.0,-0.1171000000000002,infected,mean,10%
76,15.0,-0.01770000000000005,infected,mean,10%
77,16.0,-0.044499999999999984,infected,mean,10%
78,17.0,-0.09800000000000031,infected,mean,10%
79,18.0,-0.11100000000000021,infected,mean,10%
80,19.0,-0.029999999999999805,infected,mean,10%
81,20.0,0.057599999999999874,infected,mean,10%
82,21.0,0.11980000000000057,infected,mean,10%
83,22.0,-0.12040000000000006,infected,mean,10%
84,23.0,-0.09319999999999995,infected,mean,10%
85,24.0,0.05160000000000009,infected,mean,10%
86,25.0,0.01770000000000005,infected,mean,10%
87,26.0,-0.027899999999999814,infected,mean,10%
88,27.0,0.11369999999999969,infected,mean,10%
89,28.0,0.12469999999999981,infected,mean,10%
90,29.0,0.04160000000000008,infected,mean,10%
91,30.0,0.026399999999999757,infected,mean,10%
92,31.0,-0.04640000000000022,infected,mean,10%
93,32.0,-0.07450000000000001,infected,mean,10%
94,33.0,-0.0383,infected,mean,10%
95,34.0,0.025000000000000355,infected,mean,10%
96,35.0,0.06909999999999972,infected,mean,10%
97,36.0,-0.09989999999999988,infected,mean,10%
98,37.0,-0.0947,infected,mean,10%
99,38.0,-0.10239999999999982,infected,mean,10%
100,39.0,-0.18579999999999997,infected,mean,10%
101,40.0,-0.16049999999999986,infected,mean,10%
102,41.0,-0.14440000000000008,infected,mean,10%
103,42.0,-0.03020000000000067,infected,mean,10%
104,43.0,0.030299999999999994,infected,mean,10%
105,44.0,-0.0046999999999999265,infected,mean,10%
106,45.0,0.07869999999999999,infected,mean,10%
107,46.0,0.05180000000000007,infected,mean,10%
108,47.0,0.047399999999999665,infected,mean,10%
109,48.0,-0.03699999999999992,infected,mean,10%
110,49.0,-0.03359999999999985,infected,mean,10%
111,50.0,0.04359999999999986,infected,mean,10%
112,51.0,-0.00029999999999996696,infected,mean,10%
113,52.0,0.03570000000000029,infected,mean,10%
114,53.0,0.08399999999999963,infected,mean,10%
115,54.0,0.06720000000000015,infected,mean,10%
116,55.0,-0.03960000000000008,infected,mean,10%
117,56.0,0.06409999999999982,infected,mean,10%
118,57.0,-0.14679999999999982,infected,mean,10%
119,58.0,-0.17779999999999996,infected,mean,10%
120,59.0,-0.17430000000000012,infected,mean,10%
121,60.0,-0.19229999999999992,infected,mean,10%
122,0.0,0.0,infected,mean,40%
123,1.0,0.0,infected,mean,40%
124,2.0,0.013199999999999996,infected,mean,40%
125,3.0,0.011700000000000002,infected,mean,40%
126,4.0,0.022299999999999986,infected,mean,40%
127,5.0,0.04470000000000002,infected,mean,40%
128,6.0,0.050000000000000044,infected,mean,40%
129,7.0,0.07469999999999999,infected,mean,40%
130,8.0,0.006300000000000028,infected,mean,40%
131,9.0,0.02970000000000006,infected,mean,40%
132,10.0,0.03070000000000006,infected,mean,40%
133,11.0,0.011399999999999966,infected,mean,40%
134,12.0,-0.02159999999999984,infected,mean,40%
135,13.0,-0.010399999999999965,infected,mean,40%
136,14.0,-0.02740000000000009,infected,mean,40%
137,15.0,-0.06379999999999997,infected,mean,40%
138,16.0,-0.04540000000000011,infected,mean,40%
139,17.0,0.036699999999999955,infected,mean,40%
140,18.0,0.12199999999999989,infected,mean,40%
141,19.0,0.1318999999999999,infected,mean,40%
142,20.0,0.18749999999999978,infected,mean,40%
143,21.0,0.21649999999999991,infected,mean,40%
144,22.0,0.09799999999999986,infected,mean,40%
145,23.0,0.10440000000000005,infected,mean,40%
146,24.0,0.07589999999999986,infected,mean,40%
147,25.0,0.039699999999999847,infected,mean,40%
148,26.0,0.05160000000000009,infected,mean,40%
149,27.0,0.03379999999999983,infected,mean,40%
150,28.0,0.05469999999999997,infected,mean,40%
151,29.0,0.027099999999999902,infected,mean,40%
152,30.0,0.05499999999999994,infected,mean,40%
153,31.0,0.08020000000000005,infected,mean,40%
154,32.0,0.0694999999999999,infected,mean,40%
155,33.0,0.0018000000000002458,infected,mean,40%
156,34.0,0.022800000000000153,infected,mean,40%
157,35.0,-0.032800000000000384,infected,mean,40%
158,36.0,-0.0365000000000002,infected,mean,40%
159,37.0,-0.036799999999999944,infected,mean,40%
160,38.0,-0.050799999999999956,infected,mean,40%
161,39.0,0.025599999999999845,infected,mean,40%
162,40.0,0.09739999999999993,infected,mean,40%
163,41.0,0.10919999999999996,infected,mean,40%
164,42.0,-0.08919999999999995,infected,mean,40%
165,43.0,0.037699999999999845,infected,mean,40%
166,44.0,0.049900000000000055,infected,mean,40%
167,45.0,0.07269999999999999,infected,mean,40%
168,46.0,0.0706,infected,mean,40%
169,47.0,-0.0011999999999998678,infected,mean,40%
170,48.0,0.018100000000000005,infected,mean,40%
171,49.0,0.023199999999999665,infected,mean,40%
172,50.0,-0.08130000000000015,infected,mean,40%
173,51.0,-0.09230000000000005,infected,mean,40%
174,52.0,-0.05730000000000013,infected,mean,40%
175,53.0,-0.08030000000000004,infected,mean,40%
176,54.0,-0.10849999999999982,infected,mean,40%
177,55.0,-0.09580000000000011,infected,mean,40%
178,56.0,-0.14060000000000006,infected,mean,40%
179,57.0,0.03269999999999995,infected,mean,40%
180,58.0,0.07379999999999987,infected,mean,40%
181,59.0,0.06779999999999986,infected,mean,40%
182,60.0,0.07000000000000006,infected,mean,40%
183,0.0,0.0,infected,mean,70%
184,1.0,0.0,infected,mean,70%
185,2.0,-0.0005999999999999998,infected,mean,70%
186,3.0,-0.010000000000000002,infected,mean,70%
187,4.0,0.00449999999999999,infected,mean,70%
188,5.0,0.0067000000000000115,infected,mean,70%
189,6.0,0.014800000000000008,infected,mean,70%
190,7.0,0.012899999999999995,infected,mean,70%
191,8.0,0.020200000000000023,infected,mean,70%
192,9.0,0.00899999999999998,infected,mean,70%
193,10.0,0.017000000000000015,infected,mean,70%
194,11.0,0.04260000000000003,infected,mean,70%
195,12.0,0.05239999999999995,infected,mean,70%
196,13.0,0.029799999999999993,infected,mean,70%
197,14.0,0.00820000000000004,infected,mean,70%
198,15.0,0.014899999999999969,infected,mean,70%
199,16.0,0.044899999999999995,infected,mean,70%
200,17.0,0.032899999999999985,infected,mean,70%
201,18.0,0.08389999999999997,infected,mean,70%
202,19.0,0.09309999999999996,infected,mean,70%
203,20.0,0.11130000000000007,infected,mean,70%
204,21.0,0.10260000000000002,infected,mean,70%
205,22.0,0.0887,infected,mean,70%
206,23.0,0.03300000000000003,infected,mean,70%
207,24.0,0.01200000000000001,infected,mean,70%
208,25.0,0.04079999999999995,infected,mean,70%
209,26.0,0.03400000000000003,infected,mean,70%
210,27.0,0.052200000000000024,infected,mean,70%
211,28.0,0.008399999999999963,infected,mean,70%
212,29.0,0.030399999999999983,infected,mean,70%
213,30.0,0.023399999999999976,infected,mean,70%
214,31.0,0.009700000000000042,infected,mean,70%
215,32.0,0.027000000000000024,infected,mean,70%
216,33.0,0.049799999999999955,infected,mean,70%
217,34.0,0.0613999999999999,infected,mean,70%
218,35.0,0.06269999999999998,infected,mean,70%
219,36.0,0.04849999999999999,infected,mean,70%
220,37.0,0.05889999999999995,infected,mean,70%
221,38.0,0.03859999999999997,infected,mean,70%
222,39.0,0.042300000000000004,infected,mean,70%
223,40.0,0.037799999999999945,infected,mean,70%
224,41.0,0.00039999999999995595,infected,mean,70%
225,42.0,0.01649999999999996,infected,mean,70%
226,43.0,0.03510000000000002,infected,mean,70%
227,44.0,0.05449999999999999,infected,mean,70%
228,45.0,0.08839999999999992,infected,mean,70%
229,46.0,0.08950000000000002,infected,mean,70%
230,47.0,0.08050000000000002,infected,mean,70%
231,48.0,0.10339999999999994,infected,mean,70%
232,49.0,0.061999999999999944,infected,mean,70%
233,50.0,0.060800000000000076,infected,mean,70%
234,51.0,0.06040000000000001,infected,mean,70%
235,52.0,0.10429999999999995,infected,mean,70%
236,53.0,0.09739999999999993,infected,mean,70%
237,54.0,0.10220000000000007,infected,mean,70%
238,55.0,0.06120000000000003,infected,mean,70%
239,56.0,0.048899999999999944,infected,mean,70%
240,57.0,0.012600000000000056,infected,mean,70%
241,58.0,-0.007399999999999962,infected,mean,70%
242,59.0,-0.0049000000000000155,infected,mean,70%
243,60.0,-0.009499999999999953,infected,mean,70%
244,0.0,0.0,infected,variance,0%
245,1.0,0.0,infected,variance,0%
246,2.0,-0.003500000000000003,infected,variance,0%
247,3.0,0.005599999999999994,infected,variance,0%
248,4.0,-0.0010999999999999899,infected,variance,0%
249,5.0,-0.010599999999999943,infected,variance,0%
250,6.0,0.2864,infected,variance,0%
251,7.0,0.08650000000000002,infected,variance,0%
252,8.0,0.033500000000000085,infected,variance,0%
253,9.0,0.22380000000000022,infected,variance,0%
254,10.0,0.2117,infected,variance,0%
255,11.0,0.8758999999999997,infected,variance,0%
256,12.0,0.6710999999999991,infected,variance,0%
257,13.0,1.6552000000000007,infected,variance,0%
258,14.0,1.0928000000000004,infected,variance,0%
259,15.0,-0.1926000000000001,infected,variance,0%
260,16.0,-0.26449999999999996,infected,variance,0%
261,17.0,-0.5884999999999998,infected,variance,0%
262,18.0,-0.07179999999999964,infected,variance,0%
263,19.0,0.7275999999999989,infected,variance,0%
264,20.0,1.8307000000000002,infected,variance,0%
265,21.0,2.515099999999997,infected,variance,0%
266,22.0,0.42189999999999994,infected,variance,0%
267,23.0,0.6055000000000001,infected,variance,0%
268,24.0,1.3832000000000004,infected,variance,0%
269,25.0,2.1728999999999985,infected,variance,0%
270,26.0,2.897500000000001,infected,variance,0%
271,27.0,3.532799999999998,infected,variance,0%
272,28.0,2.7641000000000027,infected,variance,0%
273,29.0,-0.7801,infected,variance,0%
274,30.0,-1.0630000000000006,infected,variance,0%
275,31.0,-0.7451999999999988,infected,variance,0%
276,32.0,-1.8550000000000004,infected,variance,0%
277,33.0,-2.2379999999999995,infected,variance,0%
278,34.0,-1.083199999999998,infected,variance,0%
279,35.0,-1.130700000000001,infected,variance,0%
280,36.0,-0.45449999999999946,infected,variance,0%
281,37.0,-0.9758000000000004,infected,variance,0%
282,38.0,-1.4339999999999993,infected,variance,0%
283,39.0,-2.5356000000000005,infected,variance,0%
284,40.0,-3.5695000000000014,infected,variance,0%
285,41.0,-4.738299999999999,infected,variance,0%
286,42.0,-8.310100000000002,infected,variance,0%
287,43.0,-1.2972000000000001,infected,variance,0%
288,44.0,-1.3977000000000004,infected,variance,0%
289,45.0,-1.7967000000000004,infected,variance,0%
290,46.0,-2.0649999999999995,infected,variance,0%
291,47.0,-2.0631000000000004,infected,variance,0%
292,48.0,-0.5675999999999988,infected,variance,0%
293,49.0,-1.1713999999999984,infected,variance,0%
294,50.0,-1.1550000000000002,infected,variance,0%
295,51.0,-1.4893,infected,variance,0%
296,52.0,-1.1418999999999997,infected,variance,0%
297,53.0,-1.2118000000000002,infected,variance,0%
298,54.0,-2.179500000000001,infected,variance,0%
299,55.0,-2.130399999999998,infected,variance,0%
300,56.0,-2.571999999999999,infected,variance,0%
301,57.0,-0.45630000000000015,infected,variance,0%
302,58.0,-0.6793000000000005,infected,variance,0%
303,59.0,-0.6467999999999998,infected,variance,0%
304,60.0,-2.0084999999999997,infected,variance,0%
305,0.0,0.0,infected,variance,10%
306,1.0,0.0,infected,variance,10%
307,2.0,-0.021100000000000008,infected,variance,10%
308,3.0,-0.06709999999999999,infected,variance,10%
309,4.0,-0.16749999999999998,infected,variance,10%
310,5.0,-0.16659999999999997,infected,variance,10%
311,6.0,-0.4031,infected,variance,10%
312,7.0,-0.16159999999999997,infected,variance,10%
313,8.0,-0.12770000000000004,infected,variance,10%
314,9.0,-0.1140000000000001,infected,variance,10%
315,10.0,-0.13779999999999992,infected,variance,10%
316,11.0,-0.3241000000000005,infected,variance,10%
317,12.0,-0.16190000000000015,infected,variance,10%
318,13.0,-0.7840999999999987,infected,variance,10%
319,14.0,-0.2756999999999987,infected,variance,10%
320,15.0,-0.10329999999999995,infected,variance,10%
321,16.0,0.08509999999999973,infected,variance,10%
322,17.0,0.22520000000000007,infected,variance,10%
323,18.0,-0.7475000000000005,infected,variance,10%
324,19.0,-0.5227999999999984,infected,variance,10%
325,20.0,-0.30609999999999893,infected,variance,10%
326,21.0,1.0319000000000003,infected,variance,10%
327,22.0,-0.8551000000000002,infected,variance,10%
328,23.0,-0.9455,infected,variance,10%
329,24.0,0.26539999999999964,infected,variance,10%
330,25.0,0.533199999999999,infected,variance,10%
331,26.0,0.7469000000000001,infected,variance,10%
332,27.0,2.4502999999999986,infected,variance,10%
333,28.0,1.3525000000000027,infected,variance,10%
334,29.0,0.3500999999999994,infected,variance,10%
335,30.0,0.06280000000000019,infected,variance,10%
336,31.0,-0.08860000000000134,infected,variance,10%
337,32.0,-1.3574000000000002,infected,variance,10%
338,33.0,-1.104800000000001,infected,variance,10%
339,34.0,-0.17800000000000082,infected,variance,10%
340,35.0,-0.4197999999999986,infected,variance,10%
341,36.0,-0.7569000000000004,infected,variance,10%
342,37.0,-0.3917999999999999,infected,variance,10%
343,38.0,-0.5514999999999999,infected,variance,10%
344,39.0,-0.6329000000000011,infected,variance,10%
345,40.0,-1.2864999999999984,infected,variance,10%
346,41.0,0.1786999999999992,infected,variance,10%
347,42.0,1.0355000000000025,infected,variance,10%
348,43.0,0.44159999999999977,infected,variance,10%
349,44.0,0.11520000000000064,infected,variance,10%
350,45.0,-0.010799999999999699,infected,variance,10%
351,46.0,-0.3689,infected,variance,10%
352,47.0,-0.054199999999999804,infected,variance,10%
353,48.0,-1.2678999999999991,infected,variance,10%
354,49.0,-0.4623999999999988,infected,variance,10%
355,50.0,0.0043999999999999595,infected,variance,10%
356,51.0,-0.08310000000000084,infected,variance,10%
357,52.0,0.1535000000000002,infected,variance,10%
358,53.0,0.3786000000000005,infected,variance,10%
359,54.0,-0.3534000000000006,infected,variance,10%
360,55.0,-0.5435999999999996,infected,variance,10%
361,56.0,0.7946999999999989,infected,variance,10%
362,57.0,-0.9898000000000002,infected,variance,10%
363,58.0,-1.1852999999999998,infected,variance,10%
364,59.0,-1.3816000000000006,infected,variance,10%
365,60.0,-1.5272999999999994,infected,variance,10%
366,0.0,0.0,infected,variance,40%
367,1.0,0.0,infected,variance,40%
368,2.0,0.010599999999999998,infected,variance,40%
369,3.0,0.020899999999999988,infected,variance,40%
370,4.0,0.023300000000000015,infected,variance,40%
371,5.0,0.015500000000000014,infected,variance,40%
372,6.0,0.11049999999999993,infected,variance,40%
373,7.0,0.13649999999999995,infected,variance,40%
374,8.0,-0.03359999999999996,infected,variance,40%
375,9.0,-0.021199999999999997,infected,variance,40%
376,10.0,0.02540000000000009,infected,variance,40%
377,11.0,-0.00990000000000002,infected,variance,40%
378,12.0,-0.24299999999999988,infected,variance,40%
379,13.0,-0.28500000000000014,infected,variance,40%
380,14.0,-0.4657,infected,variance,40%
381,15.0,-0.40349999999999997,infected,variance,40%
382,16.0,-0.44399999999999995,infected,variance,40%
383,17.0,-0.36960000000000015,infected,variance,40%
384,18.0,-0.3132999999999999,infected,variance,40%
385,19.0,-0.33740000000000014,infected,variance,40%
386,20.0,-0.18869999999999987,infected,variance,40%
387,21.0,-0.045900000000000496,infected,variance,40%
388,22.0,0.09090000000000042,infected,variance,40%
389,23.0,0.07319999999999993,infected,variance,40%
390,24.0,0.05469999999999997,infected,variance,40%
391,25.0,-0.37820000000000054,infected,variance,40%
392,26.0,0.15739999999999998,infected,variance,40%
393,27.0,0.4391999999999996,infected,variance,40%
394,28.0,0.10409999999999986,infected,variance,40%
395,29.0,0.5576999999999996,infected,variance,40%
396,30.0,0.6554999999999995,infected,variance,40%
397,31.0,1.0189999999999992,infected,variance,40%
398,32.0,0.8172999999999995,infected,variance,40%
399,33.0,0.4402999999999997,infected,variance,40%
400,34.0,0.7682000000000002,infected,variance,40%
401,35.0,0.05960000000000054,infected,variance,40%
402,36.0,0.10040000000000004,infected,variance,40%
403,37.0,0.18590000000000018,infected,variance,40%
404,38.0,0.038200000000000234,infected,variance,40%
405,39.0,0.33370000000000033,infected,variance,40%
406,40.0,1.1968999999999994,infected,variance,40%
407,41.0,1.17,infected,variance,40%
408,42.0,0.17290000000000028,infected,variance,40%
409,43.0,0.13359999999999994,infected,variance,40%
410,44.0,0.36990000000000034,infected,variance,40%
411,45.0,0.34640000000000004,infected,variance,40%
412,46.0,0.2846000000000002,infected,variance,40%
413,47.0,-0.2970000000000006,infected,variance,40%
414,48.0,0.08429999999999982,infected,variance,40%
415,49.0,0.3633000000000006,infected,variance,40%
416,50.0,-0.6855,infected,variance,40%
417,51.0,-0.7845,infected,variance,40%
418,52.0,-0.8230999999999997,infected,variance,40%
419,53.0,-0.7353000000000005,infected,variance,40%
420,54.0,-0.9824000000000002,infected,variance,40%
421,55.0,-0.9809000000000001,infected,variance,40%
422,56.0,-1.0513000000000003,infected,variance,40%
423,57.0,-0.07790000000000008,infected,variance,40%
424,58.0,0.14000000000000012,infected,variance,40%
425,59.0,0.02589999999999959,infected,variance,40%
426,60.0,0.16790000000000038,infected,variance,40%
427,0.0,0.0,infected,variance,70%
428,1.0,0.0,infected,variance,70%
429,2.0,-0.000899999999999998,infected,variance,70%
430,3.0,-0.0194,infected,variance,70%
431,4.0,-0.00020000000000000573,infected,variance,70%
432,5.0,-0.0005999999999999894,infected,variance,70%
433,6.0,0.010200000000000015,infected,variance,70%
434,7.0,0.006000000000000005,infected,variance,70%
435,8.0,0.03569999999999998,infected,variance,70%
436,9.0,0.03300000000000003,infected,variance,70%
437,10.0,0.045599999999999974,infected,variance,70%
438,11.0,0.07679999999999998,infected,variance,70%
439,12.0,0.08389999999999997,infected,variance,70%
440,13.0,0.02199999999999991,infected,variance,70%
441,14.0,-0.038999999999999924,infected,variance,70%
442,15.0,0.013799999999999979,infected,variance,70%
443,16.0,0.04469999999999996,infected,variance,70%
444,17.0,-0.0039000000000000146,infected,variance,70%
445,18.0,0.14739999999999998,infected,variance,70%
446,19.0,0.15960000000000008,infected,variance,70%
447,20.0,0.25890000000000013,infected,variance,70%
448,21.0,0.15070000000000006,infected,variance,70%
449,22.0,0.1412,infected,variance,70%
450,23.0,0.06220000000000003,infected,variance,70%
451,24.0,-0.015000000000000013,infected,variance,70%
452,25.0,-0.027200000000000002,infected,variance,70%
453,26.0,0.08410000000000006,infected,variance,70%
454,27.0,0.010500000000000176,infected,variance,70%
455,28.0,-0.12339999999999984,infected,variance,70%
456,29.0,0.04599999999999993,infected,variance,70%
457,30.0,-0.03059999999999996,infected,variance,70%
458,31.0,-0.1499999999999999,infected,variance,70%
459,32.0,-0.06389999999999996,infected,variance,70%
460,33.0,-0.05359999999999987,infected,variance,70%
461,34.0,-0.005899999999999794,infected,variance,70%
462,35.0,0.03849999999999998,infected,variance,70%
463,36.0,0.025900000000000034,infected,variance,70%
464,37.0,0.08360000000000001,infected,variance,70%
465,38.0,0.08860000000000001,infected,variance,70%
466,39.0,0.1262000000000001,infected,variance,70%
467,40.0,0.2791999999999999,infected,variance,70%
468,41.0,0.033400000000000096,infected,variance,70%
469,42.0,0.07569999999999988,infected,variance,70%
470,43.0,-0.019600000000000062,infected,variance,70%
471,44.0,-0.021299999999999986,infected,variance,70%
472,45.0,0.01100000000000001,infected,variance,70%
473,46.0,0.09730000000000005,infected,variance,70%
474,47.0,0.1120000000000001,infected,variance,70%
475,48.0,0.040200000000000014,infected,variance,70%
476,49.0,-0.0041999999999999815,infected,variance,70%
477,50.0,0.028000000000000025,infected,variance,70%
478,51.0,0.1479999999999999,infected,variance,70%
479,52.0,0.22850000000000004,infected,variance,70%
480,53.0,0.13280000000000003,infected,variance,70%
481,54.0,0.1531999999999999,infected,variance,70%
482,55.0,0.01959999999999984,infected,variance,70%
483,56.0,-0.005499999999999838,infected,variance,70%
484,57.0,-0.04369999999999996,infected,variance,70%
485,58.0,-0.07079999999999997,infected,variance,70%
486,59.0,-0.03149999999999997,infected,variance,70%
487,60.0,-0.14759999999999984,infected,variance,70%
488,0.0,0.0,infected,left,0%
489,1.0,0.0,infected,left,0%
490,2.0,-0.015099999999999995,infected,left,0%
491,3.0,-0.02149999999999999,infected,left,0%
492,4.0,-0.02889999999999998,infected,left,0%
493,5.0,-0.0489,infected,left,0%
494,6.0,-0.0052000000000000934,infected,left,0%
495,7.0,-0.04399999999999993,infected,left,0%
496,8.0,-0.023299999999999987,infected,left,0%
497,9.0,-0.023900000000000143,infected,left,0%
498,10.0,-0.04569999999999985,infected,left,0%
499,11.0,-0.023900000000000032,infected,left,0%
500,12.0,-0.04929999999999968,infected,left,0%
501,13.0,0.030999999999999694,infected,left,0%
502,14.0,-0.0726,infected,left,0%
503,15.0,-0.11170000000000013,infected,left,0%
504,16.0,-0.14290000000000003,infected,left,0%
505,17.0,-0.17859999999999987,infected,left,0%
506,18.0,-0.1907000000000001,infected,left,0%
507,19.0,-0.1419999999999999,infected,left,0%
508,20.0,-0.19819999999999993,infected,left,0%
509,21.0,-0.04109999999999925,infected,left,0%
510,22.0,-0.1625000000000001,infected,left,0%
511,23.0,-0.16359999999999975,infected,left,0%
512,24.0,-0.15989999999999993,infected,left,0%
513,25.0,-0.2582,infected,left,0%
514,26.0,-0.3391000000000002,infected,left,0%
515,27.0,-0.46999999999999975,infected,left,0%
516,28.0,-0.44930000000000003,infected,left,0%
517,29.0,-0.26149999999999984,infected,left,0%
518,30.0,-0.27,infected,left,0%
519,31.0,-0.3012999999999999,infected,left,0%
520,32.0,-0.43279999999999985,infected,left,0%
521,33.0,-0.3940999999999999,infected,left,0%
522,34.0,-0.3816000000000006,infected,left,0%
523,35.0,-0.37899999999999956,infected,left,0%
524,36.0,-0.2146999999999999,infected,left,0%
525,37.0,-0.3326,infected,left,0%
526,38.0,-0.3637999999999999,infected,left,0%
527,39.0,-0.4895999999999998,infected,left,0%
528,40.0,-0.5671999999999997,infected,left,0%
529,41.0,-0.7084999999999999,infected,left,0%
530,42.0,-0.9669999999999996,infected,left,0%
531,43.0,-0.31590000000000007,infected,left,0%
532,44.0,-0.36050000000000026,infected,left,0%
533,45.0,-0.45040000000000013,infected,left,0%
534,46.0,-0.4649000000000001,infected,left,0%
535,47.0,-0.5640000000000001,infected,left,0%
536,48.0,-0.5514999999999999,infected,left,0%
537,49.0,-0.6255000000000002,infected,left,0%
538,50.0,-0.28780000000000006,infected,left,0%
539,51.0,-0.3268,infected,left,0%
540,52.0,-0.25619999999999976,infected,left,0%
541,53.0,-0.26529999999999987,infected,left,0%
542,54.0,-0.3668999999999998,infected,left,0%
543,55.0,-0.2878000000000003,infected,left,0%
544,56.0,-0.36439999999999984,infected,left,0%
545,57.0,-0.08000000000000007,infected,left,0%
546,58.0,-0.1129,infected,left,0%
547,59.0,-0.08230000000000004,infected,left,0%
548,60.0,-0.17830000000000013,infected,left,0%
549,0.0,0.0,infected,left,10%
550,1.0,0.0,infected,left,10%
551,2.0,-0.021400000000000002,infected,left,10%
552,3.0,-0.04690000000000001,infected,left,10%
553,4.0,-0.05730000000000002,infected,left,10%
554,5.0,-0.04580000000000001,infected,left,10%
555,6.0,-0.07989999999999997,infected,left,10%
556,7.0,-0.05879999999999996,infected,left,10%
557,8.0,-0.06280000000000008,infected,left,10%
558,9.0,-0.1028,infected,left,10%
559,10.0,-0.12490000000000001,infected,left,10%
560,11.0,-0.18659999999999988,infected,left,10%
561,12.0,-0.22649999999999992,infected,left,10%
562,13.0,-0.2935000000000003,infected,left,10%
563,14.0,-0.2751000000000001,infected,left,10%
564,15.0,-0.10220000000000007,infected,left,10%
565,16.0,-0.15260000000000007,infected,left,10%
566,17.0,-0.23129999999999984,infected,left,10%
567,18.0,-0.24940000000000007,infected,left,10%
568,19.0,-0.19599999999999973,infected,left,10%
569,20.0,-0.1408999999999998,infected,left,10%
570,21.0,-0.10820000000000007,infected,left,10%
571,22.0,-0.19979999999999998,infected,left,10%
572,23.0,-0.1937000000000002,infected,left,10%
573,24.0,-0.10009999999999986,infected,left,10%
574,25.0,-0.16100000000000003,infected,left,10%
575,26.0,-0.23740000000000006,infected,left,10%
576,27.0,-0.14829999999999988,infected,left,10%
577,28.0,-0.1253000000000002,infected,left,10%
578,29.0,-0.07979999999999987,infected,left,10%
579,30.0,-0.10040000000000004,infected,left,10%
580,31.0,-0.19479999999999986,infected,left,10%
