day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457599	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457599	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
2	123457599	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
3	123457599	234	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
4	123457599	233	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
5	123457599	233	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
6	123457599	233	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
7	123457599	233	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
8	123457599	230	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
9	123457599	228	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
10	123457599	225	5	7	3	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
11	123457599	222	8	4	6	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
12	123457599	222	5	6	7	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
13	123457599	222	4	6	8	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
14	123457599	222	3	6	9	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
15	123457599	219	4	7	10	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	[]	0	2
16	123457599	217	5	6	12	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	[]	0	3
17	123457599	214	6	8	12	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	[]	0	3
18	123457599	209	10	8	13	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	[]	0	3
19	123457599	207	9	9	15	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	[]	0	3
20	123457599	207	7	9	17	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	[]	0	3
21	123457599	207	5	10	18	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	[]	0	3
22	123457599	194	2	8	16	13	0	4	3	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	[2A]	1	3
23	123457599	194	2	8	16	13	0	3	4	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	[2A]	1	3
24	123457599	192	2	10	16	13	0	3	4	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[2A]	1	3
25	123457599	190	3	11	16	13	0	1	6	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[2A]	1	3
26	123457599	186	6	11	17	13	0	1	6	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[2A]	1	3
27	123457599	186	5	12	17	13	0	1	6	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[2A]	1	3
28	123457599	186	3	13	18	13	0	1	6	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[2A]	1	4
29	123457599	178	1	6	15	20	1	7	12	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	[2A 1C]	2	4
30	123457599	177	2	3	18	20	0	7	13	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	[2A 1C]	2	3
31	123457599	175	3	3	19	20	0	7	13	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	[2A 1C]	2	4
32	123457599	174	4	2	20	20	0	6	14	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	[2A 1C]	2	4
33	123457599	169	6	4	21	20	0	4	16	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	[2A 1C]	2	5
34	123457599	169	3	7	21	20	0	4	16	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	[2A 1C]	2	5
35	123457599	169	1	9	21	20	0	3	17	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	[2A 1C]	2	5
