,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2433,0.8669,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.4470,1.4945,1.1212,0.1583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9264
3,3,236.5086,2.0680,1.4205,0.3145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9168
4,4,233.9570,2.3532,1.5140,0.4662,2.1049,0.2108,0.3585,0.0516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4972,0.0000,0.0000,0.1373,0.0000,0.0000,0.1348,0.9378
5,5,232.8041,2.8937,1.9916,0.6663,2.1049,0.1481,0.3826,0.0899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4972,0.0000,0.0000,0.1373,0.0000,0.0000,0.1348,0.9710
6,6,232.8041,2.0793,2.5544,0.9260,2.1049,0.1057,0.3797,0.1357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4972,0.0000,0.0000,0.1373,0.0000,0.0000,0.1348,1.0229
7,7,232.8041,1.5038,2.7710,1.2849,2.1049,0.0679,0.3668,0.1861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4972,0.0000,0.0000,0.1373,0.0000,0.0000,0.1348,1.0399
8,8,231.3895,2.6061,2.8088,1.6424,2.1049,0.0488,0.3393,0.2331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4972,0.0000,0.0000,0.1373,0.0000,0.0000,0.1348,1.0461
9,9,229.9409,3.4098,3.1816,2.0117,2.1049,0.0350,0.3113,0.2745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4972,0.0000,0.0000,0.1373,0.0000,0.0000,0.1348,1.0984
