,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2821,0.8236,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.4621,1.4771,1.1218,0.1519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9289
3,3,236.5234,2.0964,1.3889,0.2974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9039
4,4,232.6807,2.1208,1.3163,0.4032,3.6198,0.4181,0.5805,0.0743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3757,0.0000,0.0000,0.2529,0.0000,0.0000,0.2328,0.9378
5,5,231.6674,2.5795,1.7652,0.5636,3.6198,0.3077,0.6137,0.1555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3757,0.0000,0.0000,0.2529,0.0000,0.0000,0.2328,0.9771
6,6,231.6674,1.8695,2.2219,0.8233,3.6198,0.2197,0.6228,0.2367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3757,0.0000,0.0000,0.2529,0.0000,0.0000,0.2328,1.0351
7,7,231.6674,1.3630,2.4290,1.1256,3.6198,0.1682,0.5954,0.3162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3757,0.0000,0.0000,0.2529,0.0000,0.0000,0.2328,1.0705
8,8,230.4133,2.2787,2.5122,1.4429,3.6198,0.1291,0.5665,0.3820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3757,0.0000,0.0000,0.2529,0.0000,0.0000,0.2328,1.0719
9,9,229.0749,3.0642,2.8223,1.7762,3.6198,0.0931,0.5342,0.4508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3757,0.0000,0.0000,0.2529,0.0000,0.0000,0.2328,1.1143
10,10,227.6583,3.7316,3.3036,2.1402,3.6198,0.0709,0.5029,0.5035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3757,0.0000,0.0000,0.2529,0.0000,0.0000,0.2328,1.1797
11,11,223.6502,2.5916,1.9949,1.5447,7.0028,1.1120,2.4006,1.6586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1554,0.0000,0.0000,0.7056,0.0000,0.0000,0.5998,1.2698
12,12,222.6858,2.8779,2.4922,1.8164,7.0028,0.7792,2.4320,1.9620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1554,0.0000,0.0000,0.7056,0.0000,0.0000,0.5998,1.3357
13,13,222.6858,2.0704,2.9944,2.1214,7.0028,0.5688,2.3181,2.2812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1554,0.0000,0.0000,0.7056,0.0000,0.0000,0.5998,1.3975
14,14,222.6858,1.4916,3.1777,2.5192,7.0028,0.4262,2.1748,2.5694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1554,0.0000,0.0000,0.7056,0.0000,0.0000,0.5998,1.4159
15,15,221.5178,2.3621,3.1709,2.9420,7.0028,0.3138,2.0008,2.8532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1554,0.0000,0.0000,0.7056,0.0000,0.0000,0.5998,1.4223
16,16,220.4015,2.9084,3.4403,3.3616,7.0028,0.2249,1.8589,3.0827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1554,0.0000,0.0000,0.7056,0.0000,0.0000,0.5998,1.4617
17,17,219.2672,3.3386,3.7855,3.8450,7.0028,0.1618,1.6439,3.3567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1554,0.0000,0.0000,0.7056,0.0000,0.0000,0.5998,1.5053
18,18,219.2164,2.3451,2.0606,3.3113,6.6120,1.0290,3.4728,4.7564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.2331,0.0000,0.0000,1.1772,0.0000,0.0000,0.7838,1.4512
