,day,agents,type,type_of_screening_pretty,group
135,27.0,0.0,Esposti in quarantena,Senza screening,Esposti
136,28.0,0.0,Esposti in quarantena,Senza screening,Esposti
137,29.0,0.0,Esposti in quarantena,Senza screening,Esposti
138,30.0,0.0,Esposti in quarantena,Senza screening,Esposti
139,31.0,0.0,Esposti in quarantena,Senza screening,Esposti
140,32.0,0.0,Esposti in quarantena,Senza screening,Esposti
141,33.0,0.0,Esposti in quarantena,Senza screening,Esposti
142,34.0,0.0,Esposti in quarantena,Senza screening,Esposti
143,35.0,0.0,Esposti in quarantena,Senza screening,Esposti
144,0.0,0.0,Infetti,Senza screening,Infetti
145,1.0,1.0,Infetti,Senza screening,Infetti
146,2.0,1.1211,Infetti,Senza screening,Infetti
147,3.0,1.4034,Infetti,Senza screening,Infetti
148,4.0,1.8639,Infetti,Senza screening,Infetti
149,5.0,2.4274,Infetti,Senza screening,Infetti
150,6.0,3.0601,Infetti,Senza screening,Infetti
151,7.0,3.3383,Infetti,Senza screening,Infetti
152,8.0,3.4094,Infetti,Senza screening,Infetti
153,9.0,3.8348,Infetti,Senza screening,Infetti
154,10.0,4.3764,Infetti,Senza screening,Infetti
155,11.0,5.0851,Infetti,Senza screening,Infetti
156,12.0,5.8779,Infetti,Senza screening,Infetti
157,13.0,6.6747,Infetti,Senza screening,Infetti
158,14.0,6.958,Infetti,Senza screening,Infetti
159,15.0,6.8759,Infetti,Senza screening,Infetti
160,16.0,7.1552,Infetti,Senza screening,Infetti
161,17.0,7.6557,Infetti,Senza screening,Infetti
162,18.0,8.2633,Infetti,Senza screening,Infetti
163,19.0,8.953,Infetti,Senza screening,Infetti
164,20.0,9.7788,Infetti,Senza screening,Infetti
165,21.0,9.954,Infetti,Senza screening,Infetti
166,22.0,9.6837,Infetti,Senza screening,Infetti
167,23.0,9.8178,Infetti,Senza screening,Infetti
168,24.0,10.3343,Infetti,Senza screening,Infetti
169,25.0,10.9379,Infetti,Senza screening,Infetti
170,26.0,11.6987,Infetti,Senza screening,Infetti
171,27.0,12.4364,Infetti,Senza screening,Infetti
172,28.0,12.5996,Infetti,Senza screening,Infetti
173,29.0,12.1211,Infetti,Senza screening,Infetti
174,30.0,12.3874,Infetti,Senza screening,Infetti
175,31.0,12.8919,Infetti,Senza screening,Infetti
176,32.0,13.6987,Infetti,Senza screening,Infetti
177,33.0,14.4865,Infetti,Senza screening,Infetti
178,34.0,15.3153,Infetti,Senza screening,Infetti
179,35.0,15.4214,Infetti,Senza screening,Infetti
180,0.0,0.0,Infetti in quarantena,Senza screening,Infetti
181,1.0,0.0,Infetti in quarantena,Senza screening,Infetti
182,2.0,0.0,Infetti in quarantena,Senza screening,Infetti
183,3.0,0.0,Infetti in quarantena,Senza screening,Infetti
184,4.0,0.0,Infetti in quarantena,Senza screening,Infetti
185,5.0,0.0,Infetti in quarantena,Senza screening,Infetti
186,6.0,0.0,Infetti in quarantena,Senza screening,Infetti
187,7.0,0.0,Infetti in quarantena,Senza screening,Infetti
188,8.0,0.0,Infetti in quarantena,Senza screening,Infetti
189,9.0,0.0,Infetti in quarantena,Senza screening,Infetti
190,10.0,0.0,Infetti in quarantena,Senza screening,Infetti
191,11.0,0.0,Infetti in quarantena,Senza screening,Infetti
192,12.0,0.0,Infetti in quarantena,Senza screening,Infetti
193,13.0,0.0,Infetti in quarantena,Senza screening,Infetti
194,14.0,0.0,Infetti in quarantena,Senza screening,Infetti
195,15.0,0.0,Infetti in quarantena,Senza screening,Infetti
196,16.0,0.0,Infetti in quarantena,Senza screening,Infetti
197,17.0,0.0,Infetti in quarantena,Senza screening,Infetti
198,18.0,0.0,Infetti in quarantena,Senza screening,Infetti
199,19.0,0.0,Infetti in quarantena,Senza screening,Infetti
200,20.0,0.0,Infetti in quarantena,Senza screening,Infetti
201,21.0,0.0,Infetti in quarantena,Senza screening,Infetti
202,22.0,0.0,Infetti in quarantena,Senza screening,Infetti
203,23.0,0.0,Infetti in quarantena,Senza screening,Infetti
204,24.0,0.0,Infetti in quarantena,Senza screening,Infetti
205,25.0,0.0,Infetti in quarantena,Senza screening,Infetti
206,26.0,0.0,Infetti in quarantena,Senza screening,Infetti
207,27.0,0.0,Infetti in quarantena,Senza screening,Infetti
208,28.0,0.0,Infetti in quarantena,Senza screening,Infetti
209,29.0,0.0,Infetti in quarantena,Senza screening,Infetti
210,30.0,0.0,Infetti in quarantena,Senza screening,Infetti
211,31.0,0.0,Infetti in quarantena,Senza screening,Infetti
212,32.0,0.0,Infetti in quarantena,Senza screening,Infetti
213,33.0,0.0,Infetti in quarantena,Senza screening,Infetti
214,34.0,0.0,Infetti in quarantena,Senza screening,Infetti
215,35.0,0.0,Infetti in quarantena,Senza screening,Infetti
216,0.0,0.0,Rimossi,Senza screening,Rimossi
217,1.0,0.0,Rimossi,Senza screening,Rimossi
218,2.0,0.1301,Rimossi,Senza screening,Rimossi
219,3.0,0.2633,Rimossi,Senza screening,Rimossi
220,4.0,0.4755,Rimossi,Senza screening,Rimossi
221,5.0,0.7027,Rimossi,Senza screening,Rimossi
222,6.0,1.029,Rimossi,Senza screening,Rimossi
223,7.0,1.4314,Rimossi,Senza screening,Rimossi
224,8.0,1.8599,Rimossi,Senza screening,Rimossi
225,9.0,2.3514,Rimossi,Senza screening,Rimossi
226,10.0,2.8849,Rimossi,Senza screening,Rimossi
227,11.0,3.4575,Rimossi,Senza screening,Rimossi
228,12.0,4.1181,Rimossi,Senza screening,Rimossi
229,13.0,4.9059,Rimossi,Senza screening,Rimossi
230,14.0,5.8008,Rimossi,Senza screening,Rimossi
231,15.0,6.7147,Rimossi,Senza screening,Rimossi
232,16.0,7.6607,Rimossi,Senza screening,Rimossi
233,17.0,8.6266,Rimossi,Senza screening,Rimossi
234,18.0,9.6436,Rimossi,Senza screening,Rimossi
235,19.0,10.6997,Rimossi,Senza screening,Rimossi
236,20.0,11.9189,Rimossi,Senza screening,Rimossi
237,21.0,13.1842,Rimossi,Senza screening,Rimossi
238,22.0,14.4895,Rimossi,Senza screening,Rimossi
239,23.0,15.8268,Rimossi,Senza screening,Rimossi
240,24.0,17.1221,Rimossi,Senza screening,Rimossi
241,25.0,18.5275,Rimossi,Senza screening,Rimossi
242,26.0,20.028,Rimossi,Senza screening,Rimossi
243,27.0,21.6136,Rimossi,Senza screening,Rimossi
244,28.0,23.2062,Rimossi,Senza screening,Rimossi
245,29.0,24.8729,Rimossi,Senza screening,Rimossi
246,30.0,26.4805,Rimossi,Senza screening,Rimossi
247,31.0,28.1762,Rimossi,Senza screening,Rimossi
248,32.0,29.8799,Rimossi,Senza screening,Rimossi
249,33.0,31.7227,Rimossi,Senza screening,Rimossi
250,34.0,33.6567,Rimossi,Senza screening,Rimossi
251,35.0,35.5826,Rimossi,Senza screening,Rimossi
252,0.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
253,1.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
254,2.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
255,3.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
256,4.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
257,5.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
258,6.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
259,7.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
260,8.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
261,9.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
262,10.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
263,11.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
264,12.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
265,13.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
266,14.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
267,15.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
268,16.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
269,17.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
270,18.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
271,19.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
272,20.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
273,21.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
274,22.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
275,23.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
276,24.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
277,25.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
278,26.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
279,27.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
280,28.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
281,29.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
282,30.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
283,31.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
284,32.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
285,33.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
286,34.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
287,35.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
288,0.0,240.0,Suscettibili,Screening 25%,Suscettibili
289,1.0,238.2593,Suscettibili,Screening 25%,Suscettibili
290,2.0,237.4434,Suscettibili,Screening 25%,Suscettibili
291,3.0,236.5455,Suscettibili,Screening 25%,Suscettibili
292,4.0,229.8208,Suscettibili,Screening 25%,Suscettibili
293,5.0,229.1331,Suscettibili,Screening 25%,Suscettibili
294,6.0,229.1331,Suscettibili,Screening 25%,Suscettibili
295,7.0,229.1331,Suscettibili,Screening 25%,Suscettibili
296,8.0,228.2142,Suscettibili,Screening 25%,Suscettibili
297,9.0,227.2412,Suscettibili,Screening 25%,Suscettibili
298,10.0,226.2322,Suscettibili,Screening 25%,Suscettibili
299,11.0,221.3654,Suscettibili,Screening 25%,Suscettibili
300,12.0,220.9129,Suscettibili,Screening 25%,Suscettibili
301,13.0,220.9129,Suscettibili,Screening 25%,Suscettibili
302,14.0,220.9129,Suscettibili,Screening 25%,Suscettibili
303,15.0,220.3083,Suscettibili,Screening 25%,Suscettibili
304,16.0,219.7247,Suscettibili,Screening 25%,Suscettibili
305,17.0,219.0981,Suscettibili,Screening 25%,Suscettibili
306,18.0,222.2012,Suscettibili,Screening 25%,Suscettibili
307,19.0,221.9109,Suscettibili,Screening 25%,Suscettibili
308,20.0,221.9109,Suscettibili,Screening 25%,Suscettibili
309,21.0,221.9109,Suscettibili,Screening 25%,Suscettibili
310,22.0,221.4995,Suscettibili,Screening 25%,Suscettibili
311,23.0,221.1261,Suscettibili,Screening 25%,Suscettibili
312,24.0,220.6917,Suscettibili,Screening 25%,Suscettibili
313,25.0,223.1982,Suscettibili,Screening 25%,Suscettibili
314,26.0,223.02,Suscettibili,Screening 25%,Suscettibili
315,27.0,223.02,Suscettibili,Screening 25%,Suscettibili
316,28.0,223.02,Suscettibili,Screening 25%,Suscettibili
317,29.0,222.7918,Suscettibili,Screening 25%,Suscettibili
318,30.0,222.5085,Suscettibili,Screening 25%,Suscettibili
319,31.0,222.2432,Suscettibili,Screening 25%,Suscettibili
320,32.0,223.8368,Suscettibili,Screening 25%,Suscettibili
321,33.0,223.6917,Suscettibili,Screening 25%,Suscettibili
322,34.0,223.6917,Suscettibili,Screening 25%,Suscettibili
323,35.0,223.6917,Suscettibili,Screening 25%,Suscettibili
324,0.0,0.0,Suscettibili in quarantena,Screening 25%,Suscettibili
325,1.0,0.0,Suscettibili in quarantena,Screening 25%,Suscettibili
326,2.0,0.0,Suscettibili in quarantena,Screening 25%,Suscettibili
327,3.0,0.0,Suscettibili in quarantena,Screening 25%,Suscettibili
328,4.0,6.1692,Suscettibili in quarantena,Screening 25%,Suscettibili
329,5.0,6.1692,Suscettibili in quarantena,Screening 25%,Suscettibili
330,6.0,6.1692,Suscettibili in quarantena,Screening 25%,Suscettibili
331,7.0,6.1692,Suscettibili in quarantena,Screening 25%,Suscettibili
332,8.0,6.1692,Suscettibili in quarantena,Screening 25%,Suscettibili
333,9.0,6.1692,Suscettibili in quarantena,Screening 25%,Suscettibili
334,10.0,6.1692,Suscettibili in quarantena,Screening 25%,Suscettibili
335,11.0,10.6587,Suscettibili in quarantena,Screening 25%,Suscettibili
336,12.0,10.6587,Suscettibili in quarantena,Screening 25%,Suscettibili
337,13.0,10.6587,Suscettibili in quarantena,Screening 25%,Suscettibili
338,14.0,10.6587,Suscettibili in quarantena,Screening 25%,Suscettibili
339,15.0,10.6587,Suscettibili in quarantena,Screening 25%,Suscettibili
340,16.0,10.6587,Suscettibili in quarantena,Screening 25%,Suscettibili
341,17.0,10.6587,Suscettibili in quarantena,Screening 25%,Suscettibili
342,18.0,7.3373,Suscettibili in quarantena,Screening 25%,Suscettibili
343,19.0,7.3373,Suscettibili in quarantena,Screening 25%,Suscettibili
344,20.0,7.3373,Suscettibili in quarantena,Screening 25%,Suscettibili
345,21.0,7.3373,Suscettibili in quarantena,Screening 25%,Suscettibili
346,22.0,7.3373,Suscettibili in quarantena,Screening 25%,Suscettibili
347,23.0,7.3363,Suscettibili in quarantena,Screening 25%,Suscettibili
348,24.0,7.3363,Suscettibili in quarantena,Screening 25%,Suscettibili
349,25.0,4.6567,Suscettibili in quarantena,Screening 25%,Suscettibili
350,26.0,4.6567,Suscettibili in quarantena,Screening 25%,Suscettibili
351,27.0,4.6567,Suscettibili in quarantena,Screening 25%,Suscettibili
352,28.0,4.6567,Suscettibili in quarantena,Screening 25%,Suscettibili
353,29.0,4.6567,Suscettibili in quarantena,Screening 25%,Suscettibili
354,30.0,4.6567,Suscettibili in quarantena,Screening 25%,Suscettibili
355,31.0,4.6567,Suscettibili in quarantena,Screening 25%,Suscettibili
356,32.0,2.958,Suscettibili in quarantena,Screening 25%,Suscettibili
357,33.0,2.958,Suscettibili in quarantena,Screening 25%,Suscettibili
358,34.0,2.958,Suscettibili in quarantena,Screening 25%,Suscettibili
359,35.0,2.958,Suscettibili in quarantena,Screening 25%,Suscettibili
360,0.0,0.0,Esposti,Screening 25%,Esposti
361,1.0,0.7407,Esposti,Screening 25%,Esposti
362,2.0,1.3684,Esposti,Screening 25%,Esposti
363,3.0,1.8769,Esposti,Screening 25%,Esposti
364,4.0,1.3473,Esposti,Screening 25%,Esposti
365,5.0,1.6527,Esposti,Screening 25%,Esposti
366,6.0,1.1722,Esposti,Screening 25%,Esposti
367,7.0,0.8248,Esposti,Screening 25%,Esposti
368,8.0,1.5155,Esposti,Screening 25%,Esposti
369,9.0,2.0601,Esposti,Screening 25%,Esposti
370,10.0,2.4885,Esposti,Screening 25%,Esposti
371,11.0,1.0891,Esposti,Screening 25%,Esposti
372,12.0,1.2292,Esposti,Screening 25%,Esposti
373,13.0,0.8859,Esposti,Screening 25%,Esposti
374,14.0,0.6386,Esposti,Screening 25%,Esposti
375,15.0,1.0531,Esposti,Screening 25%,Esposti
376,16.0,1.3283,Esposti,Screening 25%,Esposti
377,17.0,1.5766,Esposti,Screening 25%,Esposti
378,18.0,0.6707,Esposti,Screening 25%,Esposti
379,19.0,0.7808,Esposti,Screening 25%,Esposti
380,20.0,0.5445,Esposti,Screening 25%,Esposti
381,21.0,0.3724,Esposti,Screening 25%,Esposti
382,22.0,0.6737,Esposti,Screening 25%,Esposti
383,23.0,0.8569,Esposti,Screening 25%,Esposti
384,24.0,1.0631,Esposti,Screening 25%,Esposti
385,25.0,0.4695,Esposti,Screening 25%,Esposti
386,26.0,0.5105,Esposti,Screening 25%,Esposti
387,27.0,0.3574,Esposti,Screening 25%,Esposti
388,28.0,0.2673,Esposti,Screening 25%,Esposti
389,29.0,0.4134,Esposti,Screening 25%,Esposti
390,30.0,0.5806,Esposti,Screening 25%,Esposti
391,31.0,0.6767,Esposti,Screening 25%,Esposti
392,32.0,0.3343,Esposti,Screening 25%,Esposti
393,33.0,0.3884,Esposti,Screening 25%,Esposti
394,34.0,0.2843,Esposti,Screening 25%,Esposti
395,35.0,0.2032,Esposti,Screening 25%,Esposti
396,0.0,0.0,Esposti in quarantena,Screening 25%,Esposti
397,1.0,0.0,Esposti in quarantena,Screening 25%,Esposti
398,2.0,0.0,Esposti in quarantena,Screening 25%,Esposti
399,3.0,0.0,Esposti in quarantena,Screening 25%,Esposti
400,4.0,0.5235,Esposti in quarantena,Screening 25%,Esposti
401,5.0,0.3714,Esposti in quarantena,Screening 25%,Esposti
402,6.0,0.2903,Esposti in quarantena,Screening 25%,Esposti
403,7.0,0.2062,Esposti in quarantena,Screening 25%,Esposti
404,8.0,0.1441,Esposti in quarantena,Screening 25%,Esposti
405,9.0,0.1141,Esposti in quarantena,Screening 25%,Esposti
406,10.0,0.0911,Esposti in quarantena,Screening 25%,Esposti
407,11.0,1.1141,Esposti in quarantena,Screening 25%,Esposti
408,12.0,0.7808,Esposti in quarantena,Screening 25%,Esposti
409,13.0,0.5616,Esposti in quarantena,Screening 25%,Esposti
410,14.0,0.3994,Esposti in quarantena,Screening 25%,Esposti
411,15.0,0.2793,Esposti in quarantena,Screening 25%,Esposti
412,16.0,0.1922,Esposti in quarantena,Screening 25%,Esposti
413,17.0,0.1311,Esposti in quarantena,Screening 25%,Esposti
414,18.0,0.7818,Esposti in quarantena,Screening 25%,Esposti
415,19.0,0.5475,Esposti in quarantena,Screening 25%,Esposti
416,20.0,0.3814,Esposti in quarantena,Screening 25%,Esposti
417,21.0,0.2593,Esposti in quarantena,Screening 25%,Esposti
418,22.0,0.2032,Esposti in quarantena,Screening 25%,Esposti
419,23.0,0.1341,Esposti in quarantena,Screening 25%,Esposti
420,24.0,0.0931,Esposti in quarantena,Screening 25%,Esposti
421,25.0,0.5085,Esposti in quarantena,Screening 25%,Esposti
422,26.0,0.3524,Esposti in quarantena,Screening 25%,Esposti
423,27.0,0.2513,Esposti in quarantena,Screening 25%,Esposti
424,28.0,0.1862,Esposti in quarantena,Screening 25%,Esposti
425,29.0,0.1371,Esposti in quarantena,Screening 25%,Esposti
426,30.0,0.1101,Esposti in quarantena,Screening 25%,Esposti
427,31.0,0.0751,Esposti in quarantena,Screening 25%,Esposti
428,32.0,0.3133,Esposti in quarantena,Screening 25%,Esposti
429,33.0,0.2232,Esposti in quarantena,Screening 25%,Esposti
430,34.0,0.1592,Esposti in quarantena,Screening 25%,Esposti
431,35.0,0.1221,Esposti in quarantena,Screening 25%,Esposti
432,0.0,0.0,Infetti,Screening 25%,Infetti
433,1.0,1.0,Infetti,Screening 25%,Infetti
434,2.0,1.048,Infetti,Screening 25%,Infetti
435,3.0,1.3033,Infetti,Screening 25%,Infetti
436,4.0,0.7908,Infetti,Screening 25%,Infetti
437,5.0,1.0581,Infetti,Screening 25%,Infetti
438,6.0,1.4004,Infetti,Screening 25%,Infetti
439,7.0,1.5646,Infetti,Screening 25%,Infetti
440,8.0,1.5896,Infetti,Screening 25%,Infetti
441,9.0,1.8168,Infetti,Screening 25%,Infetti
442,10.0,2.1722,Infetti,Screening 25%,Infetti
443,11.0,0.7297,Infetti,Screening 25%,Infetti
444,12.0,0.9399,Infetti,Screening 25%,Infetti
445,13.0,1.1632,Infetti,Screening 25%,Infetti
446,14.0,1.2482,Infetti,Screening 25%,Infetti
447,15.0,1.2703,Infetti,Screening 25%,Infetti
448,16.0,1.4124,Infetti,Screening 25%,Infetti
449,17.0,1.5966,Infetti,Screening 25%,Infetti
