day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457066	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457066	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
2	123457066	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
3	123457066	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
4	123457066	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	2
5	123457066	232	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	2
6	123457066	232	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	2
7	123457066	232	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	2
8	123457066	226	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	3
9	123457066	221	8	10	1	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	4
10	123457066	216	9	10	5	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	3
11	123457066	153	4	2	1	60	3	13	4	0	0	0	0	0	0	0	0	240	0	0	9	0	0	[2A 2B 3A 3B]	4	5
12	123457066	152	2	5	1	60	3	11	6	0	0	0	0	0	0	0	0	240	0	0	9	0	0	[2A 2B 3A 3B]	4	5
13	123457066	152	1	6	1	60	3	11	6	0	0	0	0	0	0	0	0	240	0	0	9	0	0	[2A 2B 3A 3B]	4	6
14	123457066	152	0	6	2	60	3	10	7	0	0	0	0	0	0	0	0	240	0	0	9	0	0	[2A 2B 3A 3B]	4	5
15	123457066	150	2	4	4	60	2	10	8	0	0	0	0	0	0	0	0	240	0	0	9	0	0	[2A 2B 3A 3B]	4	5
16	123457066	148	3	5	4	60	1	8	11	0	0	0	0	0	0	0	0	240	0	0	9	0	0	[2A 2B 3A 3B]	4	4
17	123457066	146	3	7	4	60	1	7	12	0	0	0	0	0	0	0	0	240	0	0	9	0	0	[2A 2B 3A 3B]	4	3
18	123457066	139	0	0	1	67	1	17	15	0	0	0	0	0	0	0	0	320	0	0	14	0	0	[2A 2B 3A 3B 1B]	5	3
19	123457066	139	0	0	1	67	1	15	17	0	0	0	0	0	0	0	0	320	0	0	14	0	0	[2A 2B 3A 3B 1B]	5	3
20	123457066	139	0	0	1	67	0	14	19	0	0	0	0	0	0	0	0	320	0	0	14	0	0	[2A 2B 3A 3B 1B]	5	3
21	123457066	139	0	0	1	67	0	14	19	0	0	0	0	0	0	0	0	320	0	0	14	0	0	[2A 2B 3A 3B 1B]	5	3
22	123457066	139	0	0	1	67	0	10	23	0	0	0	0	0	0	0	0	320	0	0	14	0	0	[2A 2B 3A 3B 1B]	5	3
23	123457066	139	0	0	1	67	0	7	26	0	0	0	0	0	0	0	0	320	0	0	14	0	0	[2A 2B 3A 3B 1B]	5	3
24	123457066	139	0	0	1	67	0	6	27	0	0	0	0	0	0	0	0	320	0	0	14	0	0	[2A 2B 3A 3B 1B]	5	2
25	123457066	199	0	0	21	7	0	3	10	0	0	0	0	0	0	0	0	430	0	0	14	0	0	[1B]	1	1
26	123457066	199	0	0	21	7	0	2	11	0	0	0	0	0	0	0	0	430	0	0	14	0	0	[1B]	1	1
27	123457066	199	0	0	21	7	0	2	11	0	0	0	0	0	0	0	0	430	0	0	14	0	0	[1B]	1	1
28	123457066	199	0	0	21	7	0	2	11	0	0	0	0	0	0	0	0	430	0	0	14	0	0	[1B]	1	1
29	123457066	199	0	0	21	7	0	2	11	0	0	0	0	0	0	0	0	430	0	0	14	0	0	[1B]	1	1
30	123457066	199	0	0	21	7	0	1	12	0	0	0	0	0	0	0	0	430	0	0	14	0	0	[1B]	1	1
31	123457066	199	0	0	21	7	0	1	12	0	0	0	0	0	0	0	0	430	0	0	14	0	0	[1B]	1	1
32	123457066	206	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	14	0	0	[]	0	0
33	123457066	206	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	14	0	0	[]	0	0
34	123457066	206	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	14	0	0	[]	0	0
35	123457066	206	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	14	0	0	[]	0	0
