day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	150	0	0	0	0	[]	0	0
1	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	150	0	0	0	0	[]	0	0
2	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	218	150	0	0	0	0	[]	0	0
3	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	218	150	0	0	0	0	[]	0	0
4	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	218	150	0	0	0	0	[]	0	0
5	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	218	150	0	0	0	0	[]	0	0
6	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	218	150	0	0	0	0	[]	0	0
7	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	218	150	0	0	0	0	[]	0	0
8	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	218	150	0	0	0	0	[]	0	0
9	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	218	150	0	0	0	0	[]	0	0
10	123457011	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	218	150	0	0	0	0	[]	0	0
11	123457011	139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	218	150	0	0	0	1	[]	0	0
12	123457011	139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	218	150	0	0	0	1	[]	0	0
13	123457011	139	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	218	150	0	0	0	1	[]	0	1
14	123457011	139	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	218	150	0	0	0	1	[]	0	1
15	123457011	138	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	218	150	0	0	0	1	[]	0	1
16	123457011	135	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	218	150	0	0	0	1	[]	0	1
17	123457011	132	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	218	150	0	0	0	1	[]	0	1
18	123457011	131	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	218	150	0	0	0	1	[]	0	1
19	123457011	131	5	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	15	1	0	0	1	218	150	0	0	0	1	[]	0	1
20	123457011	129	7	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	16	1	0	0	1	218	150	0	0	0	3	[]	0	1
21	123457011	129	5	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	18	1	0	0	1	218	150	0	0	0	3	[]	0	1
22	123457011	127	6	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	18	1	0	0	1	218	150	0	0	0	3	[]	0	2
23	123457011	126	6	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	18	1	0	0	1	218	150	0	0	0	3	[]	0	2
24	123457011	126	4	7	2	0	0	0	0	0	0	0	0	0	0	0	1	0	18	1	0	0	1	218	150	0	0	0	3	[]	0	2
25	123457011	123	6	7	3	0	0	0	0	0	0	0	0	0	0	0	1	0	20	1	0	0	1	218	150	0	0	0	3	[]	0	2
26	123457011	119	9	7	4	0	0	0	0	0	0	0	0	0	0	0	1	0	20	1	0	0	1	218	150	0	0	0	3	[]	0	2
27	123457011	119	4	10	6	0	0	0	0	0	0	0	0	0	0	0	1	0	21	1	0	0	1	218	150	0	0	0	3	[]	0	2
28	123457011	119	3	10	7	0	0	0	0	0	0	0	0	0	0	0	1	0	22	1	0	0	1	218	150	0	0	0	3	[]	0	2
29	123457011	118	3	11	7	0	0	0	0	0	0	0	0	0	0	0	1	0	22	1	0	0	1	218	150	0	0	0	4	[]	0	2
30	123457011	117	3	11	8	0	0	0	0	0	0	0	0	0	0	0	1	0	23	1	0	0	1	218	150	0	0	0	4	[]	0	2
31	123457011	116	3	11	9	0	0	0	0	0	0	0	0	0	0	0	1	0	24	1	0	0	1	218	150	0	0	0	4	[]	0	2
32	123457011	116	2	11	10	0	0	0	0	0	0	0	0	0	0	0	1	0	24	1	0	0	1	218	150	0	0	0	4	[]	0	2
33	123457011	115	2	10	12	0	0	0	0	0	0	0	0	0	0	1	0	0	27	2	0	0	2	218	150	0	0	0	4	[]	0	3
34	123457011	114	2	10	13	0	0	0	0	0	0	0	0	0	0	1	0	0	27	2	0	0	2	218	150	0	0	0	5	[]	0	3
35	123457011	114	1	11	13	0	0	0	0	0	0	0	0	0	0	1	0	0	27	2	0	0	2	218	150	0	0	0	5	[]	0	4
36	123457011	112	3	10	14	0	0	0	0	0	0	0	0	0	0	1	0	0	27	2	0	0	2	218	150	0	0	0	5	[]	0	4
37	123457011	110	3	10	16	0	0	0	0	0	0	0	0	0	0	1	0	0	27	2	0	0	2	218	150	0	0	0	5	[]	0	4
38	123457011	108	5	8	18	0	0	0	0	0	0	0	0	0	0	1	0	0	27	2	0	0	2	218	150	0	0	0	5	[]	0	3
39	123457011	106	5	9	19	0	0	0	0	0	0	0	0	0	0	1	0	0	27	2	0	0	2	218	150	0	0	0	5	[]	0	3
40	123457011	104	6	10	19	0	0	0	0	0	0	0	0	0	0	1	0	0	28	2	0	0	2	218	150	0	0	0	5	[]	0	4
41	123457011	103	6	10	20	0	0	0	0	0	0	0	0	0	0	1	0	0	28	2	0	0	2	218	150	0	0	0	6	[]	0	4
42	123457011	103	6	10	20	0	0	0	0	0	0	0	0	0	0	1	0	0	28	2	0	0	2	218	150	0	0	0	6	[]	0	4
