,trace,day,type
0,0,7,External screening
1,1,22,External screening
2,2,15,External screening
3,3,9,School screening
4,4,16,School screening
5,5,15,External screening
6,6,7,External screening
7,7,20,External screening
8,8,19,External screening
9,9,9,School screening
10,10,9,School screening
11,11,22,External screening
12,12,23,School screening
13,13,23,School screening
14,14,16,School screening
15,15,20,External screening
16,16,9,School screening
17,17,14,External screening
18,18,9,School screening
19,19,27,External screening
20,20,9,School screening
21,21,19,External screening
22,22,16,External screening
23,23,26,External screening
24,24,8,External screening
25,25,16,School screening
26,26,15,External screening
27,27,16,School screening
28,28,19,External screening
29,29,18,External screening
30,30,11,External screening
31,31,18,External screening
32,32,34,External screening
33,33,7,External screening
34,34,9,School screening
35,35,23,School screening
36,36,30,School screening
37,37,17,External screening
38,38,9,School screening
39,39,9,School screening
40,40,16,School screening
41,41,4,External screening
42,42,24,External screening
43,43,10,External screening
44,44,9,School screening
45,45,16,School screening
46,46,22,External screening
47,47,30,School screening
48,48,7,External screening
49,49,19,External screening
50,50,23,School screening
51,51,12,External screening
52,52,23,School screening
53,53,22,External screening
54,54,9,School screening
55,55,0,-
56,56,20,External screening
57,57,26,External screening
58,58,25,External screening
59,59,17,External screening
60,60,11,External screening
61,61,23,External screening
62,62,13,External screening
63,63,12,External screening
64,64,18,External screening
65,65,23,External screening
66,66,24,External screening
67,67,16,School screening
68,68,9,External screening
69,69,9,School screening
70,70,16,School screening
71,71,23,School screening
72,72,16,External screening
73,73,26,External screening
74,74,9,External screening
75,75,7,External screening
76,76,8,External screening
77,77,16,School screening
78,78,11,External screening
79,79,14,External screening
80,80,9,School screening
81,81,18,External screening
82,82,23,School screening
83,83,20,External screening
84,84,2,School screening
85,85,16,School screening
86,86,16,School screening
87,87,25,External screening
88,88,11,External screening
89,89,14,External screening
90,90,13,External screening
91,91,16,School screening
92,92,27,External screening
93,93,9,School screening
94,94,18,External screening
95,95,16,School screening
96,96,0,-
97,97,16,School screening
98,98,13,External screening
99,99,23,School screening
100,100,13,External screening
101,101,9,School screening
102,102,16,School screening
103,103,23,School screening
104,104,28,External screening
105,105,30,School screening
106,106,27,External screening
107,107,17,External screening
108,108,19,External screening
109,109,9,External screening
110,110,16,External screening
111,111,23,External screening
112,112,16,School screening
113,113,23,External screening
114,114,23,School screening
115,115,10,External screening
116,116,20,External screening
117,117,18,External screening
118,118,16,School screening
119,119,9,School screening
120,120,29,External screening
121,121,13,External screening
122,122,16,School screening
123,123,16,School screening
124,124,22,External screening
125,125,19,External screening
126,126,16,External screening
127,127,26,External screening
128,128,19,External screening
129,129,10,External screening
130,130,10,External screening
131,131,17,External screening
132,132,19,External screening
133,133,19,External screening
134,134,19,External screening
135,135,21,External screening
136,136,14,External screening
137,137,16,School screening
138,138,9,External screening
139,139,23,School screening
140,140,9,School screening
141,141,20,External screening
142,142,21,External screening
143,143,16,School screening
144,144,30,School screening
145,145,30,External screening
146,146,9,School screening
147,147,15,External screening
148,148,13,External screening
149,149,23,External screening
150,150,23,School screening
151,151,0,-
152,152,21,External screening
153,153,13,External screening
154,154,16,School screening
155,155,16,School screening
156,156,9,External screening
157,157,9,School screening
158,158,11,External screening
159,159,6,External screening
160,160,16,School screening
161,161,10,External screening
162,162,9,School screening
163,163,16,School screening
164,164,14,External screening
165,165,23,School screening
166,166,18,External screening
167,167,14,External screening
168,168,16,School screening
169,169,22,External screening
170,170,24,External screening
171,171,9,External screening
172,172,23,School screening
173,173,16,School screening
174,174,30,School screening
175,175,12,External screening
176,176,23,School screening
177,177,13,External screening
178,178,13,External screening
179,179,11,External screening
180,180,23,School screening
181,181,29,External screening
182,182,26,External screening
183,183,23,School screening
184,184,26,External screening
185,185,24,External screening
186,186,13,External screening
187,187,8,External screening
188,188,16,School screening
189,189,9,External screening
190,190,23,School screening
191,191,14,External screening
192,192,10,External screening
193,193,27,External screening
194,194,17,External screening
195,195,16,School screening
196,196,9,School screening
197,197,0,-
198,198,23,School screening
199,199,17,External screening
