,trace,day,type
0,0,3,School screening
1,1,0,-
2,2,0,-
3,3,3,School screening
4,4,3,School screening
5,5,17,School screening
6,6,12,External screening
7,7,6,External screening
8,8,3,School screening
9,9,17,School screening
10,10,10,School screening
11,11,14,External screening
12,12,5,External screening
13,13,3,School screening
14,14,3,School screening
15,15,17,School screening
16,16,10,School screening
17,17,3,School screening
18,18,17,School screening
19,19,1,External screening
20,20,3,School screening
21,21,0,-
22,22,0,-
23,23,0,-
24,24,2,External screening
25,25,17,School screening
26,26,3,School screening
27,27,0,-
28,28,0,-
29,29,3,School screening
30,30,0,-
31,31,10,School screening
32,32,10,School screening
33,33,3,School screening
34,34,24,School screening
35,35,0,-
36,36,10,School screening
37,37,10,School screening
38,38,3,School screening
39,39,0,-
40,40,0,-
41,41,3,School screening
42,42,10,School screening
43,43,10,School screening
44,44,3,School screening
45,45,17,School screening
46,46,17,School screening
47,47,10,School screening
48,48,3,School screening
49,49,3,School screening
50,50,5,External screening
51,51,3,School screening
52,52,0,-
53,53,0,-
54,54,17,School screening
55,55,3,School screening
56,56,10,School screening
57,57,3,School screening
58,58,0,-
59,59,3,External screening
60,60,0,-
61,61,10,School screening
62,62,10,External screening
63,63,10,School screening
64,64,10,School screening
65,65,3,School screening
66,66,3,School screening
67,67,3,School screening
68,68,3,School screening
69,69,10,School screening
70,70,17,School screening
71,71,10,School screening
72,72,10,School screening
73,73,3,School screening
74,74,3,School screening
75,75,10,School screening
76,76,9,External screening
77,77,24,School screening
78,78,10,School screening
79,79,10,School screening
80,80,0,-
81,81,24,School screening
82,82,2,External screening
83,83,10,School screening
84,84,14,External screening
85,85,3,School screening
86,86,3,School screening
87,87,10,School screening
88,88,17,School screening
89,89,17,School screening
90,90,1,External screening
91,91,12,External screening
92,92,10,External screening
93,93,3,School screening
94,94,10,School screening
95,95,17,External screening
96,96,3,School screening
97,97,10,School screening
98,98,3,School screening
99,99,17,School screening
100,100,0,-
101,101,3,School screening
102,102,10,School screening
103,103,3,School screening
104,104,3,School screening
105,105,3,School screening
106,106,0,-
107,107,3,School screening
108,108,10,School screening
109,109,10,School screening
110,110,10,School screening
111,111,10,School screening
112,112,17,School screening
113,113,3,School screening
114,114,0,-
115,115,3,School screening
116,116,0,-
117,117,10,School screening
118,118,17,School screening
119,119,9,External screening
120,120,3,School screening
121,121,3,School screening
122,122,7,External screening
123,123,17,School screening
124,124,10,School screening
125,125,0,-
126,126,9,External screening
127,127,24,School screening
128,128,0,-
129,129,2,External screening
130,130,10,School screening
131,131,1,External screening
132,132,3,School screening
133,133,17,School screening
134,134,6,External screening
135,135,10,School screening
136,136,10,School screening
137,137,10,School screening
138,138,10,School screening
139,139,10,School screening
140,140,3,School screening
141,141,3,School screening
142,142,3,School screening
143,143,3,School screening
144,144,0,-
145,145,10,School screening
146,146,10,School screening
147,147,10,School screening
148,148,10,School screening
149,149,3,School screening
150,150,3,School screening
151,151,9,External screening
152,152,10,External screening
153,153,10,School screening
154,154,10,School screening
155,155,0,-
156,156,10,School screening
157,157,3,School screening
158,158,3,School screening
159,159,10,School screening
160,160,10,School screening
161,161,0,-
162,162,10,External screening
163,163,5,External screening
164,164,3,School screening
165,165,10,School screening
166,166,0,-
167,167,4,External screening
168,168,10,School screening
169,169,17,School screening
170,170,3,School screening
171,171,0,-
172,172,10,School screening
173,173,0,-
174,174,3,School screening
175,175,3,School screening
176,176,3,School screening
177,177,10,School screening
178,178,0,-
179,179,17,School screening
180,180,17,School screening
181,181,3,School screening
182,182,0,-
183,183,10,School screening
184,184,10,School screening
185,185,10,School screening
186,186,10,School screening
187,187,4,External screening
188,188,0,-
189,189,10,School screening
190,190,3,School screening
191,191,8,External screening
192,192,0,-
193,193,3,School screening
194,194,3,School screening
195,195,10,School screening
196,196,10,School screening
197,197,3,School screening
198,198,17,School screening
199,199,3,School screening
