,trace,day,type
0,0,3,External screening
1,1,0,-
2,2,6,External screening
3,3,3,School screening
4,4,10,School screening
5,5,3,School screening
6,6,10,School screening
7,7,2,External screening
8,8,3,School screening
9,9,10,School screening
10,10,3,School screening
11,11,10,School screening
12,12,3,School screening
13,13,0,-
14,14,3,School screening
15,15,10,School screening
16,16,3,School screening
17,17,3,School screening
18,18,16,External screening
19,19,10,External screening
20,20,3,External screening
21,21,3,School screening
22,22,10,School screening
23,23,3,School screening
24,24,10,School screening
25,25,0,-
26,26,3,School screening
27,27,17,School screening
28,28,3,School screening
29,29,3,School screening
30,30,3,School screening
31,31,3,School screening
32,32,10,School screening
33,33,3,School screening
34,34,0,-
35,35,3,School screening
36,36,3,School screening
37,37,3,External screening
38,38,10,School screening
39,39,17,School screening
40,40,3,School screening
41,41,10,School screening
42,42,10,School screening
43,43,10,School screening
44,44,3,School screening
45,45,0,-
46,46,17,School screening
47,47,1,External screening
48,48,10,School screening
49,49,3,School screening
50,50,3,School screening
51,51,10,School screening
52,52,10,School screening
53,53,1,External screening
54,54,10,School screening
55,55,3,School screening
56,56,0,-
57,57,3,School screening
58,58,3,School screening
59,59,10,School screening
60,60,10,School screening
61,61,3,School screening
62,62,9,External screening
63,63,3,School screening
64,64,3,School screening
65,65,10,School screening
66,66,3,School screening
67,67,3,School screening
68,68,8,External screening
69,69,10,School screening
70,70,3,School screening
71,71,3,School screening
72,72,7,External screening
73,73,3,School screening
74,74,3,School screening
75,75,3,School screening
76,76,3,School screening
77,77,0,-
78,78,3,School screening
79,79,10,School screening
80,80,3,School screening
81,81,4,External screening
82,82,3,School screening
83,83,10,School screening
84,84,2,External screening
85,85,0,-
86,86,3,School screening
87,87,10,School screening
88,88,10,School screening
89,89,3,School screening
90,90,24,School screening
91,91,1,External screening
92,92,3,School screening
93,93,17,School screening
94,94,3,School screening
95,95,3,School screening
96,96,3,School screening
97,97,3,School screening
98,98,3,School screening
99,99,10,School screening
100,100,3,School screening
101,101,10,School screening
102,102,3,School screening
103,103,3,School screening
104,104,10,School screening
105,105,3,School screening
106,106,10,School screening
107,107,10,School screening
108,108,10,School screening
109,109,3,School screening
110,110,3,School screening
111,111,10,School screening
112,112,6,External screening
113,113,3,School screening
114,114,10,School screening
115,115,3,School screening
116,116,3,School screening
117,117,10,School screening
118,118,8,External screening
119,119,10,School screening
120,120,10,School screening
121,121,10,School screening
122,122,3,School screening
123,123,12,External screening
124,124,3,School screening
125,125,3,School screening
126,126,6,External screening
127,127,10,School screening
128,128,0,-
129,129,3,School screening
130,130,17,External screening
131,131,0,-
132,132,3,School screening
133,133,3,School screening
134,134,3,School screening
135,135,3,School screening
136,136,3,School screening
137,137,3,School screening
138,138,3,School screening
139,139,17,School screening
140,140,3,School screening
141,141,3,School screening
142,142,3,School screening
143,143,10,School screening
144,144,5,External screening
145,145,3,School screening
146,146,10,School screening
147,147,10,School screening
148,148,10,School screening
149,149,17,School screening
150,150,3,School screening
151,151,10,School screening
152,152,3,School screening
153,153,3,School screening
154,154,10,School screening
155,155,4,External screening
156,156,0,-
157,157,0,-
158,158,5,External screening
159,159,3,School screening
160,160,10,School screening
161,161,0,-
162,162,3,School screening
163,163,10,School screening
164,164,3,School screening
165,165,10,School screening
166,166,3,School screening
167,167,3,School screening
168,168,3,School screening
169,169,3,School screening
170,170,3,School screening
171,171,3,School screening
172,172,3,School screening
173,173,0,-
174,174,3,School screening
175,175,10,School screening
176,176,3,School screening
177,177,10,School screening
178,178,3,School screening
179,179,0,-
180,180,3,School screening
181,181,10,School screening
182,182,10,School screening
183,183,3,School screening
184,184,0,-
185,185,0,-
186,186,3,School screening
187,187,3,School screening
188,188,17,School screening
189,189,3,School screening
190,190,3,School screening
191,191,10,School screening
192,192,10,School screening
193,193,3,School screening
194,194,3,School screening
195,195,3,School screening
196,196,10,School screening
197,197,3,School screening
198,198,10,School screening
199,199,3,School screening
