,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.712600000000009,Total infected,Without screening
2,3.0,2.0541000000000054,Total infected,Without screening
3,4.0,4.100100000000026,Total infected,Without screening
4,5.0,7.07110000000003,Total infected,Without screening
5,6.0,10.887800000000027,Total infected,Without screening
6,7.0,14.306399999999996,Total infected,Without screening
7,8.0,17.37349999999998,Total infected,Without screening
8,9.0,22.450500000000005,Total infected,Without screening
9,10.0,29.173099999999977,Total infected,Without screening
10,11.0,37.25629999999998,Total infected,Without screening
11,12.0,46.7107,Total infected,Without screening
12,13.0,57.07110000000003,Total infected,Without screening
13,14.0,64.86889999999997,Total infected,Without screening
14,15.0,70.7938,Total infected,Without screening
15,16.0,79.0721,Total infected,Without screening
16,17.0,88.31239999999997,Total infected,Without screening
17,18.0,97.99689999999998,Total infected,Without screening
18,19.0,107.98300000000003,Total infected,Without screening
19,20.0,117.7746,Total infected,Without screening
20,21.0,124.977,Total infected,Without screening
21,22.0,130.31130000000002,Total infected,Without screening
22,23.0,136.2283,Total infected,Without screening
23,24.0,142.2371,Total infected,Without screening
24,25.0,147.97289999999998,Total infected,Without screening
25,26.0,153.5265,Total infected,Without screening
26,27.0,158.52949999999998,Total infected,Without screening
27,28.0,162.3182,Total infected,Without screening
28,29.0,164.9669,Total infected,Without screening
29,30.0,167.964,Total infected,Without screening
30,31.0,170.9189,Total infected,Without screening
31,32.0,173.73680000000002,Total infected,Without screening
32,33.0,176.3874,Total infected,Without screening
33,34.0,179.044,Total infected,Without screening
34,35.0,181.04809999999998,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.7286000000000286,Total infected,Screening 25%
37,3.0,2.115600000000029,Total infected,Screening 25%
38,4.0,4.244499999999988,Total infected,Screening 25%
39,5.0,7.048500000000018,Total infected,Screening 25%
40,6.0,11.301400000000001,Total infected,Screening 25%
41,7.0,14.839200000000005,Total infected,Screening 25%
42,8.0,17.773799999999966,Total infected,Screening 25%
43,9.0,22.49920000000003,Total infected,Screening 25%
44,10.0,28.94139999999996,Total infected,Screening 25%
45,11.0,36.26289999999997,Total infected,Screening 25%
46,12.0,44.356600000000014,Total infected,Screening 25%
47,13.0,53.45869999999999,Total infected,Screening 25%
48,14.0,60.53429999999997,Total infected,Screening 25%
49,15.0,65.85759999999999,Total infected,Screening 25%
50,16.0,72.9212,Total infected,Screening 25%
51,17.0,80.51589999999999,Total infected,Screening 25%
52,18.0,88.26299999999998,Total infected,Screening 25%
53,19.0,95.86609999999999,Total infected,Screening 25%
54,20.0,103.38029999999998,Total infected,Screening 25%
55,21.0,108.995,Total infected,Screening 25%
56,22.0,113.20609999999998,Total infected,Screening 25%
57,23.0,117.9112,Total infected,Screening 25%
58,24.0,122.41690000000001,Total infected,Screening 25%
59,25.0,126.995,Total infected,Screening 25%
60,26.0,131.1257,Total infected,Screening 25%
61,27.0,135.05180000000001,Total infected,Screening 25%
62,28.0,137.9547,Total infected,Screening 25%
63,29.0,140.2545,Total infected,Screening 25%
64,30.0,142.78560000000002,Total infected,Screening 25%
65,31.0,145.3365,Total infected,Screening 25%
66,32.0,147.8693,Total infected,Screening 25%
67,33.0,150.33499999999998,Total infected,Screening 25%
68,34.0,152.93280000000001,Total infected,Screening 25%
69,35.0,154.9615,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.7687000000000239,Total infected,Screening 50%
72,3.0,2.1860000000000355,Total infected,Screening 50%
73,4.0,4.321499999999986,Total infected,Screening 50%
74,5.0,7.381700000000052,Total infected,Screening 50%
75,6.0,11.236200000000053,Total infected,Screening 50%
76,7.0,14.46040000000005,Total infected,Screening 50%
77,8.0,17.604600000000005,Total infected,Screening 50%
78,9.0,22.39190000000002,Total infected,Screening 50%
79,10.0,28.54600000000002,Total infected,Screening 50%
80,11.0,35.91120000000001,Total infected,Screening 50%
81,12.0,43.607999999999976,Total infected,Screening 50%
82,13.0,51.819199999999995,Total infected,Screening 50%
83,14.0,58.026700000000005,Total infected,Screening 50%
84,15.0,62.83589999999998,Total infected,Screening 50%
85,16.0,68.93300000000002,Total infected,Screening 50%
86,17.0,75.73880000000003,Total infected,Screening 50%
87,18.0,82.33479999999997,Total infected,Screening 50%
88,19.0,88.77210000000002,Total infected,Screening 50%
89,20.0,95.0216,Total infected,Screening 50%
90,21.0,99.57289999999998,Total infected,Screening 50%
91,22.0,102.7286,Total infected,Screening 50%
92,23.0,106.36689999999999,Total infected,Screening 50%
93,24.0,110.01660000000001,Total infected,Screening 50%
94,25.0,113.4188,Total infected,Screening 50%
95,26.0,116.7321,Total infected,Screening 50%
96,27.0,119.77900000000002,Total infected,Screening 50%
97,28.0,122.13400000000001,Total infected,Screening 50%
98,29.0,124.00840000000001,Total infected,Screening 50%
99,30.0,126.2042,Total infected,Screening 50%
100,31.0,128.60630000000003,Total infected,Screening 50%
101,32.0,130.9129,Total infected,Screening 50%
102,33.0,133.3016,Total infected,Screening 50%
103,34.0,135.68850000000003,Total infected,Screening 50%
104,35.0,137.68,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.778899999999993,Total infected,Screening 100%
107,3.0,2.115600000000029,Total infected,Screening 100%
108,4.0,4.14070000000001,Total infected,Screening 100%
109,5.0,6.884600000000006,Total infected,Screening 100%
110,6.0,10.653400000000005,Total infected,Screening 100%
