,trace,day,type
0,0,0,-
1,1,0,-
2,2,17,School screening
3,3,4,External screening
4,4,13,External screening
5,5,10,School screening
6,6,17,School screening
7,7,10,External screening
8,8,7,External screening
9,9,10,School screening
10,10,17,School screening
11,11,10,School screening
12,12,0,-
13,13,17,School screening
14,14,10,School screening
15,15,10,School screening
16,16,10,School screening
17,17,3,School screening
18,18,0,-
19,19,6,External screening
20,20,10,School screening
21,21,10,School screening
22,22,10,External screening
23,23,16,External screening
24,24,16,External screening
25,25,3,School screening
26,26,0,-
27,27,10,School screening
28,28,12,External screening
29,29,9,External screening
30,30,17,School screening
31,31,10,School screening
32,32,4,External screening
33,33,15,External screening
34,34,1,External screening
35,35,0,-
36,36,17,School screening
37,37,6,External screening
38,38,3,External screening
39,39,0,-
40,40,17,School screening
41,41,0,-
42,42,3,School screening
43,43,8,External screening
44,44,3,External screening
45,45,10,School screening
46,46,0,-
47,47,0,-
48,48,13,External screening
49,49,10,School screening
50,50,21,External screening
51,51,0,-
52,52,17,School screening
53,53,3,School screening
54,54,13,External screening
55,55,16,External screening
56,56,10,School screening
57,57,24,School screening
58,58,0,-
59,59,10,School screening
60,60,0,-
61,61,10,School screening
62,62,0,-
63,63,3,School screening
64,64,2,External screening
65,65,8,External screening
66,66,3,School screening
67,67,10,School screening
68,68,15,External screening
69,69,17,School screening
70,70,7,External screening
71,71,17,School screening
72,72,3,School screening
73,73,17,School screening
74,74,17,School screening
75,75,3,School screening
76,76,24,School screening
77,77,24,School screening
78,78,3,External screening
79,79,14,External screening
80,80,3,School screening
81,81,3,School screening
82,82,26,External screening
83,83,17,School screening
84,84,0,-
85,85,0,-
86,86,14,External screening
87,87,0,-
88,88,10,School screening
89,89,24,School screening
90,90,3,External screening
91,91,13,External screening
92,92,0,-
93,93,10,External screening
94,94,11,External screening
95,95,0,-
96,96,6,External screening
97,97,0,-
98,98,10,School screening
99,99,17,School screening
100,100,6,External screening
101,101,15,External screening
102,102,0,-
103,103,17,School screening
104,104,3,School screening
105,105,10,School screening
106,106,3,External screening
107,107,17,School screening
108,108,17,School screening
109,109,17,School screening
110,110,19,External screening
111,111,10,School screening
112,112,10,School screening
113,113,3,School screening
114,114,0,-
115,115,17,School screening
116,116,16,External screening
117,117,0,-
118,118,20,External screening
119,119,9,External screening
120,120,0,-
121,121,7,External screening
122,122,3,School screening
123,123,16,External screening
124,124,11,External screening
125,125,21,External screening
126,126,0,-
127,127,10,School screening
128,128,21,External screening
129,129,0,-
130,130,10,School screening
131,131,5,External screening
132,132,10,School screening
133,133,22,External screening
134,134,17,School screening
135,135,11,External screening
136,136,3,External screening
137,137,0,-
138,138,3,School screening
139,139,10,School screening
140,140,10,School screening
141,141,3,School screening
142,142,3,School screening
143,143,0,-
144,144,2,External screening
145,145,0,-
146,146,17,School screening
147,147,18,External screening
148,148,17,School screening
149,149,31,School screening
150,150,5,External screening
151,151,10,School screening
152,152,6,External screening
153,153,0,-
154,154,16,External screening
155,155,3,School screening
156,156,10,School screening
157,157,10,School screening
158,158,17,School screening
159,159,3,School screening
160,160,10,School screening
161,161,7,External screening
162,162,0,-
163,163,6,External screening
164,164,10,School screening
165,165,7,External screening
166,166,3,School screening
167,167,1,External screening
168,168,0,-
169,169,17,External screening
170,170,10,School screening
171,171,3,School screening
172,172,10,School screening
173,173,0,-
174,174,24,School screening
175,175,3,School screening
176,176,10,School screening
177,177,8,External screening
178,178,31,School screening
179,179,17,School screening
180,180,3,School screening
181,181,10,External screening
182,182,4,External screening
183,183,0,-
184,184,24,School screening
185,185,3,School screening
186,186,3,School screening
187,187,24,School screening
188,188,6,External screening
189,189,10,School screening
190,190,7,External screening
191,191,3,School screening
192,192,5,External screening
193,193,23,External screening
194,194,17,School screening
195,195,30,External screening
196,196,10,School screening
197,197,3,School screening
198,198,22,External screening
199,199,24,School screening
