,day,agents,type,type_of_screening_pretty,group
402,6.0,0.24020000000000002,Exposed in quarantine,Screening 25%,Exposed
403,7.0,0.1899,Exposed in quarantine,Screening 25%,Exposed
404,8.0,0.2131,Exposed in quarantine,Screening 25%,Exposed
405,9.0,0.2936,Exposed in quarantine,Screening 25%,Exposed
406,10.0,0.4171,Exposed in quarantine,Screening 25%,Exposed
407,11.0,0.5045000000000001,Exposed in quarantine,Screening 25%,Exposed
408,12.0,0.5608,Exposed in quarantine,Screening 25%,Exposed
409,13.0,0.44920000000000004,Exposed in quarantine,Screening 25%,Exposed
410,14.0,0.33780000000000004,Exposed in quarantine,Screening 25%,Exposed
411,15.0,0.3186,Exposed in quarantine,Screening 25%,Exposed
412,16.0,0.3207,Exposed in quarantine,Screening 25%,Exposed
413,17.0,0.3358,Exposed in quarantine,Screening 25%,Exposed
414,18.0,0.3348,Exposed in quarantine,Screening 25%,Exposed
415,19.0,0.3518,Exposed in quarantine,Screening 25%,Exposed
416,20.0,0.2753,Exposed in quarantine,Screening 25%,Exposed
417,21.0,0.2271,Exposed in quarantine,Screening 25%,Exposed
418,22.0,0.17490000000000003,Exposed in quarantine,Screening 25%,Exposed
419,23.0,0.17690000000000003,Exposed in quarantine,Screening 25%,Exposed
420,24.0,0.19290000000000002,Exposed in quarantine,Screening 25%,Exposed
421,25.0,0.1608,Exposed in quarantine,Screening 25%,Exposed
422,26.0,0.189,Exposed in quarantine,Screening 25%,Exposed
423,27.0,0.1267,Exposed in quarantine,Screening 25%,Exposed
424,28.0,0.08950000000000001,Exposed in quarantine,Screening 25%,Exposed
425,29.0,0.0745,Exposed in quarantine,Screening 25%,Exposed
426,30.0,0.07329999999999999,Exposed in quarantine,Screening 25%,Exposed
427,31.0,0.0996,Exposed in quarantine,Screening 25%,Exposed
428,32.0,0.12569999999999998,Exposed in quarantine,Screening 25%,Exposed
429,33.0,0.1177,Exposed in quarantine,Screening 25%,Exposed
430,34.0,0.0915,Exposed in quarantine,Screening 25%,Exposed
431,35.0,0.08049999999999999,Exposed in quarantine,Screening 25%,Exposed
432,0.0,0.0,Infected,Screening 25%,Infected
433,1.0,0.9286,Infected,Screening 25%,Infected
434,2.0,0.9045,Infected,Screening 25%,Infected
435,3.0,0.9678,Infected,Screening 25%,Infected
436,4.0,1.0483,Infected,Screening 25%,Infected
437,5.0,1.1337,Infected,Screening 25%,Infected
438,6.0,1.3216,Infected,Screening 25%,Infected
439,7.0,1.4904,Infected,Screening 25%,Infected
440,8.0,1.2633,Infected,Screening 25%,Infected
441,9.0,1.1538,Infected,Screening 25%,Infected
442,10.0,1.0442,Infected,Screening 25%,Infected
443,11.0,0.9186,Infected,Screening 25%,Infected
444,12.0,0.8311,Infected,Screening 25%,Infected
445,13.0,0.988,Infected,Screening 25%,Infected
446,14.0,1.0774,Infected,Screening 25%,Infected
447,15.0,0.8493,Infected,Screening 25%,Infected
448,16.0,0.7437,Infected,Screening 25%,Infected
449,17.0,0.6322,Infected,Screening 25%,Infected
450,18.0,0.5156,Infected,Screening 25%,Infected
451,19.0,0.4231,Infected,Screening 25%,Infected
452,20.0,0.4945,Infected,Screening 25%,Infected
453,21.0,0.5015,Infected,Screening 25%,Infected
454,22.0,0.4241,Infected,Screening 25%,Infected
455,23.0,0.3618,Infected,Screening 25%,Infected
456,24.0,0.3236,Infected,Screening 25%,Infected
457,25.0,0.3136,Infected,Screening 25%,Infected
458,26.0,0.2613,Infected,Screening 25%,Infected
459,27.0,0.2945,Infected,Screening 25%,Infected
460,28.0,0.3095,Infected,Screening 25%,Infected
461,29.0,0.2623,Infected,Screening 25%,Infected
462,30.0,0.2422,Infected,Screening 25%,Infected
463,31.0,0.209,Infected,Screening 25%,Infected
464,32.0,0.1538,Infected,Screening 25%,Infected
465,33.0,0.1447,Infected,Screening 25%,Infected
466,34.0,0.1688,Infected,Screening 25%,Infected
467,35.0,0.1558,Infected,Screening 25%,Infected
468,0.0,0.0,Infected in quarantine,Screening 25%,Infected
469,1.0,0.0714,Infected in quarantine,Screening 25%,Infected
470,2.0,0.1477,Infected in quarantine,Screening 25%,Infected
471,3.0,0.2422,Infected in quarantine,Screening 25%,Infected
472,4.0,0.42110000000000003,Infected in quarantine,Screening 25%,Infected
473,5.0,0.7357,Infected in quarantine,Screening 25%,Infected
474,6.0,0.7247,Infected in quarantine,Screening 25%,Infected
475,7.0,0.7548,Infected in quarantine,Screening 25%,Infected
476,8.0,0.9889000000000001,Infected in quarantine,Screening 25%,Infected
477,9.0,1.2392,Infected in quarantine,Screening 25%,Infected
