,day,new-infected,type,type_of_screening_pretty
0,1.0,1.0,New infected,Without screening
1,2.0,0.20819999999997663,New infected,Without screening
2,3.0,0.39740000000003306,New infected,Without screening
3,4.0,0.5475999999999885,New infected,Without screening
4,5.0,0.6847000000000207,New infected,Without screening
5,6.0,0.8326000000000136,New infected,Without screening
6,7.0,0.5968000000000018,New infected,Without screening
7,8.0,0.46139999999994075,New infected,Without screening
8,9.0,0.74969999999999,New infected,Without screening
9,10.0,0.9329000000000462,New infected,Without screening
10,11.0,1.0591999999999757,New infected,Without screening
11,12.0,1.134999999999991,New infected,Without screening
12,13.0,1.1402000000000214,New infected,Without screening
13,14.0,0.8919999999999959,New infected,Without screening
14,15.0,0.5724999999999909,New infected,Without screening
15,16.0,0.8567999999999927,New infected,Without screening
16,17.0,0.9590000000000032,New infected,Without screening
17,18.0,1.021000000000015,New infected,Without screening
18,19.0,1.100200000000001,New infected,Without screening
19,20.0,1.2101000000000113,New infected,Without screening
20,21.0,0.8368999999999858,New infected,Without screening
21,22.0,0.6507000000000005,New infected,Without screening
22,23.0,0.8016999999999825,New infected,Without screening
23,24.0,0.8879000000000303,New infected,Without screening
24,25.0,1.077099999999973,New infected,Without screening
25,26.0,1.1202000000000396,New infected,Without screening
26,27.0,1.1290999999999656,New infected,Without screening
27,28.0,0.8109000000000037,New infected,Without screening
28,29.0,0.5634000000000299,New infected,Without screening
29,30.0,0.7848999999999648,New infected,Without screening
30,31.0,0.955900000000014,New infected,Without screening
31,32.0,0.9639000000000237,New infected,Without screening
32,33.0,0.9839999999999804,New infected,Without screening
33,34.0,1.0920999999999879,New infected,Without screening
34,35.0,0.7727000000000146,New infected,Without screening
35,1.0,1.0001000000000317,New infected,Screening 25%
36,2.0,0.22809999999998354,New infected,Screening 25%
37,3.0,0.27830000000000155,New infected,Screening 25%
38,4.0,0.42509999999995784,New infected,Screening 25%
39,5.0,0.6242000000000019,New infected,Screening 25%
40,6.0,0.49130000000005225,New infected,Screening 25%
41,7.0,0.41919999999996094,New infected,Screening 25%
42,8.0,0.30759999999997945,New infected,Screening 25%
43,9.0,0.442100000000039,New infected,Screening 25%
44,10.0,0.48449999999999704,New infected,Screening 25%
45,11.0,0.42929999999995516,New infected,Screening 25%
46,12.0,0.48030000000005657,New infected,Screening 25%
47,13.0,0.4200999999999908,New infected,Screening 25%
48,14.0,0.3464999999999634,New infected,Screening 25%
49,15.0,0.27350000000001273,New infected,Screening 25%
50,16.0,0.2984000000000151,New infected,Screening 25%
51,17.0,0.31159999999999854,New infected,Screening 25%
52,18.0,0.2623000000000104,New infected,Screening 25%
53,19.0,0.2261000000000024,New infected,Screening 25%
54,20.0,0.21719999999999118,New infected,Screening 25%
55,21.0,0.17079999999998563,New infected,Screening 25%
56,22.0,0.16890000000000782,New infected,Screening 25%
57,23.0,0.1477000000000146,New infected,Screening 25%
58,24.0,0.16479999999995698,New infected,Screening 25%
59,25.0,0.18890000000004648,New infected,Screening 25%
60,26.0,0.1426999999999623,New infected,Screening 25%
61,27.0,0.1437999999999704,New infected,Screening 25%
62,28.0,0.1026000000000522,New infected,Screening 25%
63,29.0,0.0671999999999855,New infected,Screening 25%
64,30.0,0.07860000000002287,New infected,Screening 25%
65,31.0,0.0882000000000005,New infected,Screening 25%
66,32.0,0.07739999999995462,New infected,Screening 25%
67,33.0,0.06630000000004088,New infected,Screening 25%
68,34.0,0.07849999999999113,New infected,Screening 25%
69,35.0,0.043099999999981264,New infected,Screening 25%
70,1.0,1.0001000000000317,New infected,Screening 50%
71,2.0,0.22919999999999163,New infected,Screening 50%
72,3.0,0.27329999999994925,New infected,Screening 50%
73,4.0,0.467200000000048,New infected,Screening 50%
74,5.0,0.4041999999999746,New infected,Screening 50%
75,6.0,0.4572000000000003,New infected,Screening 50%
76,7.0,0.35360000000002856,New infected,Screening 50%
77,8.0,0.21930000000000405,New infected,Screening 50%
78,9.0,0.2944999999999709,New infected,Screening 50%
79,10.0,0.37879999999998404,New infected,Screening 50%
80,11.0,0.3166000000000224,New infected,Screening 50%
81,12.0,0.2510999999999797,New infected,Screening 50%
82,13.0,0.2592999999999961,New infected,Screening 50%
83,14.0,0.18989999999996598,New infected,Screening 50%
84,15.0,0.11980000000005475,New infected,Screening 50%
85,16.0,0.10349999999999682,New infected,Screening 50%
