,day,cumulative_infected,type,type_pretty
0,1.0,1.9601178917520005e-16,Total infected,0%
1,2.0,0.00023482758620675353,Total infected,0%
2,3.0,0.0007255172413794816,Total infected,0%
3,4.0,0.0016927586206896916,Total infected,0%
4,5.0,0.0033999999999999655,Total infected,0%
5,6.0,0.0060465517241378415,Total infected,0%
6,7.0,0.008230344827586382,Total infected,0%
7,8.0,0.009930344827586169,Total infected,0%
8,9.0,0.012811724137930995,Total infected,0%
9,10.0,0.017165172413793024,Total infected,0%
10,11.0,0.022901034482758625,Total infected,0%
11,12.0,0.0308341379310344,Total infected,0%
12,13.0,0.04119275862068944,Total infected,0%
13,14.0,0.04838655172413798,Total infected,0%
14,15.0,0.053852413793103536,Total infected,0%
15,16.0,0.06026551724137923,Total infected,0%
16,17.0,0.06814965517241396,Total infected,0%
17,18.0,0.07747896551724144,Total infected,0%
18,19.0,0.08927517241379303,Total infected,0%
19,20.0,0.10351034482758631,Total infected,0%
20,21.0,0.11362758620689654,Total infected,0%
21,22.0,0.12148448275862071,Total infected,0%
22,23.0,0.12970068965517242,Total infected,0%
23,24.0,0.1384631034482761,Total infected,0%
24,25.0,0.14875310344827583,Total infected,0%
25,26.0,0.1607420689655174,Total infected,0%
26,27.0,0.1741141379310344,Total infected,0%
27,28.0,0.18400931034482776,Total infected,0%
28,29.0,0.19159000000000004,Total infected,0%
29,30.0,0.19911551724137935,Total infected,0%
30,31.0,0.20747103448275858,Total infected,0%
31,32.0,0.21731068965517236,Total infected,0%
32,33.0,0.22845724137931034,Total infected,0%
33,34.0,0.24059862068965523,Total infected,0%
34,35.0,0.24958172413793098,Total infected,0%
35,36.0,0.2559120689655172,Total infected,0%
36,37.0,0.2627879310344826,Total infected,0%
37,38.0,0.2705068965517242,Total infected,0%
38,39.0,0.27888931034482745,Total infected,0%
39,40.0,0.28870172413793105,Total infected,0%
40,41.0,0.2988806896551724,Total infected,0%
41,42.0,0.3070072413793104,Total infected,0%
