,trace,day,type
0,0,2,School screening
1,1,0,-
2,2,0,-
3,3,2,School screening
4,4,2,School screening
5,5,16,School screening
6,6,12,External screening
7,7,6,External screening
8,8,6,External screening
9,9,16,School screening
10,10,9,School screening
11,11,14,External screening
12,12,5,External screening
13,13,2,School screening
14,14,2,School screening
15,15,16,School screening
16,16,9,School screening
17,17,2,School screening
18,18,16,School screening
19,19,1,External screening
20,20,2,School screening
21,21,0,-
22,22,0,-
23,23,0,-
24,24,2,External screening
25,25,16,School screening
26,26,2,School screening
27,27,0,-
28,28,0,-
29,29,2,School screening
30,30,0,-
31,31,12,External screening
32,32,9,School screening
33,33,2,School screening
34,34,23,School screening
35,35,0,-
36,36,9,School screening
37,37,9,School screening
38,38,2,School screening
39,39,0,-
40,40,0,-
41,41,2,School screening
42,42,11,External screening
43,43,16,School screening
44,44,2,School screening
45,45,16,School screening
46,46,16,School screening
47,47,9,School screening
48,48,2,School screening
49,49,2,School screening
50,50,5,External screening
51,51,2,School screening
52,52,0,-
53,53,0,-
54,54,16,School screening
55,55,2,School screening
56,56,9,School screening
57,57,2,School screening
58,58,0,-
59,59,2,School screening
60,60,0,-
61,61,9,School screening
62,62,9,School screening
63,63,9,School screening
64,64,16,School screening
65,65,2,School screening
66,66,2,School screening
67,67,16,School screening
68,68,2,School screening
69,69,9,School screening
70,70,16,School screening
71,71,9,School screening
72,72,9,School screening
73,73,2,School screening
74,74,2,School screening
75,75,9,School screening
76,76,9,External screening
77,77,9,School screening
78,78,15,External screening
79,79,9,School screening
80,80,2,School screening
81,81,9,School screening
82,82,2,External screening
83,83,9,School screening
84,84,14,External screening
85,85,2,School screening
86,86,2,School screening
87,87,9,School screening
88,88,16,School screening
89,89,16,School screening
90,90,1,External screening
91,91,12,External screening
92,92,10,External screening
93,93,2,School screening
94,94,9,School screening
95,95,2,School screening
96,96,2,School screening
97,97,9,School screening
98,98,2,School screening
99,99,16,School screening
100,100,0,-
101,101,2,School screening
102,102,9,School screening
103,103,9,School screening
104,104,12,External screening
105,105,2,School screening
106,106,0,-
107,107,2,School screening
108,108,9,School screening
109,109,9,School screening
110,110,9,School screening
111,111,9,School screening
112,112,16,School screening
113,113,2,School screening
114,114,0,-
115,115,2,School screening
116,116,0,-
117,117,9,School screening
118,118,16,School screening
119,119,9,External screening
120,120,2,School screening
121,121,2,School screening
122,122,7,External screening
123,123,16,School screening
124,124,9,School screening
125,125,0,-
126,126,9,External screening
127,127,23,School screening
128,128,0,-
129,129,2,External screening
130,130,9,School screening
131,131,1,External screening
132,132,2,School screening
133,133,9,School screening
134,134,6,External screening
135,135,9,School screening
136,136,9,School screening
137,137,9,School screening
138,138,16,School screening
139,139,9,School screening
140,140,2,School screening
141,141,2,School screening
142,142,2,School screening
143,143,2,School screening
144,144,0,-
145,145,9,School screening
146,146,16,School screening
147,147,9,School screening
148,148,9,School screening
149,149,9,School screening
150,150,2,School screening
151,151,9,External screening
152,152,10,External screening
153,153,9,School screening
154,154,9,School screening
155,155,0,-
156,156,9,School screening
157,157,2,School screening
158,158,2,School screening
159,159,9,School screening
160,160,9,School screening
161,161,0,-
162,162,9,School screening
163,163,5,External screening
164,164,2,School screening
165,165,9,School screening
166,166,0,-
167,167,4,External screening
168,168,9,School screening
169,169,2,School screening
170,170,2,School screening
171,171,0,-
172,172,9,School screening
173,173,0,-
174,174,2,School screening
175,175,9,School screening
176,176,2,School screening
177,177,9,School screening
178,178,0,-
179,179,16,School screening
180,180,2,School screening
181,181,2,School screening
182,182,0,-
183,183,9,School screening
184,184,13,External screening
185,185,9,School screening
186,186,9,School screening
187,187,4,External screening
188,188,0,-
189,189,9,School screening
190,190,2,School screening
191,191,8,External screening
192,192,0,-
193,193,5,External screening
194,194,2,School screening
195,195,9,School screening
196,196,16,School screening
197,197,2,School screening
198,198,9,School screening
199,199,2,School screening
