day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456895	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456895	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123456895	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123456895	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
4	123456895	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
5	123456895	141	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
6	123456895	141	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
7	123456895	141	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
8	123456895	141	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
9	123456895	140	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
10	123456895	139	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
11	123456895	138	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
12	123456895	137	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
13	123456895	137	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
14	123456895	136	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
15	123456895	133	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
16	123456895	127	10	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	3
17	123456895	125	9	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
18	123456895	122	8	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
19	123456895	115	14	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
20	123456895	115	10	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	4
21	123456895	103	3	9	5	12	3	6	1	0	0	1	0	0	0	1	0	38	13	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	3	[3A 2B]	2	5
22	123456895	100	6	8	6	12	2	7	1	0	0	1	0	0	0	1	0	38	13	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	3	[3A 2B]	2	5
23	123456895	96	9	9	6	12	2	4	4	0	0	1	0	0	0	1	0	38	13	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	3	[3A 2B]	2	5
24	123456895	94	10	9	7	12	2	1	7	0	0	1	0	0	0	1	0	38	14	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	3	[3A 2B]	2	5
25	123456895	87	15	11	7	12	0	2	8	0	0	1	0	0	0	1	0	38	15	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	3	[3A 2B]	2	6
26	123456895	83	15	13	9	12	0	1	9	0	0	1	0	0	0	1	0	38	15	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	3	[3A 2B]	2	6
27	123456895	82	12	15	11	12	0	1	9	0	0	1	0	0	0	1	0	38	16	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	4	[3A 2B]	2	6
28	123456895	82	11	14	13	12	0	1	9	0	0	1	0	0	0	1	0	38	16	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	4	[3A 2B]	2	7
29	123456895	79	10	15	16	12	0	1	9	0	0	1	0	0	0	1	0	38	17	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	4	[3A 2B]	2	7
30	123456895	76	12	14	18	12	0	1	9	0	0	1	0	0	0	1	0	38	17	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	4	[3A 2B]	2	7
31	123456895	71	14	17	18	12	0	1	9	0	0	1	0	0	0	0	1	38	17	1	6	1	1	0	0	0	130	0	0	0	16	0	0	0	0	0	0	0	0	4	[3A 2B]	2	6
32	123456895	66	10	15	17	12	2	6	13	0	0	0	1	0	0	1	1	57	17	2	11	1	2	0	0	0	122	0	0	0	24	0	0	0	0	0	0	0	0	4	[3A 2B 2A]	3	6
33	123456895	62	12	16	18	12	2	5	14	0	0	0	1	0	0	1	1	57	18	2	11	1	2	0	0	0	122	0	0	0	24	0	0	0	0	0	0	0	0	4	[3A 2B 2A]	3	7
34	123456895	62	12	13	21	12	1	6	14	0	0	0	1	0	0	1	1	57	18	2	11	1	2	0	0	0	122	0	0	0	24	0	0	0	0	0	0	0	0	4	[3A 2B 2A]	3	7
35	123456895	74	9	14	35	0	0	4	7	0	0	0	0	0	0	1	0	57	19	2	11	1	2	0	0	0	138	0	0	0	8	0	0	0	0	0	0	0	0	4	[2A]	1	5
36	123456895	64	6	9	29	10	0	7	16	0	0	0	0	0	0	2	1	95	19	4	16	1	4	0	0	0	122	0	0	0	24	0	0	0	0	0	0	0	0	4	[2A 3C 3B]	3	6
37	123456895	62	7	7	32	10	0	6	17	0	0	0	0	0	0	2	1	95	19	4	16	1	4	0	0	0	122	0	0	0	24	0	0	0	0	0	0	0	0	4	[2A 3C 3B]	3	6
38	123456895	62	5	7	34	10	0	5	18	0	0	0	0	0	0	2	1	95	19	4	16	1	4	0	0	0	122	0	0	0	24	0	0	0	0	0	0	0	0	4	[2A 3C 3B]	3	5
