,trace,day,type
0,0,12,School screening
1,1,12,School screening
2,2,26,School screening
3,3,19,School screening
4,4,12,School screening
5,5,5,School screening
6,6,19,School screening
7,7,19,School screening
8,8,12,School screening
9,9,26,School screening
10,10,5,School screening
11,11,26,School screening
12,12,12,School screening
13,13,19,School screening
14,14,12,School screening
15,15,12,School screening
16,16,0,-
17,17,19,School screening
18,18,33,School screening
19,19,0,-
20,20,12,School screening
21,21,19,School screening
22,22,12,School screening
23,23,12,School screening
24,24,19,School screening
25,25,5,School screening
26,26,33,School screening
27,27,12,School screening
28,28,19,School screening
29,29,19,School screening
30,30,19,School screening
31,31,12,School screening
32,32,12,School screening
33,33,19,School screening
34,34,12,School screening
35,35,12,School screening
36,36,12,School screening
37,37,5,School screening
38,38,12,School screening
39,39,0,-
40,40,12,School screening
41,41,12,School screening
42,42,12,School screening
43,43,0,-
44,44,12,School screening
45,45,5,School screening
46,46,19,School screening
47,47,12,School screening
48,48,19,School screening
49,49,5,School screening
50,50,12,School screening
51,51,12,School screening
52,52,5,School screening
53,53,12,School screening
54,54,5,School screening
55,55,5,School screening
56,56,19,School screening
57,57,5,School screening
58,58,19,School screening
59,59,26,School screening
60,60,12,School screening
61,61,0,-
62,62,5,School screening
63,63,0,-
64,64,0,-
65,65,19,School screening
66,66,19,School screening
67,67,12,School screening
68,68,5,School screening
69,69,5,School screening
70,70,12,School screening
71,71,19,School screening
72,72,12,School screening
73,73,5,School screening
74,74,5,School screening
75,75,26,School screening
76,76,26,School screening
77,77,5,School screening
78,78,5,School screening
79,79,19,School screening
80,80,5,School screening
81,81,0,-
82,82,0,-
83,83,12,School screening
84,84,19,School screening
85,85,12,School screening
86,86,26,School screening
87,87,12,School screening
88,88,0,-
89,89,12,School screening
90,90,5,School screening
91,91,0,-
92,92,12,School screening
93,93,12,School screening
94,94,33,School screening
95,95,5,School screening
96,96,19,School screening
97,97,12,School screening
98,98,19,School screening
99,99,12,School screening
100,100,26,School screening
101,101,5,School screening
102,102,19,School screening
103,103,12,School screening
104,104,19,School screening
105,105,5,School screening
106,106,19,School screening
107,107,12,School screening
108,108,33,School screening
109,109,12,School screening
110,110,19,School screening
111,111,5,School screening
112,112,5,School screening
113,113,5,School screening
114,114,5,School screening
115,115,5,School screening
116,116,5,School screening
117,117,12,School screening
118,118,5,School screening
119,119,5,School screening
120,120,0,-
121,121,19,School screening
122,122,12,School screening
123,123,12,School screening
124,124,12,School screening
125,125,19,School screening
126,126,19,School screening
127,127,5,School screening
128,128,12,School screening
129,129,12,School screening
130,130,12,School screening
131,131,26,School screening
132,132,26,School screening
133,133,12,School screening
134,134,19,School screening
135,135,5,School screening
136,136,5,School screening
137,137,26,School screening
138,138,5,School screening
139,139,26,School screening
140,140,12,School screening
141,141,0,-
142,142,19,School screening
143,143,5,School screening
144,144,12,School screening
145,145,12,School screening
146,146,26,School screening
147,147,19,School screening
148,148,26,School screening
149,149,12,School screening
150,150,12,School screening
151,151,12,School screening
152,152,19,School screening
153,153,12,School screening
154,154,19,School screening
155,155,5,School screening
156,156,19,School screening
157,157,19,School screening
158,158,0,-
159,159,12,School screening
160,160,12,School screening
161,161,33,School screening
162,162,12,School screening
163,163,19,School screening
164,164,19,School screening
165,165,26,School screening
166,166,5,School screening
167,167,0,-
168,168,5,School screening
169,169,5,School screening
170,170,0,-
171,171,0,-
172,172,26,School screening
173,173,19,School screening
174,174,0,-
175,175,0,-
176,176,12,School screening
177,177,5,School screening
178,178,0,-
179,179,26,School screening
180,180,12,School screening
181,181,5,School screening
182,182,19,School screening
183,183,12,School screening
184,184,12,School screening
185,185,19,School screening
186,186,12,School screening
187,187,5,School screening
188,188,5,School screening
189,189,0,-
190,190,12,School screening
191,191,19,School screening
192,192,19,School screening
193,193,5,School screening
194,194,5,School screening
195,195,12,School screening
196,196,0,-
197,197,19,School screening
198,198,19,School screening
199,199,26,School screening
200,200,0,-
201,201,19,School screening
202,202,26,School screening
203,203,12,School screening
204,204,5,School screening
205,205,5,School screening
206,206,33,School screening
207,207,26,School screening
208,208,19,School screening
209,209,5,School screening
210,210,5,School screening
211,211,19,School screening
212,212,5,School screening
213,213,26,School screening
214,214,5,School screening
215,215,12,School screening
216,216,19,School screening
217,217,5,School screening
218,218,26,School screening
219,219,5,School screening
220,220,12,School screening
221,221,19,School screening
222,222,12,School screening
223,223,5,School screening
224,224,19,School screening
225,225,5,School screening
226,226,5,School screening
227,227,19,School screening
228,228,0,-
229,229,19,School screening
230,230,5,School screening
231,231,5,School screening
232,232,5,School screening
233,233,12,School screening
234,234,12,School screening
235,235,12,School screening
236,236,0,-
237,237,19,School screening
238,238,12,School screening
239,239,19,School screening
240,240,0,-
241,241,5,School screening
242,242,0,-
243,243,12,School screening
244,244,12,School screening
245,245,12,School screening
246,246,12,School screening
247,247,0,-
248,248,19,School screening
249,249,33,School screening
250,250,12,School screening
251,251,12,School screening
252,252,5,School screening
253,253,12,School screening
254,254,0,-
255,255,0,-
256,256,12,School screening
257,257,12,School screening
258,258,19,School screening
259,259,5,School screening
260,260,5,School screening
261,261,12,School screening
262,262,12,School screening
263,263,0,-
264,264,0,-
265,265,12,School screening
266,266,5,School screening
267,267,12,School screening
268,268,0,-
269,269,19,School screening
270,270,12,School screening
271,271,19,School screening
272,272,0,-
273,273,12,School screening
274,274,26,School screening
275,275,12,School screening
276,276,12,School screening
277,277,5,School screening
278,278,26,School screening
279,279,12,School screening
280,280,19,School screening
281,281,12,School screening
282,282,0,-
283,283,12,School screening
284,284,5,School screening
285,285,19,School screening
286,286,5,School screening
287,287,5,School screening
