,trace,day,type
0,0,19,School screening
1,1,5,School screening
2,2,12,School screening
3,3,19,School screening
4,4,19,School screening
5,5,5,School screening
6,6,12,School screening
7,7,19,School screening
8,8,0,-
9,9,12,School screening
10,10,33,School screening
11,11,19,School screening
12,12,12,School screening
13,13,5,School screening
14,14,26,School screening
15,15,26,School screening
16,16,0,-
17,17,0,-
18,18,19,School screening
19,19,5,School screening
20,20,19,School screening
21,21,0,-
22,22,19,School screening
23,23,12,School screening
24,24,26,School screening
25,25,12,School screening
26,26,0,-
27,27,5,School screening
28,28,0,-
29,29,26,School screening
30,30,0,-
31,31,0,-
32,32,19,School screening
33,33,12,School screening
34,34,0,-
35,35,5,School screening
36,36,33,School screening
37,37,19,School screening
38,38,26,School screening
39,39,0,-
40,40,19,School screening
41,41,12,School screening
42,42,5,School screening
43,43,26,School screening
44,44,0,-
45,45,5,School screening
46,46,26,School screening
47,47,26,School screening
48,48,12,School screening
49,49,19,School screening
50,50,5,School screening
51,51,12,School screening
52,52,19,School screening
53,53,5,School screening
54,54,19,School screening
55,55,0,-
56,56,33,School screening
57,57,0,-
58,58,26,School screening
59,59,19,School screening
60,60,12,School screening
61,61,12,School screening
62,62,19,School screening
63,63,26,School screening
64,64,12,School screening
65,65,0,-
66,66,26,School screening
67,67,19,School screening
68,68,26,School screening
69,69,5,School screening
70,70,12,School screening
71,71,19,School screening
72,72,0,-
73,73,12,School screening
74,74,5,School screening
75,75,26,School screening
76,76,5,School screening
77,77,26,School screening
78,78,5,School screening
79,79,12,School screening
80,80,0,-
81,81,0,-
82,82,0,-
83,83,0,-
84,84,26,School screening
85,85,12,School screening
86,86,26,School screening
87,87,0,-
88,88,0,-
89,89,0,-
90,90,0,-
91,91,0,-
92,92,33,School screening
93,93,19,School screening
94,94,12,School screening
95,95,0,-
96,96,5,School screening
97,97,12,School screening
98,98,19,School screening
99,99,0,-
100,100,12,School screening
101,101,0,-
102,102,26,School screening
103,103,19,School screening
104,104,0,-
105,105,26,School screening
106,106,12,School screening
107,107,19,School screening
108,108,5,School screening
109,109,0,-
110,110,12,School screening
111,111,0,-
112,112,19,School screening
113,113,33,School screening
114,114,33,School screening
115,115,12,School screening
116,116,5,School screening
117,117,12,School screening
118,118,12,School screening
119,119,26,School screening
120,120,33,School screening
121,121,12,School screening
122,122,19,School screening
123,123,5,School screening
124,124,0,-
125,125,12,School screening
126,126,19,School screening
127,127,12,School screening
128,128,12,School screening
129,129,19,School screening
130,130,26,School screening
131,131,5,School screening
132,132,19,School screening
133,133,19,School screening
134,134,19,School screening
135,135,0,-
136,136,12,School screening
137,137,12,School screening
138,138,5,School screening
139,139,5,School screening
140,140,0,-
141,141,0,-
142,142,12,School screening
143,143,26,School screening
144,144,5,School screening
145,145,0,-
146,146,12,School screening
147,147,33,School screening
148,148,19,School screening
149,149,5,School screening
150,150,19,School screening
151,151,12,School screening
152,152,19,School screening
153,153,19,School screening
154,154,12,School screening
155,155,19,School screening
156,156,33,School screening
157,157,19,School screening
158,158,26,School screening
159,159,0,-
160,160,5,School screening
161,161,19,School screening
162,162,33,School screening
163,163,33,School screening
164,164,0,-
165,165,19,School screening
166,166,26,School screening
167,167,0,-
168,168,5,School screening
169,169,12,School screening
170,170,19,School screening
171,171,19,School screening
172,172,12,School screening
173,173,26,School screening
174,174,0,-
175,175,0,-
176,176,12,School screening
177,177,0,-
178,178,12,School screening
179,179,12,School screening
180,180,12,School screening
181,181,5,School screening
182,182,0,-
183,183,26,School screening
184,184,0,-
185,185,33,School screening
186,186,19,School screening
187,187,19,School screening
188,188,19,School screening
189,189,12,School screening
190,190,19,School screening
191,191,0,-
192,192,0,-
193,193,0,-
194,194,19,School screening
195,195,0,-
196,196,19,School screening
197,197,19,School screening
198,198,26,School screening
199,199,19,School screening
200,200,5,School screening
201,201,5,School screening
202,202,0,-
203,203,0,-
204,204,12,School screening
205,205,26,School screening
206,206,19,School screening
207,207,0,-
208,208,33,School screening
209,209,12,School screening
210,210,26,School screening
