,trace,day,type
0,0,0,-
1,1,19,School screening
2,2,12,School screening
3,3,0,-
4,4,0,-
5,5,5,School screening
6,6,12,School screening
7,7,12,School screening
8,8,5,School screening
9,9,12,School screening
10,10,12,School screening
11,11,5,School screening
12,12,0,-
13,13,5,School screening
14,14,5,School screening
15,15,5,School screening
16,16,5,School screening
17,17,12,School screening
18,18,5,School screening
19,19,19,School screening
20,20,19,School screening
21,21,5,School screening
22,22,12,School screening
23,23,5,School screening
24,24,5,School screening
25,25,0,-
26,26,0,-
27,27,12,School screening
28,28,5,School screening
29,29,12,School screening
30,30,12,School screening
31,31,5,School screening
32,32,5,School screening
33,33,5,School screening
34,34,19,School screening
35,35,5,School screening
36,36,5,School screening
37,37,5,School screening
38,38,5,School screening
39,39,5,School screening
40,40,12,School screening
41,41,5,School screening
42,42,5,School screening
43,43,12,School screening
44,44,33,School screening
45,45,0,-
46,46,5,School screening
47,47,0,-
48,48,5,School screening
49,49,19,School screening
50,50,5,School screening
51,51,0,-
52,52,12,School screening
53,53,12,School screening
54,54,12,School screening
55,55,12,School screening
56,56,5,School screening
57,57,12,School screening
58,58,5,School screening
59,59,5,School screening
60,60,0,-
61,61,0,-
62,62,5,School screening
63,63,0,-
64,64,19,School screening
65,65,5,School screening
66,66,5,School screening
67,67,5,School screening
68,68,5,School screening
69,69,5,School screening
70,70,0,-
71,71,5,School screening
72,72,5,School screening
73,73,5,School screening
74,74,12,School screening
75,75,12,School screening
76,76,12,School screening
77,77,5,School screening
78,78,12,School screening
79,79,5,School screening
80,80,19,School screening
81,81,5,School screening
82,82,5,School screening
83,83,19,School screening
84,84,5,School screening
85,85,12,School screening
86,86,5,School screening
87,87,5,School screening
88,88,5,School screening
89,89,12,School screening
90,90,5,School screening
91,91,12,School screening
92,92,12,School screening
93,93,5,School screening
94,94,5,School screening
95,95,5,School screening
96,96,12,School screening
97,97,12,School screening
98,98,0,-
99,99,12,School screening
100,100,0,-
101,101,5,School screening
102,102,5,School screening
103,103,12,School screening
104,104,19,School screening
105,105,5,School screening
106,106,0,-
107,107,5,School screening
108,108,0,-
109,109,12,School screening
110,110,5,School screening
111,111,12,School screening
112,112,5,School screening
113,113,19,School screening
114,114,5,School screening
115,115,12,School screening
116,116,5,School screening
117,117,0,-
118,118,0,-
119,119,5,School screening
120,120,5,School screening
121,121,12,School screening
122,122,12,School screening
123,123,5,School screening
124,124,0,-
125,125,5,School screening
126,126,12,School screening
127,127,12,School screening
128,128,12,School screening
129,129,12,School screening
130,130,5,School screening
131,131,12,School screening
132,132,0,-
133,133,5,School screening
134,134,0,-
135,135,12,School screening
136,136,5,School screening
137,137,5,School screening
138,138,5,School screening
139,139,5,School screening
140,140,5,School screening
141,141,0,-
142,142,12,School screening
143,143,12,School screening
144,144,12,School screening
145,145,12,School screening
146,146,5,School screening
147,147,5,School screening
148,148,0,-
149,149,5,School screening
150,150,5,School screening
151,151,5,School screening
152,152,5,School screening
153,153,0,-
154,154,12,School screening
155,155,12,School screening
156,156,0,-
157,157,12,School screening
158,158,12,School screening
159,159,19,School screening
160,160,12,School screening
161,161,19,School screening
162,162,19,School screening
163,163,12,School screening
164,164,5,School screening
165,165,12,School screening
166,166,5,School screening
167,167,5,School screening
168,168,5,School screening
169,169,5,School screening
170,170,5,School screening
171,171,12,School screening
172,172,5,School screening
173,173,5,School screening
174,174,12,School screening
175,175,12,School screening
176,176,12,School screening
177,177,12,School screening
178,178,12,School screening
179,179,0,-
180,180,5,School screening
181,181,5,School screening
182,182,19,School screening
183,183,5,School screening
184,184,12,School screening
185,185,5,School screening
186,186,12,School screening
187,187,19,School screening
188,188,5,School screening
189,189,5,School screening
190,190,0,-
191,191,12,School screening
192,192,5,School screening
193,193,12,School screening
194,194,12,School screening
195,195,12,School screening
196,196,12,School screening
197,197,5,School screening
198,198,0,-
199,199,19,School screening
200,200,26,School screening
201,201,12,School screening
202,202,12,School screening
203,203,5,School screening
204,204,5,School screening
205,205,5,School screening
206,206,12,School screening
207,207,5,School screening
208,208,0,-
209,209,0,-
210,210,0,-
211,211,12,School screening
212,212,5,School screening
213,213,5,School screening
214,214,12,School screening
215,215,5,School screening
216,216,12,School screening
217,217,12,School screening
218,218,12,School screening
219,219,12,School screening
220,220,12,School screening
221,221,12,School screening
222,222,5,School screening
223,223,5,School screening
224,224,0,-
225,225,19,School screening
226,226,0,-
227,227,5,School screening
228,228,12,School screening
229,229,19,School screening
230,230,5,School screening
231,231,12,School screening
232,232,5,School screening
233,233,12,School screening
234,234,5,School screening
235,235,12,School screening
236,236,19,School screening
237,237,12,School screening
238,238,5,School screening
239,239,5,School screening
240,240,5,School screening
241,241,12,School screening
242,242,5,School screening
243,243,12,School screening
244,244,5,School screening
245,245,5,School screening
246,246,19,School screening
247,247,5,School screening
248,248,12,School screening
249,249,12,School screening
250,250,0,-
251,251,5,School screening
252,252,19,School screening
253,253,5,School screening
254,254,12,School screening
255,255,5,School screening
256,256,26,School screening
257,257,5,School screening
258,258,0,-
259,259,5,School screening
260,260,0,-
261,261,0,-
262,262,0,-
263,263,26,School screening
264,264,5,School screening
265,265,5,School screening
266,266,5,School screening
267,267,12,School screening
268,268,5,School screening
269,269,26,School screening
270,270,5,School screening
271,271,0,-
272,272,12,School screening
273,273,5,School screening
274,274,12,School screening
275,275,12,School screening
276,276,0,-
277,277,5,School screening
278,278,0,-
279,279,5,School screening
280,280,0,-
281,281,5,School screening
282,282,12,School screening
283,283,12,School screening
284,284,12,School screening
285,285,12,School screening
286,286,26,School screening
287,287,5,School screening
288,288,5,School screening
289,289,12,School screening
290,290,12,School screening
291,291,5,School screening
292,292,5,School screening
293,293,12,School screening
294,294,12,School screening
295,295,5,School screening
296,296,5,School screening
297,297,12,School screening
298,298,12,School screening
299,299,19,School screening
300,300,5,School screening
301,301,12,School screening
302,302,5,School screening
303,303,0,-
304,304,5,School screening
305,305,0,-
306,306,12,School screening
307,307,12,School screening
308,308,12,School screening
309,309,12,School screening
310,310,5,School screening
311,311,12,School screening
312,312,12,School screening
313,313,12,School screening
314,314,12,School screening
315,315,19,School screening
316,316,19,School screening
317,317,5,School screening
318,318,5,School screening
319,319,5,School screening
320,320,5,School screening
321,321,0,-
322,322,12,School screening
323,323,5,School screening
324,324,5,School screening
325,325,5,School screening
326,326,5,School screening
327,327,26,School screening
328,328,5,School screening
329,329,0,-
330,330,5,School screening
331,331,19,School screening
332,332,5,School screening
333,333,5,School screening
334,334,12,School screening
335,335,5,School screening
336,336,19,School screening
337,337,5,School screening
338,338,5,School screening
339,339,5,School screening
340,340,12,School screening
341,341,5,School screening
342,342,19,School screening
343,343,5,School screening
344,344,12,School screening
345,345,12,School screening
346,346,5,School screening
347,347,12,School screening
348,348,5,School screening
349,349,0,-
350,350,26,School screening
351,351,5,School screening
352,352,19,School screening
353,353,0,-
354,354,5,School screening
355,355,12,School screening
356,356,0,-
357,357,5,School screening
358,358,12,School screening
359,359,5,School screening
360,360,12,School screening
361,361,5,School screening
362,362,12,School screening
363,363,19,School screening
364,364,5,School screening
365,365,0,-
366,366,5,School screening
367,367,12,School screening
368,368,12,School screening
369,369,19,School screening
370,370,12,School screening
371,371,5,School screening
372,372,5,School screening
373,373,5,School screening
374,374,0,-
375,375,33,School screening
376,376,19,School screening
377,377,5,School screening
378,378,12,School screening
379,379,5,School screening
380,380,5,School screening
381,381,5,School screening
382,382,12,School screening
383,383,12,School screening
384,384,12,School screening
385,385,5,School screening
386,386,12,School screening
387,387,12,School screening
388,388,5,School screening
389,389,5,School screening
390,390,12,School screening
391,391,5,School screening
392,392,12,School screening
393,393,12,School screening
394,394,5,School screening
395,395,12,School screening
396,396,5,School screening
397,397,5,School screening
398,398,0,-
399,399,5,School screening
400,400,5,School screening
401,401,12,School screening
402,402,5,School screening
403,403,12,School screening
404,404,5,School screening
405,405,19,School screening
406,406,5,School screening
407,407,12,School screening
408,408,12,School screening
409,409,5,School screening
410,410,5,School screening
411,411,5,School screening
412,412,5,School screening
413,413,5,School screening
414,414,12,School screening
415,415,12,School screening
416,416,12,School screening
417,417,5,School screening
418,418,12,School screening
419,419,5,School screening
420,420,0,-
421,421,5,School screening
422,422,5,School screening
423,423,12,School screening
424,424,5,School screening
425,425,19,School screening
426,426,12,School screening
427,427,26,School screening
428,428,5,School screening
429,429,0,-
430,430,0,-
431,431,12,School screening
432,432,12,School screening
433,433,19,School screening
434,434,5,School screening
435,435,5,School screening
436,436,5,School screening
437,437,5,School screening
438,438,0,-
439,439,0,-
440,440,5,School screening
441,441,12,School screening
442,442,0,-
443,443,12,School screening
444,444,5,School screening
445,445,12,School screening
446,446,19,School screening
447,447,5,School screening
448,448,12,School screening
449,449,19,School screening
450,450,12,School screening
451,451,12,School screening
452,452,12,School screening
453,453,5,School screening
454,454,0,-
455,455,0,-
456,456,5,School screening
457,457,5,School screening
458,458,19,School screening
459,459,12,School screening
460,460,12,School screening
461,461,5,School screening
462,462,5,School screening
463,463,0,-
464,464,0,-
465,465,5,School screening
466,466,12,School screening
467,467,5,School screening
468,468,5,School screening
469,469,19,School screening
470,470,5,School screening
471,471,12,School screening
472,472,5,School screening
473,473,12,School screening
474,474,5,School screening
475,475,5,School screening
476,476,5,School screening
477,477,0,-
478,478,5,School screening
479,479,0,-
480,480,5,School screening
481,481,19,School screening
482,482,0,-
483,483,5,School screening
484,484,12,School screening
485,485,12,School screening
486,486,0,-
487,487,12,School screening
488,488,19,School screening
489,489,0,-
490,490,5,School screening
491,491,5,School screening
492,492,0,-
493,493,12,School screening
494,494,12,School screening
495,495,12,School screening
496,496,5,School screening
497,497,0,-
498,498,0,-
499,499,12,School screening
500,500,5,School screening
501,501,0,-
502,502,12,School screening
503,503,0,-
504,504,0,-
505,505,12,School screening
506,506,12,School screening
507,507,19,School screening
508,508,5,School screening
509,509,0,-
510,510,5,School screening
511,511,12,School screening
512,512,5,School screening
513,513,0,-
514,514,12,School screening
515,515,5,School screening
516,516,12,School screening
517,517,12,School screening
518,518,5,School screening
519,519,5,School screening
520,520,5,School screening
521,521,5,School screening
522,522,5,School screening
523,523,0,-
524,524,5,School screening
525,525,12,School screening
526,526,12,School screening
527,527,5,School screening
528,528,12,School screening
529,529,0,-
530,530,0,-
531,531,12,School screening
532,532,5,School screening
533,533,5,School screening
534,534,26,School screening
535,535,12,School screening
536,536,5,School screening
537,537,5,School screening
538,538,5,School screening
539,539,12,School screening
540,540,5,School screening
541,541,12,School screening
542,542,12,School screening
543,543,5,School screening
544,544,19,School screening
545,545,5,School screening
546,546,12,School screening
547,547,12,School screening
548,548,5,School screening
549,549,5,School screening
550,550,12,School screening
551,551,5,School screening
552,552,12,School screening
553,553,5,School screening
554,554,5,School screening
555,555,12,School screening
556,556,5,School screening
557,557,5,School screening
558,558,5,School screening
559,559,0,-
560,560,12,School screening
561,561,19,School screening
562,562,0,-
563,563,19,School screening
564,564,12,School screening
565,565,5,School screening
566,566,0,-
567,567,5,School screening
568,568,19,School screening
569,569,5,School screening
570,570,12,School screening
571,571,5,School screening
572,572,5,School screening
573,573,5,School screening
574,574,12,School screening
575,575,5,School screening
576,576,12,School screening
577,577,12,School screening
578,578,12,School screening
579,579,0,-
580,580,0,-
581,581,0,-
582,582,26,School screening
583,583,19,School screening
584,584,0,-
585,585,19,School screening
586,586,0,-
587,587,0,-
588,588,12,School screening
589,589,19,School screening
590,590,5,School screening
591,591,12,School screening
592,592,19,School screening
593,593,5,School screening
594,594,12,School screening
595,595,12,School screening
596,596,5,School screening
597,597,12,School screening
598,598,5,School screening
599,599,12,School screening
600,600,0,-
601,601,5,School screening
602,602,12,School screening
603,603,5,School screening
604,604,5,School screening
605,605,5,School screening
606,606,19,School screening
607,607,5,School screening
608,608,12,School screening
609,609,0,-
610,610,12,School screening
611,611,12,School screening
612,612,5,School screening
613,613,12,School screening
614,614,12,School screening
615,615,0,-
616,616,5,School screening
617,617,5,School screening
618,618,12,School screening
619,619,12,School screening
620,620,12,School screening
621,621,0,-
622,622,5,School screening
623,623,12,School screening
624,624,12,School screening
625,625,0,-
626,626,12,School screening
627,627,5,School screening
628,628,5,School screening
629,629,5,School screening
630,630,5,School screening
631,631,19,School screening
632,632,0,-
633,633,0,-
634,634,5,School screening
635,635,5,School screening
636,636,5,School screening
637,637,5,School screening
638,638,12,School screening
639,639,5,School screening
640,640,5,School screening
641,641,5,School screening
642,642,5,School screening
643,643,12,School screening
644,644,19,School screening
645,645,5,School screening
646,646,0,-
647,647,12,School screening
648,648,5,School screening
649,649,5,School screening
650,650,5,School screening
651,651,12,School screening
652,652,12,School screening
653,653,12,School screening
654,654,5,School screening
655,655,19,School screening
656,656,5,School screening
657,657,5,School screening
658,658,12,School screening
659,659,12,School screening
660,660,12,School screening
661,661,5,School screening
662,662,5,School screening
663,663,5,School screening
664,664,5,School screening
665,665,0,-
666,666,5,School screening
667,667,5,School screening
668,668,12,School screening
669,669,0,-
670,670,5,School screening
671,671,12,School screening
672,672,5,School screening
673,673,0,-
674,674,5,School screening
675,675,5,School screening
676,676,5,School screening
677,677,5,School screening
678,678,12,School screening
679,679,19,School screening
680,680,5,School screening
681,681,19,School screening
682,682,5,School screening
683,683,12,School screening
684,684,0,-
685,685,12,School screening
686,686,5,School screening
687,687,12,School screening
688,688,5,School screening
689,689,0,-
690,690,12,School screening
691,691,5,School screening
692,692,12,School screening
693,693,26,School screening
694,694,0,-
695,695,12,School screening
696,696,12,School screening
697,697,5,School screening
698,698,5,School screening
699,699,12,School screening
700,700,0,-
701,701,5,School screening
702,702,5,School screening
703,703,0,-
704,704,5,School screening
705,705,19,School screening
706,706,5,School screening
707,707,5,School screening
708,708,5,School screening
709,709,5,School screening
710,710,5,School screening
711,711,26,School screening
712,712,12,School screening
713,713,5,School screening
714,714,12,School screening
715,715,5,School screening
716,716,12,School screening
717,717,5,School screening
718,718,12,School screening
719,719,5,School screening
720,720,5,School screening
721,721,5,School screening
722,722,12,School screening
723,723,5,School screening
724,724,19,School screening
725,725,5,School screening
726,726,12,School screening
727,727,5,School screening
728,728,12,School screening
729,729,12,School screening
730,730,5,School screening
731,731,5,School screening
732,732,5,School screening
733,733,0,-
734,734,5,School screening
735,735,12,School screening
736,736,19,School screening
737,737,12,School screening
738,738,19,School screening
739,739,5,School screening
740,740,26,School screening
741,741,5,School screening
742,742,5,School screening
743,743,12,School screening
744,744,19,School screening
745,745,5,School screening
746,746,0,-
747,747,5,School screening
748,748,33,School screening
749,749,19,School screening
750,750,5,School screening
751,751,12,School screening
752,752,5,School screening
753,753,5,School screening
754,754,12,School screening
755,755,5,School screening
756,756,0,-
757,757,19,School screening
758,758,5,School screening
759,759,5,School screening
760,760,12,School screening
761,761,5,School screening
762,762,5,School screening
763,763,5,School screening
764,764,0,-
765,765,5,School screening
766,766,12,School screening
767,767,5,School screening
768,768,5,School screening
769,769,0,-
770,770,5,School screening
771,771,0,-
772,772,12,School screening
773,773,12,School screening
774,774,12,School screening
775,775,19,School screening
776,776,5,School screening
777,777,5,School screening
778,778,5,School screening
779,779,5,School screening
780,780,5,School screening
781,781,12,School screening
782,782,12,School screening
783,783,12,School screening
784,784,0,-
785,785,12,School screening
786,786,5,School screening
787,787,12,School screening
788,788,5,School screening
789,789,12,School screening
790,790,12,School screening
791,791,12,School screening
792,792,5,School screening
793,793,0,-
794,794,12,School screening
795,795,5,School screening
796,796,12,School screening
797,797,5,School screening
798,798,5,School screening
799,799,5,School screening
800,800,5,School screening
801,801,5,School screening
802,802,12,School screening
803,803,0,-
804,804,0,-
805,805,5,School screening
806,806,5,School screening
807,807,26,School screening
808,808,5,School screening
809,809,0,-
810,810,5,School screening
811,811,0,-
812,812,0,-
813,813,12,School screening
814,814,12,School screening
815,815,12,School screening
816,816,12,School screening
817,817,19,School screening
818,818,12,School screening
819,819,5,School screening
820,820,0,-
821,821,12,School screening
822,822,12,School screening
823,823,26,School screening
824,824,5,School screening
825,825,19,School screening
826,826,5,School screening
827,827,0,-
828,828,5,School screening
829,829,5,School screening
830,830,12,School screening
831,831,5,School screening
832,832,5,School screening
833,833,0,-
834,834,5,School screening
835,835,26,School screening
836,836,12,School screening
837,837,19,School screening
838,838,5,School screening
839,839,12,School screening
840,840,19,School screening
841,841,5,School screening
842,842,5,School screening
843,843,0,-
844,844,12,School screening
845,845,5,School screening
846,846,5,School screening
847,847,5,School screening
848,848,5,School screening
849,849,5,School screening
850,850,0,-
851,851,12,School screening
852,852,5,School screening
853,853,5,School screening
854,854,0,-
855,855,5,School screening
856,856,12,School screening
