,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.00020034482758609525,Total infected,0%
2,3.0,0.0006841379310344564,Total infected,0%
3,4.0,0.0016034482758621787,Total infected,0%
4,5.0,0.00315137931034487,Total infected,0%
5,6.0,0.005853103448275917,Total infected,0%
6,7.0,0.007877931034482604,Total infected,0%
7,8.0,0.00965379310344827,Total infected,0%
8,9.0,0.012625172413793044,Total infected,0%
9,10.0,0.016985517241379245,Total infected,0%
10,11.0,0.023177241379310404,Total infected,0%
11,12.0,0.03100000000000003,Total infected,0%
12,13.0,0.04142068965517222,Total infected,0%
13,14.0,0.048987241379310535,Total infected,0%
14,15.0,0.054488275862068995,Total infected,0%
15,16.0,0.06130172413793115,Total infected,0%
16,17.0,0.0697672413793102,Total infected,0%
17,18.0,0.08009137931034478,Total infected,0%
18,19.0,0.092751379310345,Total infected,0%
19,20.0,0.10807137931034472,Total infected,0%
20,21.0,0.11916275862068963,Total infected,0%
21,22.0,0.12737172413793116,Total infected,0%
22,23.0,0.13566482758620693,Total infected,0%
23,24.0,0.14507655172413805,Total infected,0%
24,25.0,0.15654103448275858,Total infected,0%
25,26.0,0.17021586206896547,Total infected,0%
26,27.0,0.1848251724137931,Total infected,0%
27,28.0,0.19494862068965527,Total infected,0%
28,29.0,0.20257793103448268,Total infected,0%
29,30.0,0.21072517241379318,Total infected,0%
30,31.0,0.21981896551724148,Total infected,0%
31,32.0,0.22956931034482755,Total infected,0%
32,33.0,0.24098551724137926,Total infected,0%
33,34.0,0.2534172413793103,Total infected,0%
34,35.0,0.2622348275862069,Total infected,0%
35,36.0,0.2689375862068964,Total infected,0%
36,37.0,0.275710344827586,Total infected,0%
37,38.0,0.2828072413793103,Total infected,0%
38,39.0,0.29069172413793093,Total infected,0%
39,40.0,0.3000141379310345,Total infected,0%
40,41.0,0.31057965517241376,Total infected,0%
41,42.0,0.31818827586206905,Total infected,0%
42,43.0,0.3235851724137932,Total infected,0%
43,44.0,0.32921689655172415,Total infected,0%
44,45.0,0.33509827586206903,Total infected,0%
45,46.0,0.3420772413793105,Total infected,0%
46,47.0,0.3492844827586207,Total infected,0%
47,48.0,0.3574458620689656,Total infected,0%
48,49.0,0.3634303448275861,Total infected,0%
49,50.0,0.3679982758620689,Total infected,0%
50,51.0,0.37246931034482755,Total infected,0%
51,52.0,0.37705068965517236,Total infected,0%
52,53.0,0.38242000000000004,Total infected,0%
53,54.0,0.38834241379310347,Total infected,0%
54,55.0,0.39526000000000006,Total infected,0%
55,56.0,0.4002486206896553,Total infected,0%
56,57.0,0.40413241379310344,Total infected,0%
57,58.0,0.4081062068965517,Total infected,0%
58,59.0,0.41253551724137943,Total infected,0%
59,60.0,0.41767000000000004,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.00022103448275860783,Total infected,10%
62,3.0,0.0006358620689654565,Total infected,10%
63,4.0,0.0014306896551723749,Total infected,10%
64,5.0,0.002750000000000047,Total infected,10%
65,6.0,0.004968965517241486,Total infected,10%
66,7.0,0.0067582758620689815,Total infected,10%
67,8.0,0.008230344827586186,Total infected,10%
68,9.0,0.010483103448275846,Total infected,10%
69,10.0,0.014172758620689615,Total infected,10%
70,11.0,0.019252413793103565,Total infected,10%
71,12.0,0.026183448275862154,Total infected,10%
72,13.0,0.0350013793103448,Total infected,10%
73,14.0,0.041462413793103364,Total infected,10%
74,15.0,0.04616827586206878,Total infected,10%
75,16.0,0.051911034482758356,Total infected,10%
76,17.0,0.05881413793103454,Total infected,10%
77,18.0,0.06768689655172402,Total infected,10%
78,19.0,0.0779700000000001,Total infected,10%
79,20.0,0.08982793103448251,Total infected,10%
80,21.0,0.09854241379310338,Total infected,10%
81,22.0,0.10539758620689647,Total infected,10%
82,23.0,0.11220379310344834,Total infected,10%
83,24.0,0.11960482758620686,Total infected,10%
84,25.0,0.1289479310344828,Total infected,10%
85,26.0,0.13990068965517233,Total infected,10%
86,27.0,0.15183482758620684,Total infected,10%
87,28.0,0.1604451724137931,Total infected,10%
88,29.0,0.16683724137931044,Total infected,10%
89,30.0,0.17373344827586218,Total infected,10%
90,31.0,0.1809272413793104,Total infected,10%
91,32.0,0.18932344827586192,Total infected,10%
92,33.0,0.1988048275862069,Total infected,10%
93,34.0,0.20916310344827582,Total infected,10%
94,35.0,0.21706206896551727,Total infected,10%
95,36.0,0.22274896551724133,Total infected,10%
96,37.0,0.22871965517241377,Total infected,10%
