day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457454	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457454	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457454	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123457454	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457454	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457454	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457454	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
7	123457454	235	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123457454	232	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123457454	231	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
10	123457454	230	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	1
11	123457454	227	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	1
12	123457454	223	11	4	2	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	2
13	123457454	223	5	8	4	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	4
14	123457454	223	4	9	4	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	4
15	123457454	217	8	10	5	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	4
16	123457454	214	11	10	5	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	4
17	123457454	206	9	4	1	5	3	8	4	0	0	0	0	0	0	0	0	72	0	0	1	0	0	50	0	0	0	0	[2B]	1	5
18	123457454	204	11	3	2	5	3	7	5	0	0	0	0	0	0	0	0	72	0	0	1	0	0	50	0	0	0	0	[2B]	1	4
19	123457454	198	14	6	2	5	3	7	5	0	0	0	0	0	0	0	0	72	0	0	1	0	0	50	0	0	0	0	[2B]	1	5
20	123457454	198	9	11	2	5	2	7	6	0	0	0	0	0	0	0	0	72	0	0	1	0	0	50	0	0	0	0	[2B]	1	5
21	123457454	198	5	13	4	5	1	7	7	0	0	0	0	0	0	0	0	72	0	0	1	0	0	50	0	0	0	0	[2B]	1	6
22	123457454	195	5	16	4	5	1	7	7	0	0	0	0	0	0	0	0	72	0	0	1	0	0	49	1	0	0	0	[2B]	1	6
23	123457454	185	13	17	5	5	1	4	10	0	0	0	0	0	0	0	0	72	0	0	1	0	0	49	1	0	0	0	[2B]	1	6
24	123457454	165	10	17	8	22	1	7	10	0	0	0	0	0	0	0	0	94	0	0	2	0	0	48	2	0	0	0	[2B 1C]	2	6
25	123457454	159	14	17	10	22	0	8	10	0	0	0	0	0	0	0	0	94	0	0	2	0	0	48	2	0	0	0	[2B 1C]	2	6
26	123457454	148	18	24	10	22	0	5	13	0	0	0	0	0	0	0	0	94	0	0	2	0	0	48	1	1	0	0	[2B 1C]	2	6
27	123457454	148	13	26	13	22	0	4	14	0	0	0	0	0	0	0	0	94	0	0	2	0	0	48	1	1	0	0	[2B 1C]	2	7
28	123457454	148	9	27	16	22	0	3	15	0	0	0	0	0	0	0	0	94	0	0	2	0	0	48	0	2	0	0	[2B 1C]	2	6
29	123457454	143	11	25	21	22	0	3	15	0	0	0	0	0	0	0	0	94	0	0	2	0	0	48	0	2	0	0	[2B 1C]	2	6
30	123457454	133	17	27	23	22	0	2	16	0	0	0	0	0	0	0	0	94	0	0	2	0	0	48	0	2	0	0	[2B 1C]	2	6
31	123457454	128	10	14	28	25	7	11	17	0	0	0	0	0	0	0	0	116	0	0	4	0	0	47	1	1	1	0	[1C 3B 3C]	3	5
32	123457454	126	9	15	30	25	6	10	19	0	0	0	0	0	0	0	0	116	0	0	4	0	0	46	2	1	1	0	[1C 3B 3C]	3	5
33	123457454	123	10	13	34	25	3	12	20	0	0	0	0	0	0	0	0	116	0	0	4	0	0	46	1	2	1	0	[1C 3B 3C]	3	5
34	123457454	123	8	15	34	25	2	9	24	0	0	0	0	0	0	0	0	116	0	0	4	0	0	46	1	2	1	0	[1C 3B 3C]	3	5
35	123457454	123	6	15	36	25	1	9	25	0	0	0	0	0	0	0	0	116	0	0	4	0	0	46	1	2	1	0	[1C 3B 3C]	3	6
