,trace,day,type
0,0,8,External screening
1,1,28,External screening
2,2,34,External screening
3,3,16,School screening
4,4,30,School screening
5,5,9,School screening
6,6,12,External screening
7,7,9,School screening
8,8,23,School screening
9,9,16,School screening
10,10,14,External screening
11,11,19,External screening
12,12,12,External screening
13,13,16,School screening
14,14,9,School screening
15,15,9,School screening
16,16,9,School screening
17,17,13,External screening
18,18,30,School screening
19,19,16,School screening
20,20,28,External screening
21,21,16,School screening
22,22,9,School screening
23,23,8,External screening
24,24,22,External screening
25,25,16,School screening
26,26,17,External screening
27,27,18,External screening
28,28,9,External screening
29,29,30,School screening
30,30,11,External screening
31,31,9,School screening
32,32,16,External screening
33,33,9,School screening
34,34,9,External screening
35,35,16,School screening
36,36,9,School screening
37,37,16,School screening
38,38,23,School screening
39,39,9,School screening
40,40,20,External screening
41,41,9,School screening
42,42,16,School screening
43,43,15,External screening
44,44,9,School screening
45,45,22,External screening
46,46,9,School screening
47,47,16,School screening
48,48,23,School screening
49,49,30,School screening
50,50,15,External screening
51,51,9,School screening
52,52,23,School screening
53,53,16,School screening
54,54,23,School screening
55,55,13,External screening
56,56,9,School screening
57,57,16,School screening
58,58,16,School screening
59,59,9,School screening
60,60,11,External screening
61,61,19,External screening
62,62,8,External screening
63,63,9,External screening
64,64,23,School screening
65,65,13,External screening
66,66,23,School screening
67,67,14,External screening
68,68,16,School screening
69,69,21,External screening
70,70,35,External screening
71,71,16,External screening
72,72,16,School screening
73,73,9,School screening
74,74,0,-
75,75,9,School screening
76,76,27,External screening
77,77,9,School screening
78,78,9,School screening
79,79,19,External screening
80,80,16,School screening
81,81,26,External screening
82,82,23,School screening
83,83,30,School screening
84,84,9,School screening
85,85,16,School screening
86,86,9,School screening
87,87,16,School screening
88,88,23,External screening
89,89,20,External screening
90,90,8,External screening
91,91,16,School screening
92,92,0,-
93,93,0,-
94,94,12,External screening
95,95,11,External screening
96,96,12,External screening
97,97,23,School screening
98,98,9,School screening
99,99,10,External screening
100,100,30,School screening
101,101,21,External screening
102,102,12,External screening
103,103,12,External screening
104,104,23,School screening
105,105,30,School screening
106,106,8,External screening
107,107,23,School screening
108,108,9,School screening
109,109,26,External screening
110,110,16,School screening
111,111,9,School screening
112,112,16,School screening
113,113,16,School screening
114,114,16,School screening
115,115,16,School screening
116,116,23,School screening
117,117,16,School screening
118,118,23,External screening
119,119,9,School screening
120,120,14,External screening
121,121,16,School screening
122,122,20,External screening
123,123,16,School screening
124,124,15,External screening
125,125,9,School screening
126,126,23,School screening
127,127,16,External screening
128,128,20,External screening
129,129,16,School screening
130,130,16,School screening
131,131,23,School screening
132,132,0,-
133,133,35,External screening
134,134,9,School screening
135,135,14,External screening
136,136,12,External screening
137,137,6,External screening
138,138,15,External screening
139,139,18,External screening
140,140,16,School screening
141,141,9,School screening
142,142,12,External screening
143,143,12,External screening
144,144,16,School screening
145,145,23,School screening
146,146,16,School screening
147,147,16,School screening
148,148,15,External screening
149,149,16,School screening
150,150,16,School screening
151,151,23,School screening
152,152,19,External screening
153,153,9,External screening
154,154,0,-
155,155,30,School screening
156,156,7,External screening
157,157,30,School screening
158,158,22,External screening
159,159,16,School screening
160,160,30,School screening
161,161,21,External screening
162,162,9,School screening
163,163,13,External screening
164,164,2,School screening
165,165,23,School screening
166,166,16,School screening
167,167,23,School screening
168,168,23,School screening
169,169,15,External screening
170,170,9,School screening
171,171,23,School screening
172,172,14,External screening
173,173,11,External screening
174,174,30,School screening
175,175,16,School screening
176,176,19,External screening
177,177,19,External screening
178,178,11,External screening
179,179,19,External screening
180,180,11,External screening
181,181,9,School screening
182,182,11,External screening
183,183,9,School screening
184,184,21,External screening
185,185,23,School screening
186,186,6,External screening
187,187,16,School screening
188,188,0,-
189,189,17,External screening
190,190,22,External screening
191,191,22,External screening
192,192,6,External screening
193,193,9,School screening
194,194,16,School screening
195,195,23,School screening
196,196,30,School screening
197,197,23,External screening
198,198,9,School screening
199,199,0,-
