day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457314	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457314	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457314	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123457314	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123457314	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0
5	123457314	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	240	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
6	123457314	237	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
7	123457314	236	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	3
8	123457314	217	1	1	1	0	0	0	0	0	0	0	0	19	0	1	0	240	7	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3C]	1	2
9	123457314	212	5	2	1	0	0	0	0	0	0	0	0	19	0	1	0	240	9	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3C]	1	3
10	123457314	177	1	0	2	35	2	3	0	0	0	0	0	19	0	1	0	460	10	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3C 1C 2B]	3	3
11	123457314	176	2	0	2	35	2	3	0	0	0	0	0	19	0	0	1	460	11	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3C 1C 2B]	3	2
12	123457314	176	1	1	2	35	1	2	2	0	0	0	0	19	0	0	1	460	11	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3C 1C 2B]	3	2
13	123457314	175	2	1	2	35	1	2	2	0	0	0	0	19	0	0	1	460	12	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[3C 1C 2B]	3	2
14	123457314	175	1	2	2	35	1	1	3	0	0	0	0	19	0	0	1	460	12	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[3C 1C 2B]	3	3
15	123457314	173	3	2	2	35	0	1	4	0	0	0	0	19	0	0	1	460	12	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[3C 1C 2B]	3	3
16	123457314	169	7	2	2	35	0	1	4	0	0	0	0	19	0	0	1	460	12	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3C 1C 2B]	3	3
17	123457314	99	0	0	1	104	5	6	5	0	0	0	0	19	0	0	1	640	12	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3C 1C 2B 1A 2D 3A 3B]	7	5
18	123457314	98	1	0	1	104	5	6	5	0	0	0	0	19	0	0	1	640	12	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3C 1C 2B 1A 2D 3A 3B]	7	5
19	123457314	98	1	0	1	104	4	7	5	0	0	0	0	19	0	0	1	640	12	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3C 1C 2B 1A 2D 3A 3B]	7	5
20	123457314	98	1	0	1	104	3	8	5	0	0	0	0	19	0	0	1	640	12	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3C 1C 2B 1A 2D 3A 3B]	7	5
21	123457314	98	1	0	1	104	2	8	6	0	0	0	0	19	0	0	1	640	13	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3C 1C 2B 1A 2D 3A 3B]	7	5
22	123457314	117	1	0	2	104	1	7	8	0	0	0	0	0	0	0	0	640	13	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[1C 2B 1A 2D 3A 3B]	6	4
23	123457314	117	1	0	2	104	0	8	8	0	0	0	0	0	0	0	0	640	15	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[1C 2B 1A 2D 3A 3B]	6	4
24	123457314	152	1	0	7	69	0	6	5	0	0	0	0	0	0	0	0	800	15	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[1A 2D 3A 3B]	4	4
25	123457314	152	0	1	7	69	0	5	6	0	0	0	0	0	0	0	0	800	15	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[1A 2D 3A 3B]	4	4
26	123457314	150	2	0	8	69	0	5	6	0	0	0	0	0	0	0	0	800	16	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[1A 2D 3A 3B]	4	3
27	123457314	150	1	1	8	69	0	4	7	0	0	0	0	0	0	0	0	800	16	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[1A 2D 3A 3B]	4	3
28	123457314	150	0	2	8	69	0	3	8	0	0	0	0	0	0	0	0	800	16	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[1A 2D 3A 3B]	4	4
29	123457314	147	3	2	8	69	0	3	8	0	0	0	0	0	0	0	0	800	17	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[1A 2D 3A 3B]	4	4
30	123457314	147	3	2	8	69	0	3	8	0	0	0	0	0	0	0	0	800	17	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[1A 2D 3A 3B]	4	4
31	123457314	197	4	0	19	18	0	1	1	0	0	0	0	0	0	0	0	1040	18	1	9	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B]	1	1
32	123457314	197	4	0	19	18	0	1	1	0	0	0	0	0	0	0	0	1040	18	1	9	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B]	1	1
33	123457314	196	4	1	19	18	0	1	1	0	0	0	0	0	0	0	0	1040	18	1	9	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B]	1	2
34	123457314	196	3	2	19	18	0	0	2	0	0	0	0	0	0	0	0	1040	20	1	9	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B]	1	1
35	123457314	196	3	1	20	18	0	0	2	0	0	0	0	0	0	0	0	1040	21	1	9	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B]	1	1
36	123457314	196	3	0	21	18	0	0	2	0	0	0	0	0	0	0	0	1040	21	1	9	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B]	1	0
37	123457314	196	3	0	21	18	0	0	2	0	0	0	0	0	0	0	0	1040	21	1	9	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B]	1	0
38	123457314	181	0	0	19	33	1	2	4	0	0	0	0	0	0	0	0	1260	23	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B 2C]	2	1
39	123457314	181	0	0	19	33	0	3	4	0	0	0	0	0	0	0	0	1260	23	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B 2C]	2	1
40	123457314	181	0	0	19	33	0	2	5	0	0	0	0	0	0	0	0	1260	23	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B 2C]	2	1
41	123457314	181	0	0	19	33	0	2	5	0	0	0	0	0	0	0	0	1260	24	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1B 2C]	2	1
42	123457314	180	1	0	19	33	0	2	5	0	0	0	0	0	0	0	0	1260	24	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[1B 2C]	2	1
43	123457314	180	1	0	19	33	0	2	5	0	0	0	0	0	0	0	0	1260	25	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[1B 2C]	2	1
44	123457314	180	1	0	19	33	0	0	7	0	0	0	0	0	0	0	0	1260	26	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[1B 2C]	2	0
45	123457314	198	1	0	21	15	0	0	5	0	0	0	0	0	0	0	0	1480	26	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[2C]	1	0
46	123457314	197	1	1	21	15	0	0	5	0	0	0	0	0	0	0	0	1480	27	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[2C]	1	1
47	123457314	197	1	1	21	15	0	0	5	0	0	0	0	0	0	0	0	1480	27	1	11	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[2C]	1	1
