,day,agents,type,type_of_screening_pretty
0,1.0,0.0,Infected,Screening 25%
1,2.0,0.005,Infected,Screening 25%
2,3.0,0.0251,Infected,Screening 25%
3,4.0,0.0201,Infected,Screening 25%
4,5.0,0.0452,Infected,Screening 25%
5,6.0,0.0854,Infected,Screening 25%
6,7.0,0.1256,Infected,Screening 25%
7,8.0,0.1491,Infected,Screening 25%
8,9.0,0.2161,Infected,Screening 25%
9,10.0,0.2948,Infected,Screening 25%
10,11.0,0.397,Infected,Screening 25%
11,12.0,0.4506,Infected,Screening 25%
12,13.0,0.6398,Infected,Screening 25%
13,14.0,0.6583,Infected,Screening 25%
14,15.0,0.5561,Infected,Screening 25%
15,16.0,0.5527,Infected,Screening 25%
16,17.0,0.5712,Infected,Screening 25%
17,18.0,0.6633,Infected,Screening 25%
18,19.0,0.8007,Infected,Screening 25%
19,20.0,0.9464,Infected,Screening 25%
20,21.0,0.9682,Infected,Screening 25%
21,22.0,0.9531,Infected,Screening 25%
22,23.0,0.9983,Infected,Screening 25%
23,24.0,1.0084,Infected,Screening 25%
24,25.0,1.2328,Infected,Screening 25%
25,26.0,1.4456,Infected,Screening 25%
26,27.0,1.6432,Infected,Screening 25%
27,28.0,1.67,Infected,Screening 25%
28,29.0,1.5578,Infected,Screening 25%
29,30.0,1.4372,Infected,Screening 25%
30,31.0,1.3032,Infected,Screening 25%
31,32.0,1.4958,Infected,Screening 25%
32,33.0,1.6214,Infected,Screening 25%
33,34.0,1.7504,Infected,Screening 25%
34,35.0,1.675,Infected,Screening 25%
35,1.0,0.0,Infected in quarantine,Screening 25%
36,2.0,0.0,Infected in quarantine,Screening 25%
37,3.0,0.0,Infected in quarantine,Screening 25%
38,4.0,0.0,Infected in quarantine,Screening 25%
39,5.0,0.0,Infected in quarantine,Screening 25%
40,6.0,0.0,Infected in quarantine,Screening 25%
41,7.0,0.0,Infected in quarantine,Screening 25%
42,8.0,0.0117,Infected in quarantine,Screening 25%
43,9.0,0.01,Infected in quarantine,Screening 25%
44,10.0,0.0368,Infected in quarantine,Screening 25%
45,11.0,0.0637,Infected in quarantine,Screening 25%
46,12.0,0.0954,Infected in quarantine,Screening 25%
47,13.0,0.0939,Infected in quarantine,Screening 25%
48,14.0,0.1492,Infected in quarantine,Screening 25%
49,15.0,0.2077,Infected in quarantine,Screening 25%
