,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,239.9749,Susceptible,Screening 25%,Susceptible
2,2.0,239.9447,Susceptible,Screening 25%,Susceptible
3,3.0,239.8643,Susceptible,Screening 25%,Susceptible
4,4.0,239.809,Susceptible,Screening 25%,Susceptible
5,5.0,239.7538,Susceptible,Screening 25%,Susceptible
6,6.0,239.7286,Susceptible,Screening 25%,Susceptible
7,7.0,239.6784,Susceptible,Screening 25%,Susceptible
8,8.0,239.3769,Susceptible,Screening 25%,Susceptible
9,9.0,239.1357,Susceptible,Screening 25%,Susceptible
10,10.0,238.7672,Susceptible,Screening 25%,Susceptible
11,11.0,238.3467,Susceptible,Screening 25%,Susceptible
12,12.0,237.9581,Susceptible,Screening 25%,Susceptible
13,13.0,237.928,Susceptible,Screening 25%,Susceptible
14,14.0,237.7873,Susceptible,Screening 25%,Susceptible
15,15.0,237.005,Susceptible,Screening 25%,Susceptible
16,16.0,236.3635,Susceptible,Screening 25%,Susceptible
17,17.0,235.5963,Susceptible,Screening 25%,Susceptible
18,18.0,235.0636,Susceptible,Screening 25%,Susceptible
19,19.0,234.5662,Susceptible,Screening 25%,Susceptible
20,20.0,234.4925,Susceptible,Screening 25%,Susceptible
21,21.0,234.2496,Susceptible,Screening 25%,Susceptible
22,22.0,233.742,Susceptible,Screening 25%,Susceptible
23,23.0,233.1055,Susceptible,Screening 25%,Susceptible
24,24.0,232.5544,Susceptible,Screening 25%,Susceptible
25,25.0,232.0268,Susceptible,Screening 25%,Susceptible
26,26.0,231.3836,Susceptible,Screening 25%,Susceptible
27,27.0,231.2446,Susceptible,Screening 25%,Susceptible
28,28.0,231.2161,Susceptible,Screening 25%,Susceptible
29,29.0,230.3735,Susceptible,Screening 25%,Susceptible
30,30.0,229.5645,Susceptible,Screening 25%,Susceptible
31,31.0,228.8928,Susceptible,Screening 25%,Susceptible
32,32.0,228.2781,Susceptible,Screening 25%,Susceptible
33,33.0,227.3819,Susceptible,Screening 25%,Susceptible
34,34.0,227.1022,Susceptible,Screening 25%,Susceptible
35,35.0,226.9648,Susceptible,Screening 25%,Susceptible
36,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
37,1.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
38,2.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
39,3.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
40,4.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
41,5.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
42,6.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
43,7.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
44,8.0,0.119,Susceptible in quarantine,Screening 25%,Susceptible
45,9.0,0.119,Susceptible in quarantine,Screening 25%,Susceptible
46,10.0,0.26639999999999997,Susceptible in quarantine,Screening 25%,Susceptible
47,11.0,0.4355,Susceptible in quarantine,Screening 25%,Susceptible
48,12.0,0.5208999999999999,Susceptible in quarantine,Screening 25%,Susceptible
49,13.0,0.5208999999999999,Susceptible in quarantine,Screening 25%,Susceptible
50,14.0,0.6314,Susceptible in quarantine,Screening 25%,Susceptible
51,15.0,1.0301,Susceptible in quarantine,Screening 25%,Susceptible
52,16.0,1.3852,Susceptible in quarantine,Screening 25%,Susceptible
53,17.0,1.794,Susceptible in quarantine,Screening 25%,Susceptible
54,18.0,1.9548,Susceptible in quarantine,Screening 25%,Susceptible
55,19.0,2.057,Susceptible in quarantine,Screening 25%,Susceptible
56,20.0,2.1005,Susceptible in quarantine,Screening 25%,Susceptible
57,21.0,2.3233,Susceptible in quarantine,Screening 25%,Susceptible
58,22.0,2.3316,Susceptible in quarantine,Screening 25%,Susceptible
59,23.0,2.5293,Susceptible in quarantine,Screening 25%,Susceptible
60,24.0,2.5125,Susceptible in quarantine,Screening 25%,Susceptible
61,25.0,2.3970000000000002,Susceptible in quarantine,Screening 25%,Susceptible
62,26.0,2.4958,Susceptible in quarantine,Screening 25%,Susceptible
