,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2241999999999962,Total infected,Without screening
2,3.0,1.6295999999999822,Total infected,Without screening
3,4.0,2.1561000000000092,Total infected,Without screening
4,5.0,2.9579999999999984,Total infected,Without screening
5,6.0,3.8559000000000196,Total infected,Without screening
6,7.0,4.530500000000018,Total infected,Without screening
7,8.0,5.0120000000000005,Total infected,Without screening
8,9.0,5.888900000000007,Total infected,Without screening
9,10.0,7.042100000000005,Total infected,Without screening
10,11.0,8.286200000000008,Total infected,Without screening
11,12.0,9.7868,Total infected,Without screening
12,13.0,11.469499999999982,Total infected,Without screening
13,14.0,12.600599999999986,Total infected,Without screening
14,15.0,13.405400000000014,Total infected,Without screening
15,16.0,14.694699999999983,Total infected,Without screening
16,17.0,16.2372,Total infected,Without screening
17,18.0,17.96289999999999,Total infected,Without screening
18,19.0,19.84880000000001,Total infected,Without screening
19,20.0,22.028999999999996,Total infected,Without screening
20,21.0,23.535500000000013,Total infected,Without screening
21,22.0,24.594599999999986,Total infected,Without screening
22,23.0,26.21520000000001,Total infected,Without screening
23,24.0,28.160200000000003,Total infected,Without screening
24,25.0,30.38730000000001,Total infected,Without screening
25,26.0,32.9169,Total infected,Without screening
26,27.0,35.517499999999984,Total infected,Without screening
27,28.0,37.4434,Total infected,Without screening
28,29.0,38.846900000000005,Total infected,Without screening
29,30.0,40.9529,Total infected,Without screening
30,31.0,43.433400000000006,Total infected,Without screening
31,32.0,46.137100000000004,Total infected,Without screening
32,33.0,49.08009999999999,Total infected,Without screening
33,34.0,52.397399999999976,Total infected,Without screening
34,35.0,54.67259999999999,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.243300000000005,Total infected,Screening 25%
37,3.0,1.6476000000000113,Total infected,Screening 25%
38,4.0,2.2032000000000096,Total infected,Screening 25%
39,5.0,3.018999999999977,Total infected,Screening 25%
40,6.0,3.8427999999999543,Total infected,Screening 25%
41,7.0,4.466399999999965,Total infected,Screening 25%
42,8.0,4.909999999999997,Total infected,Screening 25%
43,9.0,5.590499999999992,Total infected,Screening 25%
44,10.0,6.563499999999976,Total infected,Screening 25%
45,11.0,7.690799999999967,Total infected,Screening 25%
46,12.0,8.935900000000004,Total infected,Screening 25%
47,13.0,10.2072,Total infected,Screening 25%
48,14.0,11.107099999999974,Total infected,Screening 25%
49,15.0,11.770700000000005,Total infected,Screening 25%
50,16.0,12.76570000000001,Total infected,Screening 25%
51,17.0,13.879899999999992,Total infected,Screening 25%
52,18.0,15.108100000000007,Total infected,Screening 25%
53,19.0,16.533500000000004,Total infected,Screening 25%
54,20.0,17.96090000000001,Total infected,Screening 25%
55,21.0,18.9409,Total infected,Screening 25%
56,22.0,19.64269999999999,Total infected,Screening 25%
57,23.0,20.5856,Total infected,Screening 25%
58,24.0,21.76279999999997,Total infected,Screening 25%
59,25.0,23.161200000000008,Total infected,Screening 25%
60,26.0,24.665600000000012,Total infected,Screening 25%
61,27.0,26.121999999999986,Total infected,Screening 25%
62,28.0,27.15299999999999,Total infected,Screening 25%
63,29.0,27.918900000000008,Total infected,Screening 25%
64,30.0,28.939899999999994,Total infected,Screening 25%
65,31.0,30.22909999999999,Total infected,Screening 25%
66,32.0,31.691599999999994,Total infected,Screening 25%
67,33.0,33.178199999999975,Total infected,Screening 25%
68,34.0,34.67469999999997,Total infected,Screening 25%
69,35.0,35.767799999999994,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.2012,Total infected,Screening 50%
72,3.0,1.6075999999999908,Total infected,Screening 50%
73,4.0,2.199200000000019,Total infected,Screening 50%
74,5.0,2.9288999999999703,Total infected,Screening 50%
75,6.0,3.6866999999999734,Total infected,Screening 50%
76,7.0,4.272199999999998,Total infected,Screening 50%
77,8.0,4.671699999999987,Total infected,Screening 50%
78,9.0,5.341399999999993,Total infected,Screening 50%
79,10.0,6.185200000000009,Total infected,Screening 50%
80,11.0,7.162200000000013,Total infected,Screening 50%
81,12.0,8.217299999999994,Total infected,Screening 50%
82,13.0,9.227300000000014,Total infected,Screening 50%
83,14.0,9.912000000000006,Total infected,Screening 50%
84,15.0,10.435500000000019,Total infected,Screening 50%
85,16.0,11.153199999999998,Total infected,Screening 50%
86,17.0,11.967000000000013,Total infected,Screening 50%
87,18.0,12.90700000000001,Total infected,Screening 50%
88,19.0,13.906900000000007,Total infected,Screening 50%
89,20.0,14.845799999999997,Total infected,Screening 50%
90,21.0,15.559500000000014,Total infected,Screening 50%
91,22.0,16.051000000000016,Total infected,Screening 50%
92,23.0,16.74770000000001,Total infected,Screening 50%
93,24.0,17.510500000000008,Total infected,Screening 50%
94,25.0,18.401400000000024,Total infected,Screening 50%
95,26.0,19.38839999999999,Total infected,Screening 50%
96,27.0,20.269300000000015,Total infected,Screening 50%
97,28.0,20.926000000000016,Total infected,Screening 50%
98,29.0,21.422500000000014,Total infected,Screening 50%
99,30.0,22.011100000000027,Total infected,Screening 50%
100,31.0,22.736700000000013,Total infected,Screening 50%
101,32.0,23.51060000000001,Total infected,Screening 50%
102,33.0,24.401399999999995,Total infected,Screening 50%
103,34.0,25.188200000000023,Total infected,Screening 50%
104,35.0,25.771800000000013,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.2241999999999962,Total infected,Screening 100%
107,3.0,1.676700000000011,Total infected,Screening 100%
108,4.0,2.2601999999999975,Total infected,Screening 100%
109,5.0,3.012999999999977,Total infected,Screening 100%
110,6.0,3.7227000000000032,Total infected,Screening 100%
111,7.0,4.2423,Total infected,Screening 100%
112,8.0,4.61669999999998,Total infected,Screening 100%
113,9.0,5.121099999999984,Total infected,Screening 100%
114,10.0,5.705699999999979,Total infected,Screening 100%
115,11.0,6.483499999999992,Total infected,Screening 100%
116,12.0,7.331400000000002,Total infected,Screening 100%
117,13.0,8.062199999999962,Total infected,Screening 100%
118,14.0,8.529599999999988,Total infected,Screening 100%
119,15.0,8.903899999999993,Total infected,Screening 100%
120,16.0,9.321400000000011,Total infected,Screening 100%
121,17.0,9.808899999999994,Total infected,Screening 100%
122,18.0,10.3673,Total infected,Screening 100%
123,19.0,10.939899999999994,Total infected,Screening 100%
124,20.0,11.476400000000012,Total infected,Screening 100%
125,21.0,11.821799999999996,Total infected,Screening 100%
