,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,143.8807,0.1853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7679,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.1853,0.0000,0.0000
2,2,143.7324,0.3259,0.0651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.5124,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.3280,0.0000,0.0651
3,3,143.4746,0.5500,0.1340,0.0242,0.0532,0.0059,0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,60.1809,2.2405,0.0059,0.0059,0.0059,0.0059,146.0000,146.0152,0.0472,0.0000,0.0000,0.4974,0.0059,0.1357
4,4,143.1140,0.8360,0.2612,0.0423,0.0852,0.0059,0.0146,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0058,0.0059,60.2415,2.9903,0.0095,0.0146,0.0059,0.0095,146.0000,146.0116,0.0757,0.0000,0.0000,0.6835,0.0095,0.2244
5,5,142.6813,1.0664,0.4948,0.0695,0.1340,0.0147,0.0243,0.0058,0.0000,0.0000,0.0127,0.0000,0.0000,0.0000,0.0127,0.0059,60.4608,3.8066,0.0158,0.0242,0.0127,0.0158,146.0000,145.9978,0.1261,0.0000,0.0000,0.8019,0.0158,0.3451
6,6,142.5083,0.9178,0.7517,0.1328,0.1646,0.0095,0.0306,0.0058,0.0000,0.0000,0.0059,0.0095,0.0000,0.0000,0.0215,0.0095,60.6615,4.5589,0.0270,0.0268,0.0127,0.0270,146.0000,145.9891,0.1494,0.0000,0.0000,0.9737,0.0187,0.4512
7,7,142.3360,0.8098,0.9054,0.2273,0.2085,0.0095,0.0477,0.0116,0.0000,0.0000,0.0095,0.0095,0.0000,0.0000,0.0269,0.0128,60.8725,5.3324,0.0348,0.0430,0.0158,0.0348,146.0000,145.9697,0.1941,0.0000,0.0000,1.1285,0.0243,0.5764
8,8,141.1922,1.1839,0.5712,0.2903,1.0057,0.0931,0.5244,0.0869,0.0000,0.0000,0.0095,0.0127,0.0000,0.0000,0.0296,0.0128,124.2019,6.1020,0.0374,0.4352,0.0187,0.0374,146.0000,145.3691,1.0685,0.0000,0.0000,1.2780,0.1336,0.6669
9,9,140.4572,1.6539,0.8550,0.3614,1.0119,0.0666,0.5049,0.1578,0.0000,0.0000,0.0095,0.0158,0.0000,0.0000,0.0270,0.0187,124.2829,6.8016,0.0399,0.4395,0.0215,0.0399,146.0000,145.3547,1.0862,0.0000,0.0000,1.4294,0.1358,0.7862
