day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457461	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457461	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
2	123457461	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
3	123457461	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
4	123457461	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
5	123457461	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
6	123457461	235	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
7	123457461	235	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
8	123457461	235	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
9	123457461	214	2	1	3	19	0	1	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2D]	1	2
10	123457461	212	2	3	3	19	0	1	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2D]	1	2
11	123457461	210	3	4	3	19	0	1	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2D]	1	2
12	123457461	208	4	5	3	19	0	1	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2D]	1	2
13	123457461	208	2	5	5	19	0	0	1	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2D]	1	1
14	123457461	208	1	5	6	19	0	0	1	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2D]	1	1
15	123457461	207	2	4	7	19	0	0	1	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2D]	1	1
16	123457461	205	4	4	7	19	0	0	1	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	[2D]	1	1
17	123457461	204	4	5	7	19	0	0	1	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	[2D]	1	1
18	123457461	203	5	4	8	19	0	0	1	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	[2D]	1	1
19	123457461	203	4	5	8	19	0	0	1	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	[2D]	1	1
20	123457461	203	3	5	9	19	0	0	1	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	[2D]	1	1
21	123457461	203	3	5	9	19	0	0	1	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	[2D]	1	1
22	123457461	202	4	4	10	19	0	0	1	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	[2D]	1	1
23	123457461	221	4	4	11	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[]	0	1
24	123457461	221	3	5	11	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[]	0	1
25	123457461	221	3	5	11	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[]	0	1
26	123457461	221	2	6	11	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[]	0	1
27	123457461	221	2	6	11	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[]	0	1
28	123457461	221	1	6	12	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[]	0	1
29	123457461	221	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	[]	0	1
30	123457461	219	0	0	1	2	0	5	13	0	0	0	0	0	0	0	0	71	0	0	2	0	0	0	[1C]	1	1
31	123457461	219	0	0	1	2	0	5	13	0	0	0	0	0	0	0	0	71	0	0	2	0	0	0	[1C]	1	1
32	123457461	219	0	0	1	2	0	4	14	0	0	0	0	0	0	0	0	82	0	0	2	0	0	0	[1C]	1	1
33	123457461	219	0	0	1	2	0	3	15	0	0	0	0	0	0	0	0	82	0	0	2	0	0	0	[1C]	1	1
34	123457461	219	0	0	1	2	0	3	15	0	0	0	0	0	0	0	0	82	0	0	2	0	0	0	[1C]	1	1
35	123457461	219	0	0	1	2	0	1	17	0	0	0	0	0	0	0	0	82	0	0	2	0	0	0	[1C]	1	1
