day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457055	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	146	0	0	0	0	[]	0	0
1	123457055	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	146	146	0	0	0	0	[]	0	0
2	123457055	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	146	0	0	0	0	[]	0	0
3	123457055	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	146	146	0	0	0	1	[]	0	0
4	123457055	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	146	146	0	0	0	1	[]	0	0
5	123457055	140	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	146	146	0	0	0	1	[]	0	1
6	123457055	139	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	146	146	0	0	0	2	[]	0	1
7	123457055	139	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	146	146	0	0	0	2	[]	0	2
8	123457055	129	10	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	146	146	0	0	0	2	[]	0	2
9	123457055	120	16	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	146	146	0	0	0	2	[]	0	2
10	123457055	118	14	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	146	146	0	0	0	2	[]	0	2
11	123457055	108	19	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	146	146	0	0	0	2	[]	0	3
12	123457055	105	16	14	7	0	0	0	0	0	0	0	0	0	0	2	0	0	27	2	0	0	2	146	146	0	0	0	2	[]	0	3
13	123457055	105	9	19	8	0	0	0	0	0	0	0	0	0	0	2	1	0	30	3	0	0	3	146	146	0	0	0	2	[]	0	6
14	123457055	105	8	17	9	0	0	0	0	0	0	1	0	0	0	2	2	0	33	4	0	1	4	146	146	0	0	0	2	[]	0	6
15	123457055	92	20	16	11	0	0	0	0	0	0	1	0	0	0	2	2	0	35	4	0	1	4	146	146	0	0	0	2	[]	0	6
16	123457055	73	31	19	15	0	0	0	0	0	0	1	0	0	0	3	2	0	36	5	0	1	5	146	146	0	0	0	2	[]	0	7
17	123457055	65	29	26	17	0	0	0	0	0	0	0	1	0	0	4	2	0	36	6	0	1	6	146	146	0	0	0	2	[]	0	7
18	123457055	62	24	27	21	0	0	0	0	0	0	1	1	0	0	5	3	0	39	8	0	2	8	146	146	0	0	0	2	[]	0	7
19	123457055	52	26	32	23	0	0	0	0	0	0	1	1	0	0	6	3	0	39	9	0	2	9	146	146	0	0	0	2	[]	0	9
20	123457055	52	21	30	30	0	0	0	0	0	0	1	1	0	0	5	4	0	40	9	0	2	9	146	146	0	0	0	2	[]	0	8
21	123457055	52	13	36	32	0	0	0	0	0	0	1	1	0	0	5	4	0	43	9	0	2	9	146	146	0	0	0	2	[]	0	10
22	123457055	36	25	35	39	0	0	0	0	0	0	1	1	0	0	5	2	0	47	9	0	2	9	146	146	0	0	0	2	[]	0	10
23	123457055	30	20	40	46	0	0	0	0	0	0	1	1	0	0	5	1	0	49	9	0	2	9	146	146	0	0	0	2	[]	0	9
24	123457055	23	24	37	53	0	0	0	0	0	0	1	0	0	0	3	3	0	50	10	0	2	10	146	146	0	0	0	2	[]	0	11
25	123457055	20	21	38	58	0	0	0	0	0	0	1	0	0	0	2	4	0	52	10	0	2	10	146	146	0	0	0	2	[]	0	11
26	123457055	16	20	33	67	0	0	0	0	0	0	0	1	0	0	4	3	0	53	12	0	2	12	146	146	0	0	0	2	[]	0	11
27	123457055	16	13	34	74	0	0	0	0	0	0	0	1	0	0	2	4	0	54	12	0	2	12	146	146	0	0	0	2	[]	0	11
28	123457055	16	8	33	81	0	0	0	0	0	0	1	0	0	0	1	4	0	57	13	0	3	13	146	146	0	0	0	2	[]	0	10
29	123457055	16	6	25	90	0	0	0	0	0	0	2	0	0	0	2	3	0	61	14	0	4	14	146	146	0	0	0	2	[]	0	8
30	123457055	15	6	19	97	0	0	0	0	0	0	2	0	0	0	2	3	0	63	14	0	4	14	146	146	0	0	0	2	[]	0	8
31	123457055	8	11	16	102	0	0	0	0	0	0	2	0	0	0	2	3	0	65	14	0	4	14	146	146	0	0	0	2	[]	0	9
32	123457055	4	10	18	104	0	0	0	0	0	0	1	1	0	0	3	3	0	65	15	0	4	15	146	146	0	0	0	2	[]	0	9
33	123457055	4	8	16	107	0	0	0	0	0	0	0	2	0	0	3	4	0	66	16	0	4	16	146	146	0	0	0	2	[]	0	9
34	123457055	4	7	12	111	0	0	0	0	0	0	0	2	0	0	5	3	0	68	18	0	4	18	146	146	0	0	0	2	[]	0	9
35	123457055	4	4	14	112	0	0	0	0	0	0	0	2	0	0	4	4	0	68	18	0	4	18	146	146	0	0	0	2	[]	0	8
36	123457055	4	3	15	114	0	0	0	0	0	0	0	2	0	0	4	2	0	68	18	0	4	18	146	146	0	0	0	2	[]	0	8
37	123457055	3	2	13	118	0	0	0	0	0	0	0	2	0	0	3	3	0	71	18	0	4	18	146	146	0	0	0	2	[]	0	8
38	123457055	1	2	13	120	0	0	0	0	0	0	0	1	0	0	3	4	0	71	20	0	4	20	146	146	0	0	0	2	[]	0	7
39	123457055	1	1	12	123	0	0	0	0	0	0	0	0	0	0	3	4	0	72	21	0	4	21	146	146	0	0	0	2	[]	0	6
40	123457055	0	2	9	125	0	0	0	0	0	0	0	0	0	0	3	5	0	74	22	0	4	22	146	146	0	0	0	2	[]	0	6
41	123457055	0	2	8	125	0	0	0	0	0	0	0	0	0	0	3	6	0	78	23	0	4	23	146	146	0	0	0	2	[]	0	5
42	123457055	0	1	7	128	0	0	0	0	0	0	0	0	0	0	2	6	0	79	23	0	4	23	146	146	0	0	0	2	[]	0	5
43	123457055	0	1	5	131	0	0	0	0	0	0	0	0	0	0	1	6	0	83	23	0	4	23	146	146	0	0	0	2	[]	0	4
44	123457055	0	1	5	133	0	0	0	0	0	0	0	0	0	0	0	5	0	84	23	0	4	23	146	146	0	0	0	2	[]	0	4
45	123457055	0	1	4	134	0	0	0	0	0	0	0	0	0	0	0	5	0	87	23	0	4	23	146	146	0	0	0	2	[]	0	4
46	123457055	0	1	3	135	0	0	0	0	0	0	0	0	0	0	0	5	0	89	23	0	4	23	146	146	0	0	0	2	[]	0	3
47	123457055	0	1	3	135	0	0	0	0	0	0	0	0	0	0	0	5	0	93	23	0	4	23	146	146	0	0	0	2	[]	0	3
48	123457055	0	1	3	137	0	0	0	0	0	0	0	0	0	0	0	3	0	96	23	0	4	23	146	146	0	0	0	2	[]	0	3
49	123457055	0	1	2	139	0	0	0	0	0	0	0	0	0	0	0	2	0	98	23	0	4	23	146	146	0	0	0	2	[]	0	2
50	123457055	0	0	1	142	0	0	0	0	0	0	0	0	0	0	0	1	0	99	23	0	4	23	146	146	0	0	0	2	[]	0	1
51	123457055	0	0	0	143	0	0	0	0	0	0	1	0	0	0	0	0	0	101	23	0	5	23	146	146	0	0	0	2	[]	0	1
52	123457055	0	0	0	143	0	0	0	0	0	0	1	0	0	0	0	0	0	105	23	0	5	23	146	146	0	0	0	2	[]	0	1
53	123457055	0	0	0	143	0	0	0	0	0	0	1	0	0	0	0	0	0	106	23	0	5	23	146	146	0	0	0	2	[]	0	1
54	123457055	0	0	0	143	0	0	0	0	0	0	1	0	0	0	0	0	0	106	23	0	5	23	146	146	0	0	0	2	[]	0	1
55	123457055	0	0	0	143	0	0	0	0	0	0	1	0	0	0	0	0	0	107	23	0	5	23	146	146	0	0	0	2	[]	0	1
