day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	[]	0	0
4	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	[]	0	0
5	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	3	0	0	0	0	0	0	0	50	0	[]	0	0
6	123456930	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	3	0	0	0	0	0	0	0	50	2	[]	0	0
7	123456930	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	3	0	0	0	0	0	0	0	50	2	[]	0	0
8	123456930	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	2	[]	0	0
9	123456930	219	1	0	0	0	0	0	0	0	0	0	0	19	0	1	0	240	6	1	0	0	1	0	0	0	50	2	[2C]	1	1
10	123456930	219	0	1	0	0	0	0	0	0	0	0	0	19	0	1	0	240	6	1	0	0	1	0	0	0	50	2	[2C]	1	2
11	123456930	217	2	1	0	0	0	0	0	0	0	0	0	19	0	1	0	240	7	1	0	0	1	0	0	0	50	3	[2C]	1	2
12	123456930	199	1	0	0	18	0	2	0	0	0	0	0	19	0	1	0	460	7	1	2	0	1	0	0	0	50	3	[2C 3D]	2	2
13	123456930	199	1	0	0	18	0	1	1	0	0	0	0	19	0	1	0	460	8	1	2	0	1	0	0	0	50	3	[2C 3D]	2	2
14	123456930	199	1	0	0	18	0	1	1	0	0	0	0	19	0	1	0	460	9	1	2	0	1	0	0	0	50	3	[2C 3D]	2	2
15	123456930	199	1	0	0	18	0	1	1	0	0	0	0	19	0	1	0	460	9	1	2	0	1	0	0	0	50	3	[2C 3D]	2	2
16	123456930	198	1	1	0	18	0	1	1	0	0	0	0	19	0	1	0	460	9	1	2	0	1	0	0	0	50	3	[2C 3D]	2	3
17	123456930	197	2	1	0	18	0	1	1	0	0	0	0	19	0	1	0	460	9	1	2	0	1	0	0	0	50	3	[2C 3D]	2	3
18	123456930	194	3	3	0	18	0	1	1	0	0	0	0	19	0	1	0	460	9	1	2	0	1	0	0	0	50	3	[2C 3D]	2	3
19	123456930	180	0	0	0	32	2	3	3	0	0	0	0	19	0	1	0	660	9	1	5	0	1	0	0	0	50	3	[2C 3D 2A]	3	2
20	123456930	180	0	0	0	32	1	4	3	0	0	0	0	19	0	1	0	660	9	1	5	0	1	0	0	0	50	3	[2C 3D 2A]	3	2
21	123456930	180	0	0	0	32	1	4	3	0	0	0	0	19	0	1	0	660	9	1	5	0	1	0	0	0	50	3	[2C 3D 2A]	3	2
22	123456930	180	0	0	0	32	0	5	3	0	0	0	0	19	0	1	0	660	10	1	5	0	1	0	0	0	50	3	[2C 3D 2A]	3	2
23	123456930	199	0	0	1	32	0	5	3	0	0	0	0	0	0	0	0	660	10	1	5	0	1	0	0	0	50	3	[3D 2A]	2	1
24	123456930	199	0	0	1	32	0	5	3	0	0	0	0	0	0	0	0	660	11	1	5	0	1	0	0	0	50	3	[3D 2A]	2	1
25	123456930	198	1	0	1	32	0	4	4	0	0	0	0	0	0	0	0	660	13	1	5	0	1	0	0	0	50	4	[3D 2A]	2	1
26	123456930	216	1	0	3	14	0	2	4	0	0	0	0	0	0	0	0	880	14	1	5	0	1	0	0	0	50	4	[2A]	1	1
27	123456930	216	0	1	3	14	0	2	4	0	0	0	0	0	0	0	0	880	15	1	5	0	1	0	0	0	50	4	[2A]	1	2
28	123456930	216	0	0	4	14	0	2	4	0	0	0	0	0	0	0	0	880	16	1	5	0	1	0	0	0	50	4	[2A]	1	1
