,trace,day,type
0,0,8,External screening
1,1,25,School screening
2,2,32,School screening
3,3,18,School screening
4,4,25,School screening
5,5,16,External screening
6,6,12,External screening
7,7,11,School screening
8,8,18,School screening
9,9,18,School screening
10,10,4,School screening
11,11,19,External screening
12,12,11,School screening
13,13,18,School screening
14,14,4,School screening
15,15,11,School screening
16,16,4,School screening
17,17,13,External screening
18,18,32,School screening
19,19,18,External screening
20,20,25,School screening
21,21,18,School screening
22,22,4,School screening
23,23,8,External screening
24,24,18,School screening
25,25,18,School screening
26,26,17,External screening
27,27,18,External screening
28,28,9,External screening
29,29,32,School screening
30,30,11,External screening
31,31,11,School screening
32,32,11,School screening
33,33,11,School screening
34,34,9,External screening
35,35,18,School screening
36,36,11,School screening
37,37,18,School screening
38,38,11,School screening
39,39,11,School screening
40,40,20,External screening
41,41,0,-
42,42,18,School screening
43,43,15,External screening
44,44,18,School screening
45,45,22,External screening
46,46,11,School screening
47,47,11,School screening
48,48,32,School screening
49,49,32,School screening
50,50,15,External screening
51,51,11,School screening
52,52,18,School screening
53,53,11,School screening
54,54,18,School screening
55,55,13,External screening
56,56,11,School screening
57,57,18,School screening
58,58,18,School screening
59,59,11,School screening
60,60,11,External screening
61,61,18,School screening
62,62,8,External screening
63,63,9,External screening
64,64,25,School screening
65,65,11,School screening
66,66,4,School screening
67,67,14,External screening
68,68,18,School screening
69,69,21,External screening
70,70,32,School screening
71,71,16,External screening
72,72,25,School screening
73,73,4,School screening
74,74,0,-
75,75,11,School screening
76,76,25,School screening
77,77,11,School screening
78,78,11,External screening
79,79,19,External screening
80,80,18,School screening
81,81,26,External screening
82,82,23,External screening
83,83,25,School screening
84,84,11,School screening
85,85,16,External screening
86,86,11,School screening
87,87,11,School screening
88,88,18,School screening
89,89,20,External screening
90,90,8,External screening
91,91,11,School screening
92,92,0,-
93,93,0,-
94,94,12,External screening
95,95,11,External screening
96,96,12,External screening
97,97,25,School screening
98,98,11,School screening
99,99,10,External screening
100,100,25,School screening
101,101,11,School screening
102,102,11,School screening
103,103,12,External screening
104,104,25,School screening
105,105,32,School screening
106,106,8,External screening
107,107,18,School screening
108,108,11,School screening
109,109,26,External screening
110,110,18,School screening
111,111,4,School screening
112,112,24,External screening
113,113,18,School screening
114,114,29,External screening
115,115,18,School screening
116,116,25,School screening
117,117,17,External screening
118,118,23,External screening
119,119,4,School screening
120,120,14,External screening
121,121,11,School screening
122,122,20,External screening
123,123,18,School screening
124,124,15,External screening
125,125,11,School screening
126,126,25,School screening
127,127,16,External screening
128,128,20,External screening
129,129,17,External screening
130,130,18,School screening
131,131,31,External screening
132,132,0,-
133,133,32,School screening
134,134,11,School screening
135,135,14,External screening
136,136,11,School screening
137,137,6,External screening
138,138,15,External screening
139,139,18,External screening
140,140,17,External screening
141,141,11,School screening
142,142,12,External screening
143,143,12,External screening
144,144,11,School screening
145,145,18,School screening
146,146,18,School screening
147,147,18,School screening
148,148,15,External screening
149,149,11,School screening
150,150,26,External screening
151,151,25,School screening
152,152,19,External screening
153,153,9,External screening
154,154,0,-
155,155,32,School screening
156,156,7,External screening
157,157,25,School screening
158,158,11,School screening
159,159,18,School screening
160,160,25,School screening
161,161,21,External screening
162,162,4,School screening
163,163,13,External screening
164,164,4,School screening
165,165,18,School screening
166,166,11,School screening
167,167,18,School screening
168,168,18,School screening
169,169,4,School screening
170,170,11,School screening
171,171,25,School screening
172,172,14,External screening
173,173,11,External screening
174,174,32,School screening
175,175,18,School screening
176,176,19,External screening
177,177,19,External screening
178,178,11,External screening
179,179,19,External screening
180,180,11,External screening
181,181,4,School screening
182,182,11,External screening
183,183,4,School screening
184,184,21,External screening
185,185,25,External screening
186,186,6,External screening
187,187,18,School screening
188,188,32,School screening
189,189,17,External screening
190,190,4,School screening
191,191,18,School screening
192,192,6,External screening
193,193,11,School screening
194,194,25,School screening
195,195,18,School screening
196,196,32,School screening
197,197,18,School screening
198,198,4,School screening
199,199,0,-
