,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7577,Total infected,Without screening
25,26.0,4.1422000000000025,Total infected,Without screening
26,27.0,4.605699999999985,Total infected,Without screening
27,28.0,4.977000000000032,Total infected,Without screening
28,29.0,5.229199999999992,Total infected,Without screening
29,30.0,5.6156999999999755,Total infected,Without screening
30,31.0,6.120200000000011,Total infected,Without screening
31,32.0,6.716599999999971,Total infected,Without screening
32,33.0,7.324200000000019,Total infected,Without screening
33,34.0,8.01400000000001,Total infected,Without screening
34,35.0,8.49739999999997,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.0049999999999954525,Total infected,Screening 25%
37,3.0,0.025100000000009004,Total infected,Screening 25%
38,4.0,0.03520000000000323,Total infected,Screening 25%
39,5.0,0.06529999999997926,Total infected,Screening 25%
40,6.0,0.11060000000000514,Total infected,Screening 25%
41,7.0,0.1507000000000005,Total infected,Screening 25%
42,8.0,0.19579999999999131,Total infected,Screening 25%
43,9.0,0.28130000000001587,Total infected,Screening 25%
44,10.0,0.40689999999997895,Total infected,Screening 25%
45,11.0,0.5577000000000112,Total infected,Screening 25%
46,12.0,0.7335999999999672,Total infected,Screening 25%
47,13.0,0.9696999999999889,Total infected,Screening 25%
48,14.0,1.1758000000000095,Total infected,Screening 25%
49,15.0,1.2563000000000102,Total infected,Screening 25%
50,16.0,1.4271000000000242,Total infected,Screening 25%
51,17.0,1.638100000000037,Total infected,Screening 25%
52,18.0,1.8742999999999768,Total infected,Screening 25%
53,19.0,2.1706999999999823,Total infected,Screening 25%
54,20.0,2.487399999999951,Total infected,Screening 25%
55,21.0,2.693399999999997,Total infected,Screening 25%
56,22.0,2.8492999999999995,Total infected,Screening 25%
57,23.0,3.135700000000014,Total infected,Screening 25%
58,24.0,3.4421999999999855,Total infected,Screening 25%
59,25.0,3.8592999999999904,Total infected,Screening 25%
60,26.0,4.346599999999995,Total infected,Screening 25%
61,27.0,4.808800000000019,Total infected,Screening 25%
62,28.0,5.095300000000009,Total infected,Screening 25%
63,29.0,5.412000000000006,Total infected,Screening 25%
64,30.0,5.819199999999995,Total infected,Screening 25%
65,31.0,6.175900000000013,Total infected,Screening 25%
66,32.0,6.693399999999997,Total infected,Screening 25%
67,33.0,7.296399999999977,Total infected,Screening 25%
68,34.0,7.8089999999999975,Total infected,Screening 25%
69,35.0,8.241199999999992,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.014999999999986358,Total infected,Screening 50%
72,3.0,0.03509999999999991,Total infected,Screening 50%
73,4.0,0.06029999999998381,Total infected,Screening 50%
74,5.0,0.09040000000001669,Total infected,Screening 50%
75,6.0,0.13059999999998695,Total infected,Screening 50%
76,7.0,0.19089999999999918,Total infected,Screening 50%
77,8.0,0.22110000000000696,Total infected,Screening 50%
78,9.0,0.2762999999999636,Total infected,Screening 50%
79,10.0,0.36189999999996303,Total infected,Screening 50%
80,11.0,0.4371999999999616,Total infected,Screening 50%
81,12.0,0.5728000000000009,Total infected,Screening 50%
82,13.0,0.7588000000000363,Total infected,Screening 50%
83,14.0,0.8592000000000155,Total infected,Screening 50%
84,15.0,0.9144000000000005,Total infected,Screening 50%
85,16.0,1.0050000000000239,Total infected,Screening 50%
86,17.0,1.1858999999999753,Total infected,Screening 50%
87,18.0,1.3567999999999927,Total infected,Screening 50%
88,19.0,1.617999999999995,Total infected,Screening 50%
89,20.0,1.8693999999999846,Total infected,Screening 50%
90,21.0,2.065400000000011,Total infected,Screening 50%
91,22.0,2.2363000000000284,Total infected,Screening 50%
92,23.0,2.412099999999981,Total infected,Screening 50%
93,24.0,2.608099999999979,Total infected,Screening 50%
94,25.0,2.884399999999971,Total infected,Screening 50%
95,26.0,3.216200000000015,Total infected,Screening 50%
96,27.0,3.5829999999999984,Total infected,Screening 50%
97,28.0,3.8793999999999755,Total infected,Screening 50%
98,29.0,4.04019999999997,Total infected,Screening 50%
99,30.0,4.251299999999958,Total infected,Screening 50%
100,31.0,4.542599999999993,Total infected,Screening 50%
101,32.0,4.8341000000000065,Total infected,Screening 50%
102,33.0,5.251199999999983,Total infected,Screening 50%
103,34.0,5.693500000000029,Total infected,Screening 50%
104,35.0,6.0400000000000205,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.01500000000001478,Total infected,Screening 100%
108,4.0,0.030100000000032878,Total infected,Screening 100%
109,5.0,0.04019999999999868,Total infected,Screening 100%
110,6.0,0.07030000000000314,Total infected,Screening 100%
111,7.0,0.10550000000000637,Total infected,Screening 100%
112,8.0,0.14570000000003347,Total infected,Screening 100%
113,9.0,0.22610000000003083,Total infected,Screening 100%
114,10.0,0.316599999999994,Total infected,Screening 100%
115,11.0,0.37180000000000746,Total infected,Screening 100%
116,12.0,0.4672999999999945,Total infected,Screening 100%
117,13.0,0.5678000000000338,Total infected,Screening 100%
118,14.0,0.6280999999999892,Total infected,Screening 100%
119,15.0,0.7086000000000183,Total infected,Screening 100%
120,16.0,0.8092000000000326,Total infected,Screening 100%
121,17.0,0.9398000000000195,Total infected,Screening 100%
122,18.0,1.1358000000000175,Total infected,Screening 100%
123,19.0,1.281499999999994,Total infected,Screening 100%
124,20.0,1.4523000000000081,Total infected,Screening 100%
125,21.0,1.6280999999999608,Total infected,Screening 100%
126,22.0,1.743600000000015,Total infected,Screening 100%
127,23.0,1.8892000000000166,Total infected,Screening 100%
128,24.0,2.0601000000000056,Total infected,Screening 100%
129,25.0,2.2411999999999637,Total infected,Screening 100%
130,26.0,2.5327000000000055,Total infected,Screening 100%
131,27.0,2.804000000000002,Total infected,Screening 100%
132,28.0,3.015000000000015,Total infected,Screening 100%
133,29.0,3.1507000000000005,Total infected,Screening 100%
134,30.0,3.32650000000001,Total infected,Screening 100%
135,31.0,3.517600000000016,Total infected,Screening 100%
136,32.0,3.698400000000021,Total infected,Screening 100%
137,33.0,3.9246000000000265,Total infected,Screening 100%
138,34.0,4.175799999999981,Total infected,Screening 100%
139,35.0,4.376800000000031,Total infected,Screening 100%
