day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457730	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457730	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	[]	0	1
2	123457730	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	[]	0	1
3	123457730	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	[]	0	1
4	123457730	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	[]	0	1
5	123457730	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	[]	0	1
6	123457730	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	[]	0	1
7	123457730	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	[]	0	1
8	123457730	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	[]	0	1
9	123457730	232	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	[]	0	1
10	123457730	228	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	[]	0	2
11	123457730	223	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	[]	0	2
12	123457730	214	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	[]	0	2
13	123457730	214	11	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	[]	0	2
14	123457730	214	9	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	[]	0	2
15	123457730	209	6	3	2	0	0	0	0	0	0	0	0	4	4	8	4	0	12	1	0	0	1	0	[3B]	1	2
16	123457730	205	9	4	2	0	0	0	0	0	0	0	0	4	3	6	7	0	13	1	0	0	1	0	[3B]	1	2
17	123457730	201	10	5	4	0	0	0	0	0	0	0	0	4	3	4	9	0	14	1	0	0	1	0	[3B]	1	3
18	123457730	200	8	7	5	0	0	0	0	0	0	0	0	4	2	4	10	0	14	1	0	0	1	0	[3B]	1	3
19	123457730	197	9	9	5	0	0	0	0	0	0	0	0	4	2	4	10	0	14	1	0	0	1	0	[3B]	1	4
20	123457730	197	8	8	7	0	0	0	0	0	0	0	0	4	2	3	11	0	14	1	0	0	1	0	[3B]	1	4
21	123457730	197	5	11	7	0	0	0	0	0	0	0	0	4	2	2	12	0	14	1	0	0	1	0	[3B]	1	4
22	123457730	191	10	12	7	0	0	0	0	0	0	0	0	4	1	3	12	0	16	1	0	0	1	0	[3B]	1	4
23	123457730	189	11	10	10	0	0	0	0	0	0	0	0	4	0	4	12	0	16	1	0	0	1	0	[3B]	1	4
24	123457730	169	13	9	9	0	0	0	0	16	2	1	1	4	0	4	12	0	19	1	0	1	1	0	[3B 1B]	2	4
25	123457730	165	12	13	10	0	0	0	0	16	1	2	1	4	0	3	13	0	20	1	0	1	1	0	[3B 1B]	2	6
26	123457730	156	5	7	12	0	0	0	0	16	0	3	1	13	5	8	14	0	20	2	0	1	2	0	[3B 1B 3A]	3	5
27	123457730	156	5	6	13	0	0	0	0	16	0	2	2	13	4	9	14	0	20	2	0	1	2	0	[3B 1B 3A]	3	5
28	123457730	156	5	5	14	0	0	0	0	16	0	2	2	13	3	9	15	0	20	2	0	1	2	0	[3B 1B 3A]	3	4
29	123457730	160	3	6	31	0	0	0	0	16	0	2	2	9	3	4	4	0	22	2	0	1	2	0	[1B 3A]	2	5
30	123457730	158	4	6	32	0	0	0	0	16	0	2	2	9	2	5	4	0	24	2	0	1	2	0	[1B 3A]	2	5
31	123457730	155	6	7	32	0	0	0	0	16	0	2	2	9	2	4	5	0	25	2	0	1	2	0	[1B 3A]	2	5
32	123457730	151	8	9	32	0	0	0	0	16	0	2	2	9	2	3	6	0	25	2	0	1	2	0	[1B 3A]	2	5
33	123457730	148	9	11	32	0	0	0	0	16	0	1	3	9	1	3	7	0	25	2	0	1	2	0	[1B 3A]	2	5
34	123457730	148	8	10	34	0	0	0	0	16	0	1	3	9	1	3	7	0	25	2	0	1	2	0	[1B 3A]	2	6
35	123457730	148	5	12	35	0	0	0	0	16	0	0	4	9	0	4	7	0	25	2	0	1	2	0	[1B 3A]	2	5
