,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.07699999999999818,Total infected,Without screening
2,3.0,0.2061999999999955,Total infected,Without screening
3,4.0,0.3942999999999586,Total infected,Without screening
4,5.0,0.6977999999999724,Total infected,Without screening
5,6.0,1.1061000000000263,Total infected,Without screening
6,7.0,1.4564000000000021,Total infected,Without screening
7,8.0,1.81280000000001,Total infected,Without screening
8,9.0,2.3964,Total infected,Without screening
9,10.0,3.1651999999999987,Total infected,Without screening
10,11.0,4.22229999999999,Total infected,Without screening
11,12.0,5.499500000000012,Total infected,Without screening
12,13.0,7.02800000000002,Total infected,Without screening
13,14.0,8.271199999999993,Total infected,Without screening
14,15.0,9.161099999999976,Total infected,Without screening
15,16.0,10.568600000000032,Total infected,Without screening
16,17.0,12.399400000000014,Total infected,Without screening
17,18.0,14.581600000000037,Total infected,Without screening
18,19.0,17.125200000000007,Total infected,Without screening
19,20.0,20.060000000000002,Total infected,Without screening
20,21.0,22.201299999999947,Total infected,Without screening
21,22.0,23.828699999999998,Total infected,Without screening
22,23.0,26.163100000000014,Total infected,Without screening
23,24.0,29.064999999999998,Total infected,Without screening
24,25.0,32.23919999999998,Total infected,Without screening
25,26.0,35.813800000000015,Total infected,Without screening
26,27.0,39.63659999999999,Total infected,Without screening
27,28.0,42.43339999999998,Total infected,Without screening
28,29.0,44.46739999999997,Total infected,Without screening
29,30.0,47.36829999999998,Total infected,Without screening
30,31.0,50.800899999999984,Total infected,Without screening
31,32.0,54.54639999999998,Total infected,Without screening
32,33.0,58.52359999999999,Total infected,Without screening
33,34.0,62.71079999999998,Total infected,Without screening
34,35.0,65.6705,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.06030000000001223,Total infected,Screening 25%
37,3.0,0.1658000000000186,Total infected,Screening 25%
38,4.0,0.341700000000003,Total infected,Screening 25%
39,5.0,0.5778999999999996,Total infected,Screening 25%
40,6.0,0.9647000000000219,Total infected,Screening 25%
41,7.0,1.382000000000005,Total infected,Screening 25%
42,8.0,1.6684999999999945,Total infected,Screening 25%
43,9.0,2.196099999999973,Total infected,Screening 25%
44,10.0,2.9447000000000116,Total infected,Screening 25%
45,11.0,3.8943999999999903,Total infected,Screening 25%
46,12.0,4.7988,Total infected,Screening 25%
47,13.0,5.693400000000025,Total infected,Screening 25%
48,14.0,6.4924000000000035,Total infected,Screening 25%
49,15.0,7.231200000000001,Total infected,Screening 25%
50,16.0,8.276299999999992,Total infected,Screening 25%
51,17.0,9.598100000000017,Total infected,Screening 25%
52,18.0,11.226100000000002,Total infected,Screening 25%
53,19.0,12.743800000000022,Total infected,Screening 25%
54,20.0,14.286500000000018,Total infected,Screening 25%
55,21.0,15.65330000000003,Total infected,Screening 25%
56,22.0,16.583000000000027,Total infected,Screening 25%
57,23.0,17.859400000000022,Total infected,Screening 25%
58,24.0,19.4572,Total infected,Screening 25%
59,25.0,21.16579999999999,Total infected,Screening 25%
60,26.0,22.929599999999994,Total infected,Screening 25%
61,27.0,24.592900000000043,Total infected,Screening 25%
62,28.0,25.85419999999999,Total infected,Screening 25%
63,29.0,26.78899999999996,Total infected,Screening 25%
64,30.0,28.02509999999998,Total infected,Screening 25%
65,31.0,29.457299999999947,Total infected,Screening 25%
66,32.0,31.170800000000014,Total infected,Screening 25%
67,33.0,32.7235,Total infected,Screening 25%
68,34.0,34.30160000000001,Total infected,Screening 25%
69,35.0,35.47740000000002,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.06539999999998258,Total infected,Screening 50%
72,3.0,0.20599999999998886,Total infected,Screening 50%
73,4.0,0.3516999999999939,Total infected,Screening 50%
74,5.0,0.6029000000000337,Total infected,Screening 50%
75,6.0,0.8994000000000426,Total infected,Screening 50%
76,7.0,1.205900000000014,Total infected,Screening 50%
77,8.0,1.5175999999999874,Total infected,Screening 50%
78,9.0,1.9597000000000264,Total infected,Screening 50%
79,10.0,2.633100000000013,Total infected,Screening 50%
80,11.0,3.547799999999995,Total infected,Screening 50%
81,12.0,4.462400000000002,Total infected,Screening 50%
82,13.0,5.301599999999979,Total infected,Screening 50%
83,14.0,5.919800000000009,Total infected,Screening 50%
84,15.0,6.492599999999982,Total infected,Screening 50%
85,16.0,7.251299999999986,Total infected,Screening 50%
86,17.0,8.231200000000001,Total infected,Screening 50%
87,18.0,9.507499999999993,Total infected,Screening 50%
88,19.0,10.562700000000007,Total infected,Screening 50%
89,20.0,11.738800000000026,Total infected,Screening 50%
90,21.0,12.527600000000007,Total infected,Screening 50%
91,22.0,13.130600000000015,Total infected,Screening 50%
92,23.0,13.98969999999997,Total infected,Screening 50%
93,24.0,15.060100000000006,Total infected,Screening 50%
94,25.0,16.401900000000012,Total infected,Screening 50%
95,26.0,17.54249999999999,Total infected,Screening 50%
96,27.0,18.587899999999962,Total infected,Screening 50%
97,28.0,19.608000000000004,Total infected,Screening 50%
98,29.0,20.236200000000025,Total infected,Screening 50%
99,30.0,21.13549999999998,Total infected,Screening 50%
