,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,37.44730000000004,Total infected,Screening 50%
101,32.0,39.683299999999974,Total infected,Screening 50%
102,33.0,41.97490000000002,Total infected,Screening 50%
103,34.0,44.29649999999998,Total infected,Screening 50%
104,35.0,46.120599999999996,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.1004000000000076,Total infected,Screening 100%
107,3.0,0.27640000000002374,Total infected,Screening 100%
108,4.0,0.49739999999999895,Total infected,Screening 100%
109,5.0,0.8140999999999963,Total infected,Screening 100%
110,6.0,1.2060000000000173,Total infected,Screening 100%
111,7.0,1.522500000000008,Total infected,Screening 100%
112,8.0,1.9396999999999593,Total infected,Screening 100%
113,9.0,2.5224999999999795,Total infected,Screening 100%
114,10.0,3.195999999999998,Total infected,Screening 100%
115,11.0,4.085399999999993,Total infected,Screening 100%
116,12.0,5.009900000000016,Total infected,Screening 100%
117,13.0,6.210999999999984,Total infected,Screening 100%
118,14.0,7.115600000000001,Total infected,Screening 100%
119,15.0,7.8040000000000305,Total infected,Screening 100%
120,16.0,9.050300000000021,Total infected,Screening 100%
121,17.0,10.29140000000001,Total infected,Screening 100%
122,18.0,11.688399999999973,Total infected,Screening 100%
123,19.0,13.070499999999981,Total infected,Screening 100%
124,20.0,14.673200000000037,Total infected,Screening 100%
125,21.0,15.839299999999952,Total infected,Screening 100%
126,22.0,16.703400000000045,Total infected,Screening 100%
127,23.0,17.969799999999992,Total infected,Screening 100%
128,24.0,19.346799999999973,Total infected,Screening 100%
129,25.0,20.819099999999963,Total infected,Screening 100%
130,26.0,22.351700000000022,Total infected,Screening 100%
131,27.0,23.733700000000027,Total infected,Screening 100%
132,28.0,25.015099999999933,Total infected,Screening 100%
133,29.0,25.86439999999996,Total infected,Screening 100%
134,30.0,27.17089999999999,Total infected,Screening 100%
135,31.0,28.628199999999993,Total infected,Screening 100%
136,32.0,30.20599999999996,Total infected,Screening 100%
137,33.0,31.678300000000007,Total infected,Screening 100%
138,34.0,33.261300000000006,Total infected,Screening 100%
139,35.0,34.61799999999994,Total infected,Screening 100%
