day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457078	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	52	0	0	0	0	[]	0	0
1	123457078	231	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	52	0	0	0	7	[]	0	0
2	123457078	205	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	52	0	0	0	27	[]	0	2
3	123457078	183	45	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	52	0	0	0	35	[]	0	6
4	123457078	146	68	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	52	0	0	0	45	[]	0	10
5	123457078	102	88	46	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	74	52	0	0	0	49	[]	0	11
6	123457078	96	67	69	5	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	74	52	0	0	0	55	[]	0	11
7	123457078	90	57	74	15	0	0	0	0	0	0	1	0	0	0	1	0	0	4	1	0	1	1	74	52	0	0	0	61	[]	0	11
8	123457078	57	72	84	22	0	0	0	0	0	0	2	0	0	0	0	1	0	5	1	0	2	1	74	52	0	0	0	66	[]	0	11
9	123457078	34	76	93	31	0	0	0	0	0	0	1	1	0	0	1	1	0	5	2	0	2	2	74	52	0	0	0	69	[]	0	11
10	123457078	29	61	94	48	0	0	0	0	0	0	2	1	0	0	2	1	0	6	3	0	3	3	74	52	0	0	0	70	[]	0	12
11	123457078	24	49	96	63	0	0	0	0	0	0	2	1	0	0	2	1	0	6	3	0	3	3	74	52	0	0	0	71	[]	0	12
12	123457078	13	43	96	80	0	0	0	0	0	0	1	2	0	0	1	2	0	6	3	0	3	3	74	52	0	0	0	73	[]	0	12
13	123457078	13	28	99	91	0	0	0	0	0	0	1	2	0	0	2	2	0	7	4	0	3	4	74	52	0	0	0	73	[]	0	12
14	123457078	12	22	93	102	0	0	0	0	0	0	0	3	0	0	3	3	0	8	6	0	3	6	74	52	0	0	0	74	[]	0	12
15	123457078	6	22	88	112	0	0	0	0	0	0	0	3	0	0	4	3	0	8	7	0	3	7	74	52	0	0	0	74	[]	0	12
16	123457078	5	20	79	123	0	0	0	0	0	0	0	3	0	0	4	4	0	9	8	0	3	8	74	52	0	0	0	74	[]	0	12
17	123457078	2	18	74	132	0	0	0	0	0	0	1	3	0	0	3	5	0	10	8	0	4	8	74	52	0	0	0	75	[]	0	12
18	123457078	2	14	69	141	0	0	0	0	0	0	1	3	0	0	1	7	0	10	8	0	4	8	74	52	0	0	0	75	[]	0	12
19	123457078	2	11	62	152	0	0	0	0	0	0	1	3	0	0	1	6	0	10	8	0	4	8	74	52	0	0	0	75	[]	0	12
20	123457078	2	6	62	157	0	0	0	0	0	0	1	3	0	0	1	6	0	11	8	0	4	8	74	52	0	0	0	75	[]	0	12
21	123457078	2	4	56	166	0	0	0	0	0	0	1	2	0	0	1	6	0	12	8	0	4	8	74	52	0	0	0	75	[]	0	12
22	123457078	2	3	51	172	0	0	0	0	0	0	1	1	0	0	2	6	0	12	9	0	4	9	74	52	0	0	0	75	[]	0	12
23	123457078	2	3	40	184	0	0	0	0	0	0	1	1	0	0	2	5	0	12	9	0	4	9	74	52	0	0	0	75	[]	0	12
24	123457078	2	1	38	190	0	0	0	0	0	0	1	0	0	0	2	4	0	13	9	0	4	9	74	52	0	0	0	75	[]	0	12
25	123457078	2	1	32	196	0	0	0	0	0	0	1	0	0	0	2	4	0	13	9	0	4	9	74	52	0	0	0	75	[]	0	12
26	123457078	2	1	30	198	0	0	0	0	0	0	1	0	0	0	2	4	0	13	9	0	4	9	74	52	0	0	0	75	[]	0	12
27	123457078	2	0	27	203	0	0	0	0	0	0	1	0	0	0	1	4	0	13	9	0	4	9	74	52	0	0	0	75	[]	0	12
28	123457078	2	0	21	210	0	0	0	0	0	0	1	0	0	0	2	2	0	13	10	0	4	10	74	52	0	0	0	75	[]	0	11
29	123457078	2	0	19	213	0	0	0	0	0	0	1	0	0	0	2	1	0	13	10	0	4	10	74	52	0	0	0	75	[]	0	11
30	123457078	2	0	14	218	0	0	0	0	0	0	2	0	0	0	1	1	0	16	10	0	5	10	74	52	0	0	0	75	[]	0	9
31	123457078	2	0	12	221	0	0	0	0	0	0	1	0	0	0	1	1	0	18	10	0	5	10	74	52	0	0	0	75	[]	0	8
32	123457078	2	0	11	222	0	0	0	0	0	0	0	1	0	0	0	2	0	18	10	0	5	10	74	52	0	0	0	75	[]	0	7
33	123457078	2	0	10	222	0	0	0	0	0	0	1	1	0	0	0	2	0	20	10	0	6	10	74	52	0	0	0	75	[]	0	7
34	123457078	2	0	10	222	0	0	0	0	0	0	1	1	0	0	0	2	0	21	10	0	6	10	74	52	0	0	0	75	[]	0	7
35	123457078	2	0	10	222	0	0	0	0	0	0	1	1	0	0	0	2	0	22	10	0	6	10	74	52	0	0	0	75	[]	0	7
36	123457078	2	0	8	225	0	0	0	0	0	0	1	1	0	0	0	1	0	22	10	0	6	10	74	52	0	0	0	75	[]	0	6
37	123457078	2	0	7	226	0	0	0	0	0	0	1	1	0	0	0	1	0	23	10	0	6	10	74	52	0	0	0	75	[]	0	6
38	123457078	2	0	6	227	0	0	0	0	0	0	1	1	0	0	0	1	0	24	10	0	6	10	74	52	0	0	0	75	[]	0	6
39	123457078	2	0	5	228	0	0	0	0	0	0	1	1	0	0	0	1	0	25	10	0	6	10	74	52	0	0	0	75	[]	0	5
40	123457078	2	0	3	229	0	0	0	0	0	0	1	1	0	0	1	1	0	25	11	0	6	11	74	52	0	0	0	75	[]	0	4
41	123457078	2	0	1	231	0	0	0	0	0	0	1	1	0	0	1	1	0	26	11	0	6	11	74	52	0	0	0	75	[]	0	3
42	123457078	2	0	1	232	0	0	0	0	0	0	1	1	0	0	1	0	0	27	11	0	6	11	74	52	0	0	0	75	[]	0	3
43	123457078	2	0	1	232	0	0	0	0	0	0	1	1	0	0	1	0	0	27	11	0	6	11	74	52	0	0	0	75	[]	0	3
44	123457078	2	0	1	233	0	0	0	0	0	0	1	0	0	0	1	0	0	28	11	0	6	11	74	52	0	0	0	75	[]	0	3
45	123457078	2	0	1	233	0	0	0	0	0	0	0	1	0	0	1	0	0	28	11	0	6	11	74	52	0	0	0	75	[]	0	2
46	123457078	2	0	1	233	0	0	0	0	0	0	0	1	0	0	1	0	0	30	11	0	6	11	74	52	0	0	0	75	[]	0	2
47	123457078	2	0	1	234	0	0	0	0	0	0	0	0	0	0	1	0	0	31	11	0	6	11	74	52	0	0	0	75	[]	0	2
48	123457078	2	0	1	234	0	0	0	0	0	0	0	0	0	0	1	0	0	31	11	0	6	11	74	52	0	0	0	75	[]	0	2
49	123457078	2	0	1	234	0	0	0	0	0	0	0	0	0	0	0	1	0	31	11	0	6	11	74	52	0	0	0	75	[]	0	1
50	123457078	2	0	1	234	0	0	0	0	0	0	0	0	0	0	0	1	0	31	11	0	6	11	74	52	0	0	0	75	[]	0	1
51	123457078	2	0	1	234	0	0	0	0	0	0	0	0	0	0	0	1	0	32	11	0	6	11	74	52	0	0	0	75	[]	0	1
52	123457078	2	0	1	234	0	0	0	0	0	0	0	0	0	0	0	1	0	33	11	0	6	11	74	52	0	0	0	75	[]	0	1
53	123457078	2	0	1	234	0	0	0	0	0	0	0	0	0	0	0	1	0	35	11	0	6	11	74	52	0	0	0	75	[]	0	1
54	123457078	2	0	1	235	0	0	0	0	0	0	0	0	0	0	0	0	0	35	11	0	6	11	74	52	0	0	0	75	[]	0	1
55	123457078	2	0	1	235	0	0	0	0	0	0	0	0	0	0	0	0	0	36	11	0	6	11	74	52	0	0	0	75	[]	0	1
56	123457078	2	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	36	11	0	6	11	74	52	0	0	0	75	[]	0	0
57	123457078	2	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	37	11	0	6	11	74	52	0	0	0	75	[]	0	0
58	123457078	2	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	37	11	0	6	11	74	52	0	0	0	75	[]	0	0
59	123457078	2	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	37	11	0	6	11	74	52	0	0	0	75	[]	0	0
