day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457002	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123457002	234	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	50	50	0	0	0	6	[]	0	0
2	123457002	223	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	50	50	0	0	0	11	[]	0	3
3	123457002	215	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	50	50	0	0	0	13	[]	0	3
4	123457002	198	31	10	1	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	50	50	0	0	0	17	[]	0	5
5	123457002	169	50	20	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	50	50	0	0	0	19	[]	0	7
6	123457002	166	38	33	3	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	50	50	0	0	0	22	[]	0	8
7	123457002	161	33	36	10	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	50	50	0	0	0	27	[]	0	8
8	123457002	74	16	5	5	74	22	33	11	0	0	0	0	0	0	0	0	215	8	0	23	0	0	50	50	0	0	0	31	[1B 1C 1D 2A 2C 3A 3D]	7	10
9	123457002	67	20	7	6	74	20	30	16	0	0	0	0	0	0	0	0	215	8	0	23	0	0	50	50	0	0	0	32	[1B 1C 1D 2A 2C 3A 3D]	7	11
10	123457002	58	23	12	7	74	15	27	24	0	0	0	0	0	0	0	0	215	8	0	23	0	0	50	50	0	0	0	33	[1B 1C 1D 2A 2C 3A 3D]	7	11
11	123457002	44	31	18	7	74	10	29	27	0	0	0	0	0	0	0	0	215	8	0	23	0	0	50	50	0	0	0	34	[1B 1C 1D 2A 2C 3A 3D]	7	11
