,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2241999999999962,Total infected,Without screening
2,3.0,1.6295999999999822,Total infected,Without screening
3,4.0,2.1561000000000092,Total infected,Without screening
4,5.0,2.9579999999999984,Total infected,Without screening
5,6.0,3.8559000000000196,Total infected,Without screening
6,7.0,4.530500000000018,Total infected,Without screening
7,8.0,5.0120000000000005,Total infected,Without screening
8,9.0,5.888900000000007,Total infected,Without screening
9,10.0,7.042100000000005,Total infected,Without screening
10,11.0,8.286200000000008,Total infected,Without screening
11,12.0,9.7868,Total infected,Without screening
12,13.0,11.469499999999982,Total infected,Without screening
13,14.0,12.600599999999986,Total infected,Without screening
14,15.0,13.405400000000014,Total infected,Without screening
15,16.0,14.694699999999983,Total infected,Without screening
16,17.0,16.2372,Total infected,Without screening
17,18.0,17.96289999999999,Total infected,Without screening
18,19.0,19.84880000000001,Total infected,Without screening
19,20.0,22.028999999999996,Total infected,Without screening
20,21.0,23.535500000000013,Total infected,Without screening
21,22.0,24.594599999999986,Total infected,Without screening
22,23.0,26.21520000000001,Total infected,Without screening
23,24.0,28.160200000000003,Total infected,Without screening
24,25.0,30.38730000000001,Total infected,Without screening
25,26.0,32.9169,Total infected,Without screening
26,27.0,35.517499999999984,Total infected,Without screening
27,28.0,37.4434,Total infected,Without screening
28,29.0,38.846900000000005,Total infected,Without screening
29,30.0,40.9529,Total infected,Without screening
30,31.0,43.433400000000006,Total infected,Without screening
31,32.0,46.137100000000004,Total infected,Without screening
32,33.0,49.08009999999999,Total infected,Without screening
33,34.0,52.397399999999976,Total infected,Without screening
34,35.0,54.67259999999999,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.243300000000005,Total infected,Screening 25%
37,3.0,1.6476000000000113,Total infected,Screening 25%
38,4.0,2.1741000000000383,Total infected,Screening 25%
39,5.0,2.911900000000003,Total infected,Screening 25%
40,6.0,3.727700000000027,Total infected,Screening 25%
41,7.0,4.338300000000004,Total infected,Screening 25%
42,8.0,4.766800000000018,Total infected,Screening 25%
43,9.0,5.494499999999988,Total infected,Screening 25%
44,10.0,6.5364999999999895,Total infected,Screening 25%
45,11.0,7.6255999999999915,Total infected,Screening 25%
46,12.0,8.763800000000003,Total infected,Screening 25%
47,13.0,10.042000000000002,Total infected,Screening 25%
48,14.0,10.99090000000001,Total infected,Screening 25%
49,15.0,11.677699999999987,Total infected,Screening 25%
50,16.0,12.737700000000018,Total infected,Screening 25%
51,17.0,13.961999999999989,Total infected,Screening 25%
52,18.0,15.19029999999998,Total infected,Screening 25%
53,19.0,16.48350000000002,Total infected,Screening 25%
54,20.0,17.841900000000038,Total infected,Screening 25%
55,21.0,18.838900000000024,Total infected,Screening 25%
56,22.0,19.547600000000017,Total infected,Screening 25%
57,23.0,20.57560000000001,Total infected,Screening 25%
58,24.0,21.801800000000043,Total infected,Screening 25%
59,25.0,23.095100000000002,Total infected,Screening 25%
60,26.0,24.409400000000005,Total infected,Screening 25%
61,27.0,25.79770000000002,Total infected,Screening 25%
62,28.0,26.833799999999997,Total infected,Screening 25%
63,29.0,27.537499999999994,Total infected,Screening 25%
64,30.0,28.64360000000002,Total infected,Screening 25%
65,31.0,29.953900000000004,Total infected,Screening 25%
66,32.0,31.24120000000002,Total infected,Screening 25%
67,33.0,32.62459999999999,Total infected,Screening 25%
68,34.0,34.111999999999966,Total infected,Screening 25%
69,35.0,35.09899999999999,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.2012,Total infected,Screening 50%
72,3.0,1.6074999999999875,Total infected,Screening 50%
73,4.0,2.1441999999999837,Total infected,Screening 50%
74,5.0,2.7717999999999847,Total infected,Screening 50%
75,6.0,3.5024999999999693,Total infected,Screening 50%
76,7.0,4.075099999999992,Total infected,Screening 50%
77,8.0,4.458499999999987,Total infected,Screening 50%
78,9.0,5.172200000000004,Total infected,Screening 50%
79,10.0,6.082999999999998,Total infected,Screening 50%
80,11.0,6.981999999999999,Total infected,Screening 50%
81,12.0,7.846800000000002,Total infected,Screening 50%
82,13.0,8.7637,Total infected,Screening 50%
83,14.0,9.422399999999982,Total infected,Screening 50%
84,15.0,9.898899999999998,Total infected,Screening 50%
85,16.0,10.6447,Total infected,Screening 50%
86,17.0,11.475400000000008,Total infected,Screening 50%
87,18.0,12.308300000000003,Total infected,Screening 50%
88,19.0,13.149100000000004,Total infected,Screening 50%
89,20.0,14.070000000000022,Total infected,Screening 50%
90,21.0,14.730700000000013,Total infected,Screening 50%
91,22.0,15.158199999999994,Total infected,Screening 50%
92,23.0,15.832799999999992,Total infected,Screening 50%
93,24.0,16.65670000000003,Total infected,Screening 50%
94,25.0,17.49550000000002,Total infected,Screening 50%
95,26.0,18.389500000000027,Total infected,Screening 50%
96,27.0,19.265299999999996,Total infected,Screening 50%
97,28.0,19.92700000000002,Total infected,Screening 50%
98,29.0,20.3724,Total infected,Screening 50%
99,30.0,21.02110000000002,Total infected,Screening 50%
100,31.0,21.788900000000012,Total infected,Screening 50%
101,32.0,22.480400000000003,Total infected,Screening 50%
102,33.0,23.186200000000014,Total infected,Screening 50%
103,34.0,23.967899999999986,Total infected,Screening 50%
104,35.0,24.536500000000018,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.2241999999999962,Total infected,Screening 100%
107,3.0,1.6766000000000076,Total infected,Screening 100%
108,4.0,2.1441000000000088,Total infected,Screening 100%
109,5.0,2.6836000000000126,Total infected,Screening 100%
110,6.0,3.324299999999994,Total infected,Screening 100%
111,7.0,3.7916999999999916,Total infected,Screening 100%
112,8.0,4.130099999999999,Total infected,Screening 100%
113,9.0,4.724799999999988,Total infected,Screening 100%
114,10.0,5.409400000000005,Total infected,Screening 100%
115,11.0,6.108099999999979,Total infected,Screening 100%
116,12.0,6.765800000000013,Total infected,Screening 100%
117,13.0,7.370399999999989,Total infected,Screening 100%
118,14.0,7.771799999999985,Total infected,Screening 100%
119,15.0,8.102199999999982,Total infected,Screening 100%
120,16.0,8.54849999999999,Total infected,Screening 100%
121,17.0,9.09510000000003,Total infected,Screening 100%
122,18.0,9.541500000000013,Total infected,Screening 100%
123,19.0,10.014100000000013,Total infected,Screening 100%
124,20.0,10.492500000000007,Total infected,Screening 100%
125,21.0,10.793800000000005,Total infected,Screening 100%
