,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,239.9749,Susceptible,Screening 25%,Susceptible
2,2.0,239.9447,Susceptible,Screening 25%,Susceptible
3,3.0,239.8643,Susceptible,Screening 25%,Susceptible
4,4.0,239.809,Susceptible,Screening 25%,Susceptible
5,5.0,239.7538,Susceptible,Screening 25%,Susceptible
6,6.0,239.7286,Susceptible,Screening 25%,Susceptible
7,7.0,239.6784,Susceptible,Screening 25%,Susceptible
8,8.0,239.3799,Susceptible,Screening 25%,Susceptible
9,9.0,239.0865,Susceptible,Screening 25%,Susceptible
10,10.0,238.7628,Susceptible,Screening 25%,Susceptible
11,11.0,238.2784,Susceptible,Screening 25%,Susceptible
12,12.0,237.8,Susceptible,Screening 25%,Susceptible
13,13.0,237.7598,Susceptible,Screening 25%,Susceptible
14,14.0,237.6251,Susceptible,Screening 25%,Susceptible
15,15.0,236.9729,Susceptible,Screening 25%,Susceptible
16,16.0,236.4834,Susceptible,Screening 25%,Susceptible
17,17.0,235.9256,Susceptible,Screening 25%,Susceptible
18,18.0,235.3588,Susceptible,Screening 25%,Susceptible
19,19.0,234.7608,Susceptible,Screening 25%,Susceptible
20,20.0,234.6975,Susceptible,Screening 25%,Susceptible
21,21.0,234.5578,Susceptible,Screening 25%,Susceptible
22,22.0,234.0211,Susceptible,Screening 25%,Susceptible
23,23.0,233.4683,Susceptible,Screening 25%,Susceptible
24,24.0,232.8271,Susceptible,Screening 25%,Susceptible
25,25.0,232.1719,Susceptible,Screening 25%,Susceptible
26,26.0,231.5367,Susceptible,Screening 25%,Susceptible
27,27.0,231.3779,Susceptible,Screening 25%,Susceptible
28,28.0,231.3588,Susceptible,Screening 25%,Susceptible
29,29.0,230.6251,Susceptible,Screening 25%,Susceptible
30,30.0,229.7558,Susceptible,Screening 25%,Susceptible
31,31.0,229.0141,Susceptible,Screening 25%,Susceptible
32,32.0,228.3025,Susceptible,Screening 25%,Susceptible
33,33.0,227.5568,Susceptible,Screening 25%,Susceptible
34,34.0,227.4221,Susceptible,Screening 25%,Susceptible
35,35.0,227.2764,Susceptible,Screening 25%,Susceptible
36,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
37,1.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
38,2.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
39,3.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
40,4.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
41,5.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
42,6.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
43,7.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
44,8.0,0.11460000000000001,Susceptible in quarantine,Screening 25%,Susceptible
45,9.0,0.1638,Susceptible in quarantine,Screening 25%,Susceptible
46,10.0,0.26139999999999997,Susceptible in quarantine,Screening 25%,Susceptible
47,11.0,0.5015,Susceptible in quarantine,Screening 25%,Susceptible
48,12.0,0.6965,Susceptible in quarantine,Screening 25%,Susceptible
49,13.0,0.7066,Susceptible in quarantine,Screening 25%,Susceptible
50,14.0,0.813,Susceptible in quarantine,Screening 25%,Susceptible
51,15.0,1.0985,Susceptible in quarantine,Screening 25%,Susceptible
52,16.0,1.3186,Susceptible in quarantine,Screening 25%,Susceptible
53,17.0,1.5165000000000002,Susceptible in quarantine,Screening 25%,Susceptible
54,18.0,1.6924,Susceptible in quarantine,Screening 25%,Susceptible
55,19.0,1.9506999999999999,Susceptible in quarantine,Screening 25%,Susceptible
56,20.0,1.9838999999999998,Susceptible in quarantine,Screening 25%,Susceptible
57,21.0,2.1085,Susceptible in quarantine,Screening 25%,Susceptible
58,22.0,2.1136,Susceptible in quarantine,Screening 25%,Susceptible
59,23.0,2.2372,Susceptible in quarantine,Screening 25%,Susceptible
60,24.0,2.2733,Susceptible in quarantine,Screening 25%,Susceptible
61,25.0,2.3296,Susceptible in quarantine,Screening 25%,Susceptible
62,26.0,2.4562999999999997,Susceptible in quarantine,Screening 25%,Susceptible
