,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.07699999999999818,Total infected,Without screening
2,3.0,0.2061999999999955,Total infected,Without screening
3,4.0,0.3942999999999586,Total infected,Without screening
4,5.0,0.6977999999999724,Total infected,Without screening
5,6.0,1.1061000000000263,Total infected,Without screening
6,7.0,1.4564000000000021,Total infected,Without screening
7,8.0,1.81280000000001,Total infected,Without screening
8,9.0,2.3964,Total infected,Without screening
9,10.0,3.1651999999999987,Total infected,Without screening
10,11.0,4.22229999999999,Total infected,Without screening
11,12.0,5.499500000000012,Total infected,Without screening
12,13.0,7.02800000000002,Total infected,Without screening
13,14.0,8.271199999999993,Total infected,Without screening
14,15.0,9.161099999999976,Total infected,Without screening
15,16.0,10.568600000000032,Total infected,Without screening
16,17.0,12.399400000000014,Total infected,Without screening
17,18.0,14.581600000000037,Total infected,Without screening
18,19.0,17.125200000000007,Total infected,Without screening
19,20.0,20.060000000000002,Total infected,Without screening
20,21.0,22.201299999999947,Total infected,Without screening
21,22.0,23.828699999999998,Total infected,Without screening
22,23.0,26.163100000000014,Total infected,Without screening
23,24.0,29.064999999999998,Total infected,Without screening
24,25.0,32.23919999999998,Total infected,Without screening
25,26.0,35.813800000000015,Total infected,Without screening
26,27.0,39.63659999999999,Total infected,Without screening
27,28.0,42.43339999999998,Total infected,Without screening
28,29.0,44.46739999999997,Total infected,Without screening
29,30.0,47.36829999999998,Total infected,Without screening
30,31.0,50.800899999999984,Total infected,Without screening
31,32.0,54.54639999999998,Total infected,Without screening
32,33.0,58.52359999999999,Total infected,Without screening
33,34.0,62.71079999999998,Total infected,Without screening
34,35.0,65.6705,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.06020000000000891,Total infected,Screening 25%
37,3.0,0.16570000000001528,Total infected,Screening 25%
38,4.0,0.34660000000002356,Total infected,Screening 25%
39,5.0,0.6180000000000234,Total infected,Screening 25%
40,6.0,1.0401000000000238,Total infected,Screening 25%
41,7.0,1.54260000000005,Total infected,Screening 25%
42,8.0,1.8642000000000394,Total infected,Screening 25%
43,9.0,2.4773999999999887,Total infected,Screening 25%
44,10.0,3.110600000000005,Total infected,Screening 25%
45,11.0,3.904599999999988,Total infected,Screening 25%
46,12.0,4.809100000000001,Total infected,Screening 25%
47,13.0,5.924500000000023,Total infected,Screening 25%
48,14.0,6.7789000000000215,Total infected,Screening 25%
49,15.0,7.557799999999986,Total infected,Screening 25%
50,16.0,8.723600000000005,Total infected,Screening 25%
51,17.0,10.015000000000015,Total infected,Screening 25%
52,18.0,11.437099999999987,Total infected,Screening 25%
53,19.0,12.994999999999976,Total infected,Screening 25%
54,20.0,14.839100000000002,Total infected,Screening 25%
55,21.0,16.1156,Total infected,Screening 25%
56,22.0,17.095499999999987,Total infected,Screening 25%
57,23.0,18.607999999999976,Total infected,Screening 25%
58,24.0,20.24629999999999,Total infected,Screening 25%
59,25.0,21.8793,Total infected,Screening 25%
60,26.0,23.582899999999995,Total infected,Screening 25%
61,27.0,25.386899999999997,Total infected,Screening 25%
62,28.0,26.87439999999998,Total infected,Screening 25%
63,29.0,27.95969999999997,Total infected,Screening 25%
64,30.0,29.487299999999976,Total infected,Screening 25%
65,31.0,30.99999999999997,Total infected,Screening 25%
66,32.0,32.62310000000002,Total infected,Screening 25%
67,33.0,34.17079999999996,Total infected,Screening 25%
68,34.0,35.884299999999996,Total infected,Screening 25%
69,35.0,37.34680000000003,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.06530000000000769,Total infected,Screening 50%
72,3.0,0.2009999999999934,Total infected,Screening 50%
73,4.0,0.3415999999999997,Total infected,Screening 50%
74,5.0,0.6430000000000291,Total infected,Screening 50%
75,6.0,1.0200000000000387,Total infected,Screening 50%
76,7.0,1.3115000000000236,Total infected,Screening 50%
77,8.0,1.6884000000000015,Total infected,Screening 50%
78,9.0,2.170800000000014,Total infected,Screening 50%
79,10.0,2.733699999999999,Total infected,Screening 50%
80,11.0,3.386900000000054,Total infected,Screening 50%
81,12.0,4.186000000000007,Total infected,Screening 50%
82,13.0,5.014999999999986,Total infected,Screening 50%
83,14.0,5.748699999999985,Total infected,Screening 50%
84,15.0,6.4623000000000275,Total infected,Screening 50%
85,16.0,7.392000000000053,Total infected,Screening 50%
86,17.0,8.33680000000004,Total infected,Screening 50%
87,18.0,9.190900000000056,Total infected,Screening 50%
88,19.0,10.175800000000038,Total infected,Screening 50%
89,20.0,11.28649999999999,Total infected,Screening 50%
90,21.0,12.140800000000013,Total infected,Screening 50%
91,22.0,12.73350000000002,Total infected,Screening 50%
92,23.0,13.778899999999936,Total infected,Screening 50%
93,24.0,14.688400000000001,Total infected,Screening 50%
94,25.0,15.678499999999985,Total infected,Screening 50%
95,26.0,16.713600000000014,Total infected,Screening 50%
96,27.0,17.713599999999985,Total infected,Screening 50%
97,28.0,18.507599999999996,Total infected,Screening 50%
98,29.0,19.1909,Total infected,Screening 50%
99,30.0,20.437100000000015,Total infected,Screening 50%
