,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Suscettibili,Senza screening,Suscettibili
1,1.0,238.1662,Suscettibili,Senza screening,Suscettibili
2,2.0,237.2713,Suscettibili,Senza screening,Suscettibili
3,3.0,236.2032,Suscettibili,Senza screening,Suscettibili
4,4.0,234.9129,Suscettibili,Senza screening,Suscettibili
5,5.0,233.4745,Suscettibili,Senza screening,Suscettibili
6,6.0,233.4745,Suscettibili,Senza screening,Suscettibili
7,7.0,233.4745,Suscettibili,Senza screening,Suscettibili
8,8.0,231.6937,Suscettibili,Senza screening,Suscettibili
9,9.0,229.9239,Suscettibili,Senza screening,Suscettibili
10,10.0,228.0751,Suscettibili,Senza screening,Suscettibili
11,11.0,226.2513,Suscettibili,Senza screening,Suscettibili
12,12.0,224.2773,Suscettibili,Senza screening,Suscettibili
13,13.0,224.2773,Suscettibili,Senza screening,Suscettibili
14,14.0,224.2773,Suscettibili,Senza screening,Suscettibili
15,15.0,222.0541,Suscettibili,Senza screening,Suscettibili
16,16.0,220.1011,Suscettibili,Senza screening,Suscettibili
17,17.0,217.8979,Suscettibili,Senza screening,Suscettibili
18,18.0,215.7297,Suscettibili,Senza screening,Suscettibili
19,19.0,213.2112,Suscettibili,Senza screening,Suscettibili
20,20.0,213.2112,Suscettibili,Senza screening,Suscettibili
21,21.0,213.2112,Suscettibili,Senza screening,Suscettibili
22,22.0,210.6316,Suscettibili,Senza screening,Suscettibili
23,23.0,208.0971,Suscettibili,Senza screening,Suscettibili
24,24.0,205.3293,Suscettibili,Senza screening,Suscettibili
25,25.0,202.5866,Suscettibili,Senza screening,Suscettibili
26,26.0,199.8288,Suscettibili,Senza screening,Suscettibili
27,27.0,199.8288,Suscettibili,Senza screening,Suscettibili
28,28.0,199.8288,Suscettibili,Senza screening,Suscettibili
29,29.0,196.4975,Suscettibili,Senza screening,Suscettibili
30,30.0,193.3894,Suscettibili,Senza screening,Suscettibili
31,31.0,190.3594,Suscettibili,Senza screening,Suscettibili
32,32.0,187.2192,Suscettibili,Senza screening,Suscettibili
33,33.0,183.8559,Suscettibili,Senza screening,Suscettibili
34,34.0,183.8559,Suscettibili,Senza screening,Suscettibili
35,35.0,183.8559,Suscettibili,Senza screening,Suscettibili
36,0.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
37,1.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
38,2.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
39,3.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
40,4.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
41,5.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
42,6.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
43,7.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
44,8.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
45,9.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
46,10.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
47,11.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
48,12.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
49,13.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
50,14.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
51,15.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
52,16.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
53,17.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
54,18.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
55,19.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
56,20.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
57,21.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
58,22.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
59,23.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
60,24.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
61,25.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
62,26.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
63,27.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
64,28.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
65,29.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
66,30.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
67,31.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
68,32.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
69,33.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
70,34.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
71,35.0,0.0,Suscettibili in quarantena,Senza screening,Suscettibili
72,0.0,0.0,Esposti,Senza screening,Esposti
73,1.0,0.8338,Esposti,Senza screening,Esposti
74,2.0,1.4775,Esposti,Senza screening,Esposti
75,3.0,2.1301,Esposti,Senza screening,Esposti
76,4.0,2.7477,Esposti,Senza screening,Esposti
77,5.0,3.3954,Esposti,Senza screening,Esposti
78,6.0,2.4364,Esposti,Senza screening,Esposti
79,7.0,1.7558,Esposti,Senza screening,Esposti
80,8.0,3.037,Esposti,Senza screening,Esposti
81,9.0,3.8899,Esposti,Senza screening,Esposti
82,10.0,4.6637,Esposti,Senza screening,Esposti
83,11.0,5.2062,Esposti,Senza screening,Esposti
84,12.0,5.7267,Esposti,Senza screening,Esposti
85,13.0,4.1421,Esposti,Senza screening,Esposti
86,14.0,2.964,Esposti,Senza screening,Esposti
87,15.0,4.3554,Esposti,Senza screening,Esposti
88,16.0,5.0831,Esposti,Senza screening,Esposti
89,17.0,5.8198,Esposti,Senza screening,Esposti
90,18.0,6.3634,Esposti,Senza screening,Esposti
91,19.0,7.1361,Esposti,Senza screening,Esposti
92,20.0,5.0911,Esposti,Senza screening,Esposti
93,21.0,3.6507,Esposti,Senza screening,Esposti
94,22.0,5.1952,Esposti,Senza screening,Esposti
95,23.0,6.2583,Esposti,Senza screening,Esposti
96,24.0,7.2142,Esposti,Senza screening,Esposti
97,25.0,7.9479,Esposti,Senza screening,Esposti
98,26.0,8.4444,Esposti,Senza screening,Esposti
99,27.0,6.1211,Esposti,Senza screening,Esposti
100,28.0,4.3654,Esposti,Senza screening,Esposti
101,29.0,6.5085,Esposti,Senza screening,Esposti
102,30.0,7.7427,Esposti,Senza screening,Esposti
103,31.0,8.5726,Esposti,Senza screening,Esposti
104,32.0,9.2022,Esposti,Senza screening,Esposti
105,33.0,9.9349,Esposti,Senza screening,Esposti
106,34.0,7.1722,Esposti,Senza screening,Esposti
107,35.0,5.1401,Esposti,Senza screening,Esposti
108,0.0,0.0,Esposti in quarantena,Senza screening,Esposti
109,1.0,0.0,Esposti in quarantena,Senza screening,Esposti
110,2.0,0.0,Esposti in quarantena,Senza screening,Esposti
111,3.0,0.0,Esposti in quarantena,Senza screening,Esposti
112,4.0,0.0,Esposti in quarantena,Senza screening,Esposti
113,5.0,0.0,Esposti in quarantena,Senza screening,Esposti
114,6.0,0.0,Esposti in quarantena,Senza screening,Esposti
115,7.0,0.0,Esposti in quarantena,Senza screening,Esposti
116,8.0,0.0,Esposti in quarantena,Senza screening,Esposti
117,9.0,0.0,Esposti in quarantena,Senza screening,Esposti
118,10.0,0.0,Esposti in quarantena,Senza screening,Esposti
119,11.0,0.0,Esposti in quarantena,Senza screening,Esposti
120,12.0,0.0,Esposti in quarantena,Senza screening,Esposti
121,13.0,0.0,Esposti in quarantena,Senza screening,Esposti
122,14.0,0.0,Esposti in quarantena,Senza screening,Esposti
123,15.0,0.0,Esposti in quarantena,Senza screening,Esposti
124,16.0,0.0,Esposti in quarantena,Senza screening,Esposti
125,17.0,0.0,Esposti in quarantena,Senza screening,Esposti
126,18.0,0.0,Esposti in quarantena,Senza screening,Esposti
127,19.0,0.0,Esposti in quarantena,Senza screening,Esposti
128,20.0,0.0,Esposti in quarantena,Senza screening,Esposti
129,21.0,0.0,Esposti in quarantena,Senza screening,Esposti
130,22.0,0.0,Esposti in quarantena,Senza screening,Esposti
131,23.0,0.0,Esposti in quarantena,Senza screening,Esposti
132,24.0,0.0,Esposti in quarantena,Senza screening,Esposti
133,25.0,0.0,Esposti in quarantena,Senza screening,Esposti
134,26.0,0.0,Esposti in quarantena,Senza screening,Esposti
