,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2522000000000162,Total infected,Without screening
2,3.0,1.6676999999999964,Total infected,Without screening
3,4.0,2.3403999999999883,Total infected,Without screening
4,5.0,3.1311000000000035,Total infected,Without screening
5,6.0,4.0911000000000115,Total infected,Without screening
6,7.0,4.770700000000005,Total infected,Without screening
7,8.0,5.272300000000001,Total infected,Without screening
8,9.0,6.185200000000009,Total infected,Without screening
9,10.0,7.261200000000002,Total infected,Without screening
10,11.0,8.543599999999998,Total infected,Without screening
11,12.0,9.997000000000014,Total infected,Without screening
12,13.0,11.5856,Total infected,Without screening
13,14.0,12.7637,Total infected,Without screening
14,15.0,13.595499999999987,Total infected,Without screening
15,16.0,14.820799999999991,Total infected,Without screening
16,17.0,16.289299999999997,Total infected,Without screening
17,18.0,17.913899999999984,Total infected,Without screening
18,19.0,19.657700000000006,Total infected,Without screening
19,20.0,21.703699999999998,Total infected,Without screening
20,21.0,23.143200000000007,Total infected,Without screening
21,22.0,24.1772,Total infected,Without screening
22,23.0,25.6456,Total infected,Without screening
23,24.0,27.45750000000001,Total infected,Without screening
24,25.0,29.4675,Total infected,Without screening
25,26.0,31.726799999999997,Total infected,Without screening
26,27.0,34.0471,Total infected,Without screening
27,28.0,35.805800000000005,Total infected,Without screening
28,29.0,36.994,Total infected,Without screening
29,30.0,38.86790000000002,Total infected,Without screening
30,31.0,41.06400000000002,Total infected,Without screening
31,32.0,43.574600000000004,Total infected,Without screening
32,33.0,46.202200000000005,Total infected,Without screening
33,34.0,48.96289999999999,Total infected,Without screening
34,35.0,50.992999999999995,Total infected,Without screening
35,1.0,0.9998999999999967,Total infected,Screening 25%
36,2.0,1.2132000000000005,Total infected,Screening 25%
37,3.0,1.6115999999999815,Total infected,Screening 25%
38,4.0,2.1321000000000083,Total infected,Screening 25%
39,5.0,2.8367999999999824,Total infected,Screening 25%
40,6.0,3.6966999999999928,Total infected,Screening 25%
41,7.0,4.299299999999988,Total infected,Screening 25%
42,8.0,4.717600000000033,Total infected,Screening 25%
43,9.0,5.381399999999985,Total infected,Screening 25%
44,10.0,6.196100000000001,Total infected,Screening 25%
45,11.0,7.149099999999976,Total infected,Screening 25%
46,12.0,8.186199999999985,Total infected,Screening 25%
47,13.0,9.416399999999982,Total infected,Screening 25%
48,14.0,10.283299999999997,Total infected,Screening 25%
49,15.0,10.862800000000021,Total infected,Screening 25%
50,16.0,11.657599999999974,Total infected,Screening 25%
51,17.0,12.584499999999991,Total infected,Screening 25%
52,18.0,13.544600000000003,Total infected,Screening 25%
53,19.0,14.608599999999996,Total infected,Screening 25%
54,20.0,15.822699999999998,Total infected,Screening 25%
55,21.0,16.673699999999997,Total infected,Screening 25%
56,22.0,17.308299999999974,Total infected,Screening 25%
57,23.0,18.045999999999992,Total infected,Screening 25%
58,24.0,18.9169,Total infected,Screening 25%
59,25.0,19.89590000000001,Total infected,Screening 25%
60,26.0,20.957900000000024,Total infected,Screening 25%
61,27.0,22.11100000000002,Total infected,Screening 25%
62,28.0,22.905900000000003,Total infected,Screening 25%
63,29.0,23.487499999999983,Total infected,Screening 25%
64,30.0,24.224199999999996,Total infected,Screening 25%
65,31.0,25.0831,Total infected,Screening 25%
66,32.0,25.978100000000012,Total infected,Screening 25%
67,33.0,26.95199999999997,Total infected,Screening 25%
68,34.0,28.078099999999978,Total infected,Screening 25%
69,35.0,28.864899999999977,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.1952999999999747,Total infected,Screening 50%
72,3.0,1.5354999999999848,Total infected,Screening 50%
73,4.0,2.0531000000000006,Total infected,Screening 50%
74,5.0,2.7177999999999827,Total infected,Screening 50%
75,6.0,3.5405999999999835,Total infected,Screening 50%
76,7.0,4.1211999999999875,Total infected,Screening 50%
77,8.0,4.573599999999999,Total infected,Screening 50%
78,9.0,5.14609999999999,Total infected,Screening 50%
79,10.0,5.817800000000005,Total infected,Screening 50%
80,11.0,6.640699999999981,Total infected,Screening 50%
81,12.0,7.565599999999989,Total infected,Screening 50%
82,13.0,8.53049999999999,Total infected,Screening 50%
83,14.0,9.215199999999982,Total infected,Screening 50%
84,15.0,9.748700000000014,Total infected,Screening 50%
85,16.0,10.350400000000008,Total infected,Screening 50%
86,17.0,11.006,Total infected,Screening 50%
87,18.0,11.735700000000008,Total infected,Screening 50%
88,19.0,12.475500000000011,Total infected,Screening 50%
89,20.0,13.354299999999995,Total infected,Screening 50%
90,21.0,13.982999999999976,Total infected,Screening 50%
91,22.0,14.411399999999986,Total infected,Screening 50%
92,23.0,14.879899999999992,Total infected,Screening 50%
93,24.0,15.440400000000011,Total infected,Screening 50%
94,25.0,16.022899999999993,Total infected,Screening 50%
95,26.0,16.663600000000002,Total infected,Screening 50%
96,27.0,17.279200000000003,Total infected,Screening 50%
97,28.0,17.7466,Total infected,Screening 50%
98,29.0,18.0822,Total infected,Screening 50%
99,30.0,18.49260000000001,Total infected,Screening 50%
100,31.0,18.9409,Total infected,Screening 50%
101,32.0,19.435400000000016,Total infected,Screening 50%
102,33.0,19.977000000000004,Total infected,Screening 50%
103,34.0,20.588600000000014,Total infected,Screening 50%
104,35.0,20.985000000000014,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.1781999999999755,Total infected,Screening 100%
107,3.0,1.4764999999999873,Total infected,Screening 100%
108,4.0,1.906899999999979,Total infected,Screening 100%
109,5.0,2.4743999999999744,Total infected,Screening 100%
110,6.0,3.1771999999999707,Total infected,Screening 100%
111,7.0,3.653599999999983,Total infected,Screening 100%
112,8.0,4.036000000000001,Total infected,Screening 100%
113,9.0,4.466499999999996,Total infected,Screening 100%
114,10.0,4.916899999999998,Total infected,Screening 100%
115,11.0,5.435399999999987,Total infected,Screening 100%
116,12.0,6.0230999999999995,Total infected,Screening 100%
117,13.0,6.6325999999999965,Total infected,Screening 100%
118,14.0,7.085100000000011,Total infected,Screening 100%
119,15.0,7.423499999999962,Total infected,Screening 100%
120,16.0,7.738799999999998,Total infected,Screening 100%
121,17.0,8.031999999999982,Total infected,Screening 100%
122,18.0,8.335299999999961,Total infected,Screening 100%
123,19.0,8.669600000000003,Total infected,Screening 100%
124,20.0,9.021999999999991,Total infected,Screening 100%
125,21.0,9.286200000000008,Total infected,Screening 100%
126,22.0,9.4666,Total infected,Screening 100%
127,23.0,9.64270000000002,Total infected,Screening 100%
128,24.0,9.853899999999982,Total infected,Screening 100%
129,25.0,10.04310000000001,Total infected,Screening 100%
130,26.0,10.24630000000002,Total infected,Screening 100%
131,27.0,10.460399999999993,Total infected,Screening 100%
132,28.0,10.604700000000008,Total infected,Screening 100%
133,29.0,10.681600000000003,Total infected,Screening 100%
134,30.0,10.791800000000023,Total infected,Screening 100%
135,31.0,10.913899999999984,Total infected,Screening 100%
136,32.0,11.027100000000019,Total infected,Screening 100%
137,33.0,11.160200000000003,Total infected,Screening 100%
138,34.0,11.301300000000026,Total infected,Screening 100%
139,35.0,11.407400000000024,Total infected,Screening 100%
