day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456977	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456977	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456977	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456977	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	[]	0	0
4	123456977	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	1	[]	0	0
5	123456977	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	50	1	[]	0	0
6	123456977	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	50	1	[]	0	0
7	123456977	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	1	[]	0	0
8	123456977	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	1	[]	0	1
9	123456977	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	1	[]	0	1
10	123456977	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	50	1	[]	0	1
11	123456977	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	1	[]	0	1
12	123456977	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	1	[]	0	1
13	123456977	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	1	[]	0	1
14	123456977	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	1	[]	0	1
15	123456977	233	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	1	[]	0	1
16	123456977	230	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	1	[]	0	1
17	123456977	219	1	0	0	0	0	0	0	0	0	0	0	11	5	4	0	24	7	1	0	0	1	0	0	0	50	1	[1B]	1	1
18	123456977	219	1	0	0	0	0	0	0	0	0	0	0	11	4	5	0	35	7	1	0	0	1	0	0	0	50	1	[1B]	1	1
19	123456977	218	1	1	0	0	0	0	0	0	0	0	0	11	3	6	0	35	8	1	0	0	1	0	0	0	50	1	[1B]	1	2
20	123456977	217	2	0	1	0	0	0	0	0	0	0	0	11	1	8	0	35	9	1	0	0	1	0	0	0	50	2	[1B]	1	1
21	123456977	216	3	0	1	0	0	0	0	0	0	0	0	11	0	9	0	35	10	1	0	0	1	0	0	0	50	3	[1B]	1	1
22	123456977	213	4	2	1	0	0	0	0	0	0	0	0	11	0	9	0	35	12	1	0	0	1	0	0	0	50	3	[1B]	1	3
23	123456977	212	5	2	1	0	0	0	0	0	0	0	0	11	0	9	0	35	13	1	0	0	1	0	0	0	50	3	[1B]	1	3
24	123456977	211	4	4	1	0	0	0	0	0	0	0	0	11	0	7	2	35	13	1	0	0	1	0	0	0	50	3	[1B]	1	4
25	123456977	193	3	3	1	0	0	0	0	16	0	4	0	11	0	7	2	45	16	1	0	1	1	0	0	0	50	3	[1B 3C]	2	4
26	123456977	176	1	2	1	0	0	0	0	16	0	3	1	27	2	8	3	45	17	2	0	1	2	0	0	0	50	3	[1B 3C 3A]	3	4
27	123456977	176	1	2	1	0	0	0	0	16	0	3	1	27	1	8	4	45	17	2	0	1	2	0	0	0	50	3	[1B 3C 3A]	3	4
28	123456977	175	1	3	1	0	0	0	0	16	0	3	1	27	1	8	4	45	17	2	0	1	2	0	0	0	50	4	[1B 3C 3A]	3	4
29	123456977	173	3	3	1	0	0	0	0	16	0	0	4	27	1	8	4	45	17	2	0	1	2	0	0	0	50	4	[1B 3C 3A]	3	3
30	123456977	168	5	6	1	0	0	0	0	16	0	0	4	27	0	6	7	45	19	2	0	1	2	0	0	0	50	5	[1B 3C 3A]	3	4
31	123456977	176	8	6	10	0	0	0	0	16	0	0	4	16	0	1	3	45	19	2	0	1	2	0	0	0	50	5	[3C 3A]	2	3
32	123456977	173	10	5	12	0	0	0	0	16	0	0	4	16	0	1	3	55	20	2	0	1	2	0	0	0	50	5	[3C 3A]	2	3
33	123456977	169	11	8	12	0	0	0	0	16	0	0	4	16	0	1	3	55	22	2	0	1	2	0	0	0	50	6	[3C 3A]	2	4
34	123456977	168	8	10	14	0	0	0	0	16	0	0	4	16	0	1	3	55	22	2	0	1	2	0	0	0	50	7	[3C 3A]	2	4
35	123456977	168	4	14	14	0	0	0	0	16	0	0	4	16	0	0	4	55	25	2	0	1	2	0	0	0	50	7	[3C 3A]	2	3
