day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
5	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
6	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
7	123457115	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
8	123457115	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
9	123457115	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
10	123457115	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
11	123457115	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
12	123457115	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
13	123457115	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
14	123457115	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
15	123457115	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
16	123457115	219	0	1	0	0	0	0	0	16	2	1	1	0	0	0	0	120	8	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[2C]	1	2
17	123457115	219	0	0	1	0	0	0	0	16	2	1	1	0	0	0	0	175	10	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[2C]	1	1
18	123457115	219	0	0	1	0	0	0	0	16	1	2	1	0	0	0	0	175	10	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[2C]	1	1
19	123457115	218	1	0	1	0	0	0	0	16	1	1	2	0	0	0	0	175	10	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2C]	1	1
20	123457115	218	1	0	1	0	0	0	0	16	1	1	2	0	0	0	0	175	12	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2C]	1	1
21	123457115	218	1	0	1	0	0	0	0	16	1	0	3	0	0	0	0	175	13	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2C]	1	0
22	123457115	218	1	0	1	0	0	0	0	16	1	0	3	0	0	0	0	175	14	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2C]	1	0
23	123457115	215	3	1	1	0	0	0	0	16	1	0	3	0	0	0	0	175	14	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2C]	1	1
24	123457115	213	5	1	1	0	0	0	0	16	1	0	3	0	0	0	0	230	14	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2C]	1	1
25	123457115	209	7	3	1	0	0	0	0	16	1	0	3	0	0	0	0	230	14	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2C]	1	1
26	123457115	209	7	1	3	0	0	0	0	16	1	0	3	0	0	0	0	230	14	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2C]	1	1
27	123457115	209	5	2	4	0	0	0	0	16	0	1	3	0	0	0	0	230	15	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2C]	1	2
28	123457115	209	4	3	4	0	0	0	0	16	0	1	3	0	0	0	0	230	16	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2C]	1	2
29	123457115	208	5	2	5	0	0	0	0	16	0	1	3	0	0	0	0	230	16	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[2C]	1	2
30	123457115	222	4	5	9	0	0	0	0	0	0	0	0	0	0	0	0	230	16	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	1
31	123457115	191	4	0	5	30	0	6	4	0	0	0	0	0	0	0	0	290	17	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3A]	2	2
32	123457115	190	4	1	5	30	0	5	5	0	0	0	0	0	0	0	0	290	18	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3A]	2	3
33	123457115	189	5	1	5	30	0	4	6	0	0	0	0	0	0	0	0	290	18	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3A]	2	2
34	123457115	189	4	2	5	30	0	4	6	0	0	0	0	0	0	0	0	290	18	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3A]	2	2
35	123457115	189	1	5	5	30	0	4	6	0	0	0	0	0	0	0	0	290	18	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3A]	2	4
36	123457115	181	9	5	5	30	0	3	7	0	0	0	0	0	0	0	0	290	20	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3A]	2	4
37	123457115	175	12	7	6	30	0	3	7	0	0	0	0	0	0	0	0	290	20	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3A]	2	5
38	123457115	142	7	4	7	60	5	7	8	0	0	0	0	0	0	0	0	340	20	0	5	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3A 2A 3B]	4	5
39	123457115	135	10	7	8	60	4	8	8	0	0	0	0	0	0	0	0	340	20	0	5	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2A 3B]	4	6
40	123457115	115	9	7	9	60	1	10	9	0	0	0	0	16	2	2	0	340	20	1	5	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2A 3B 2B]	5	6
41	123457115	115	8	6	11	60	0	11	9	0	0	0	0	16	2	2	0	340	20	1	5	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2A 3B 2B]	5	6
42	123457115	115	6	7	12	60	0	10	10	0	0	0	0	16	2	2	0	340	20	1	5	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2A 3B 2B]	5	6
43	123457115	111	9	8	12	60	0	9	11	0	0	0	0	16	2	2	0	340	20	1	5	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2A 3B 2B]	5	6
44	123457115	107	10	9	14	60	0	9	11	0	0	0	0	16	1	3	0	340	21	1	5	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2A 3B 2B]	5	7
45	123457115	119	6	3	12	46	4	15	15	0	0	0	0	16	1	3	0	385	21	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3B 2B 2C 3C]	5	6
46	123457115	119	5	4	12	46	3	13	18	0	0	0	0	16	0	3	1	385	21	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3B 2B 2C 3C]	5	6
47	123457115	118	6	4	12	46	3	11	20	0	0	0	0	16	0	2	2	385	22	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3B 2B 2C 3C]	5	6
48	123457115	118	2	6	14	46	3	11	20	0	0	0	0	16	0	2	2	385	22	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3B 2B 2C 3C]	5	6
49	123457115	118	1	5	16	46	2	10	22	0	0	0	0	16	0	2	2	385	23	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3B 2B 2C 3C]	5	6
50	123457115	117	1	5	17	46	1	11	22	0	0	0	0	16	0	2	2	385	24	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3B 2B 2C 3C]	5	6
51	123457115	109	0	0	11	46	0	8	26	0	0	0	0	24	1	6	9	385	24	2	9	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3B 2B 2C 3C 1B]	6	6
52	123457115	138	1	0	21	16	0	3	21	0	0	0	0	24	1	3	12	425	24	2	9	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2B 2C 3C 1B]	4	4
53	123457115	137	2	0	21	16	0	3	21	0	0	0	0	24	1	3	12	425	25	2	9	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2B 2C 3C 1B]	4	4
54	123457115	152	3	0	25	16	0	1	23	0	0	0	0	8	0	3	9	425	25	2	9	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 3C 1B]	3	2
55	123457115	152	2	1	25	16	0	1	23	0	0	0	0	8	0	3	9	425	25	2	9	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 3C 1B]	3	3
56	123457115	152	1	2	25	16	0	0	24	0	0	0	0	8	0	2	10	425	25	2	9	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 3C 1B]	3	3
57	123457115	152	0	3	25	16	0	0	24	0	0	0	0	8	0	2	10	425	25	2	9	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 3C 1B]	3	4
