day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456930	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456930	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	50	1	[]	0	0
4	123456930	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	1	[]	0	0
5	123456930	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	2	[]	0	0
6	123456930	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	2	[]	0	0
7	123456930	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	2	[]	0	0
8	123456930	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	3	[]	0	0
9	123456930	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	3	[]	0	2
10	123456930	232	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	48	6	0	0	0	0	0	0	0	50	3	[]	0	2
11	123456930	228	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	48	6	0	0	0	0	0	0	0	50	3	[]	0	3
12	123456930	223	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	0	0	0	50	3	[]	0	3
13	123456930	223	9	6	2	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	0	0	50	3	[]	0	2
14	123456930	223	7	6	4	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	0	0	50	3	[]	0	2
15	123456930	219	8	8	5	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	0	0	0	50	3	[]	0	3
16	123456930	215	9	10	6	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	0	0	0	50	3	[]	0	3
17	123456930	187	6	4	3	15	1	2	2	0	0	0	0	11	3	3	3	71	10	1	1	0	1	0	0	0	50	3	[1B 1C]	2	3
18	123456930	186	5	5	4	15	1	2	2	0	0	0	0	11	2	4	3	71	12	1	1	0	1	0	0	0	50	3	[1B 1C]	2	4
19	123456930	183	5	7	5	15	1	2	2	0	0	0	0	11	1	4	4	81	14	1	1	0	1	0	0	0	50	3	[1B 1C]	2	4
20	123456930	183	2	10	5	15	1	2	2	0	0	0	0	11	1	3	5	81	15	1	1	0	1	0	0	0	50	3	[1B 1C]	2	4
21	123456930	183	2	9	6	15	1	2	2	0	0	0	0	11	0	4	5	81	16	1	1	0	1	0	0	0	50	3	[1B 1C]	2	4
22	123456930	180	5	6	9	15	1	2	2	0	0	0	0	11	0	4	5	81	18	1	1	0	1	0	0	0	50	3	[1B 1C]	2	3
23	123456930	179	5	4	12	15	0	3	2	0	0	0	0	11	0	4	5	81	18	1	1	0	1	0	0	0	50	3	[1B 1C]	2	3
24	123456930	178	6	4	12	15	0	2	3	0	0	0	0	11	0	3	6	101	18	1	1	0	1	0	0	0	50	3	[1B 1C]	2	3
25	123456930	178	3	6	13	15	0	1	4	0	0	0	0	11	0	2	7	101	19	1	1	0	1	0	0	0	50	3	[1B 1C]	2	3
26	123456930	178	2	7	13	15	0	1	4	0	0	0	0	11	0	1	8	111	19	1	1	0	1	0	0	0	50	3	[1B 1C]	2	3
27	123456930	178	2	6	14	15	0	1	4	0	0	0	0	11	0	1	8	111	20	1	1	0	1	0	0	0	50	3	[1B 1C]	2	3
28	123456930	178	0	8	14	15	0	1	4	0	0	0	0	11	0	1	8	111	20	1	1	0	1	0	0	0	50	3	[1B 1C]	2	4
29	123456930	176	2	7	15	15	0	1	4	0	0	0	0	11	0	1	8	111	22	1	1	0	1	0	0	0	50	3	[1B 1C]	2	4
