day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457347	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457347	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457347	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123457347	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
4	123457347	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
5	123457347	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
6	123457347	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
7	123457347	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
8	123457347	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
9	123457347	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
10	123457347	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
11	123457347	233	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
12	123457347	230	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
13	123457347	229	3	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
14	123457347	229	1	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
15	123457347	224	6	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	3
16	123457347	219	8	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	4
17	123457347	212	13	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	4
18	123457347	204	16	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	4
19	123457347	200	17	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	4
20	123457347	200	12	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	6
21	123457347	200	6	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	6
22	123457347	193	10	11	6	2	1	5	11	0	0	1	0	0	0	0	0	19	25	0	5	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1D]	1	6
23	123457347	182	19	12	7	2	1	5	11	0	0	0	1	0	0	0	0	19	25	0	5	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1D]	1	6
24	123457347	170	24	19	7	2	1	5	11	0	0	0	1	0	0	0	0	19	26	0	5	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1D]	1	7
25	123457347	150	25	17	8	11	5	9	13	0	0	1	1	0	0	0	0	38	28	0	10	2	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1D 1C]	2	8
26	123457347	146	26	18	10	11	3	10	14	0	0	1	1	0	0	0	0	38	29	0	10	2	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1D 1C]	2	8
27	123457347	145	22	21	11	11	1	12	14	0	0	1	1	0	0	1	0	57	30	1	10	2	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C]	2	9
28	123457347	145	16	23	15	11	1	8	18	0	0	0	2	0	0	1	0	57	31	1	10	2	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C]	2	8
29	123457347	134	21	28	16	11	1	6	20	0	0	0	2	0	0	1	0	57	31	1	10	2	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C]	2	10
30	123457347	116	26	25	12	17	2	13	25	0	0	0	2	0	0	2	0	76	31	2	17	2	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C 2C]	3	10
31	123457347	93	24	26	16	35	1	12	28	0	0	0	2	0	0	3	0	95	31	3	18	2	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C 2C 3A]	4	9
32	123457347	68	15	22	15	60	2	16	36	0	0	0	2	0	0	4	0	133	31	4	24	2	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C 2C 3A 3B 2D]	6	8
33	123457347	66	14	21	19	60	2	14	38	0	0	0	2	0	0	3	1	133	31	4	24	2	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C 2C 3A 3B 2D]	6	8
34	123457347	66	8	16	10	60	4	18	51	0	0	1	2	0	0	2	2	152	32	4	28	3	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C 2C 3A 3B 2D 1B]	7	8
35	123457347	66	8	16	10	60	3	15	55	0	0	1	2	0	0	2	2	152	32	4	28	3	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1D 1C 2C 3A 3B 2D 1B]	7	8
36	123457347	62	12	17	29	58	3	14	39	0	0	1	1	0	0	1	3	152	32	4	28	3	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 2C 3A 3B 2D 1B]	6	10
37	123457347	60	9	19	32	58	1	13	42	0	0	1	1	0	0	1	3	152	32	4	28	3	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 2C 3A 3B 2D 1B]	6	8
38	123457347	55	10	18	37	58	1	12	43	0	0	1	1	0	0	0	4	152	32	4	28	3	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 2C 3A 3B 2D 1B]	6	8
39	123457347	60	10	21	49	49	1	10	35	0	0	1	0	0	0	0	4	152	32	4	28	3	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2C 3A 3B 2D 1B]	5	7
40	123457347	56	10	15	39	49	2	15	48	0	0	1	0	0	0	1	4	171	32	5	35	3	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2C 3A 3B 2D 1B 3D]	6	7
41	123457347	50	2	10	38	55	6	17	55	0	0	1	0	0	0	1	5	190	32	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2C 3A 3B 2D 1B 3D 2B]	7	6
42	123457347	50	0	11	39	55	5	15	58	0	0	1	0	0	0	1	5	190	33	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2C 3A 3B 2D 1B 3D 2B]	7	6
43	123457347	50	0	10	40	55	2	15	61	0	0	1	0	0	0	1	5	190	33	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2C 3A 3B 2D 1B 3D 2B]	7	6
44	123457347	56	0	8	56	49	2	11	52	0	0	1	0	0	0	1	4	190	34	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3A 3B 2D 1B 3D 2B]	6	5
45	123457347	74	0	6	60	31	1	11	52	0	0	1	0	0	0	1	3	190	34	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3B 2D 1B 3D 2B]	5	5
46	123457347	98	1	5	76	6	1	9	41	0	0	1	0	0	0	1	1	190	34	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1B 3D 2B]	3	4
47	123457347	97	1	6	76	6	1	7	43	0	0	1	0	0	0	1	1	190	34	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[1B 3D 2B]	3	5
48	123457347	97	0	7	96	6	1	3	28	0	0	0	0	0	0	1	1	190	34	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D 2B]	2	5
49	123457347	97	0	7	96	6	0	3	29	0	0	0	0	0	0	1	1	190	35	6	41	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D 2B]	2	5
