,trace,day,type
0,0,29,External screening
1,1,28,External screening
2,2,5,School screening
3,3,12,External screening
4,4,0,-
5,5,26,School screening
6,6,20,External screening
7,7,19,School screening
8,8,10,External screening
9,9,12,External screening
10,10,16,External screening
11,11,12,School screening
12,12,8,External screening
13,13,12,School screening
14,14,19,School screening
15,15,5,School screening
16,16,0,-
17,17,19,External screening
18,18,5,School screening
19,19,12,External screening
20,20,0,-
21,21,19,School screening
22,22,5,School screening
23,23,12,School screening
24,24,16,External screening
25,25,12,School screening
26,26,26,School screening
27,27,5,School screening
28,28,19,External screening
29,29,28,External screening
30,30,1,External screening
31,31,7,External screening
32,32,12,School screening
33,33,10,External screening
34,34,5,School screening
35,35,19,School screening
36,36,12,School screening
37,37,0,-
38,38,0,-
39,39,17,External screening
40,40,12,School screening
41,41,19,School screening
42,42,5,School screening
43,43,0,-
44,44,15,External screening
45,45,5,School screening
46,46,5,School screening
47,47,6,External screening
48,48,16,External screening
49,49,9,External screening
50,50,19,School screening
51,51,0,-
52,52,33,School screening
53,53,0,-
54,54,19,External screening
55,55,5,School screening
56,56,12,School screening
57,57,0,-
58,58,12,School screening
59,59,12,School screening
60,60,12,School screening
61,61,7,External screening
62,62,12,External screening
63,63,1,External screening
64,64,3,External screening
65,65,19,School screening
66,66,12,School screening
67,67,0,-
68,68,8,External screening
69,69,12,School screening
70,70,12,School screening
71,71,15,External screening
72,72,8,External screening
73,73,16,External screening
74,74,8,External screening
75,75,15,External screening
76,76,13,External screening
77,77,0,-
78,78,0,-
79,79,26,School screening
80,80,33,School screening
81,81,12,School screening
82,82,12,School screening
83,83,19,School screening
84,84,7,External screening
85,85,23,External screening
86,86,5,School screening
87,87,35,External screening
88,88,26,School screening
89,89,0,-
90,90,13,External screening
91,91,19,School screening
92,92,17,External screening
93,93,0,-
94,94,9,External screening
95,95,19,School screening
96,96,28,External screening
97,97,12,External screening
98,98,5,School screening
99,99,5,School screening
100,100,12,School screening
101,101,26,External screening
102,102,0,-
103,103,5,School screening
104,104,18,External screening
105,105,16,External screening
106,106,12,School screening
107,107,12,School screening
108,108,12,External screening
109,109,28,External screening
110,110,14,External screening
111,111,33,External screening
112,112,5,School screening
113,113,0,-
114,114,6,External screening
115,115,25,External screening
116,116,22,External screening
117,117,19,External screening
118,118,33,School screening
119,119,8,External screening
120,120,21,External screening
121,121,4,External screening
122,122,12,School screening
123,123,19,School screening
124,124,18,External screening
125,125,21,External screening
126,126,20,External screening
127,127,19,School screening
128,128,5,School screening
129,129,12,School screening
130,130,5,External screening
131,131,26,School screening
132,132,25,External screening
133,133,0,-
134,134,26,External screening
135,135,9,External screening
136,136,5,School screening
137,137,13,External screening
138,138,26,School screening
139,139,19,School screening
140,140,8,External screening
141,141,15,External screening
142,142,13,External screening
143,143,18,External screening
144,144,7,External screening
145,145,12,School screening
146,146,32,External screening
147,147,12,School screening
148,148,33,School screening
149,149,19,School screening
150,150,10,External screening
151,151,5,School screening
152,152,10,External screening
153,153,0,-
154,154,14,External screening
155,155,0,-
156,156,5,External screening
157,157,5,School screening
158,158,11,External screening
159,159,13,External screening
160,160,24,External screening
161,161,12,School screening
162,162,13,External screening
163,163,0,-
164,164,12,School screening
165,165,19,School screening
166,166,9,External screening
167,167,0,-
168,168,4,External screening
169,169,21,External screening
170,170,16,External screening
171,171,5,School screening
172,172,16,External screening
173,173,12,External screening
174,174,0,-
175,175,0,-
176,176,19,External screening
177,177,0,-
178,178,26,External screening
179,179,5,School screening
180,180,14,External screening
181,181,10,External screening
182,182,9,External screening
183,183,5,School screening
184,184,11,External screening
185,185,14,External screening
186,186,12,School screening
187,187,24,External screening
188,188,0,-
189,189,20,External screening
190,190,1,External screening
191,191,13,External screening
192,192,0,-
193,193,2,External screening
194,194,5,School screening
195,195,9,External screening
196,196,10,External screening
197,197,26,School screening
198,198,4,External screening
199,199,11,External screening
