day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
5	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
6	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
7	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
8	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
9	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	10	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
10	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	11	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
11	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	12	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
12	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	13	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
13	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	14	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
14	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	15	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
15	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	15	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
16	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	16	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
17	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
18	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
19	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
20	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
21	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	18	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
22	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	19	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
23	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	20	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
24	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	21	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
25	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	23	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
26	123456929	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	25	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
27	123456929	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	240	25	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
28	123456929	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	240	26	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
29	123456929	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	240	26	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
30	123456929	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	240	26	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
31	123456929	237	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	300	26	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
32	123456929	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	300	28	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
33	123456929	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	300	28	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
34	123456929	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	300	29	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
35	123456929	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	300	29	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
36	123456929	236	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	300	29	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
37	123456929	235	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	300	31	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
38	123456929	232	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	360	33	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
39	123456929	229	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	360	33	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
40	123456929	226	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	360	33	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
41	123456929	226	3	6	5	0	0	0	0	0	0	0	0	0	0	0	0	360	34	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
42	123456929	225	3	5	7	0	0	0	0	0	0	0	0	0	0	0	0	360	34	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	1
43	123456929	221	7	4	8	0	0	0	0	0	0	0	0	0	0	0	0	360	34	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	1
44	123456929	221	5	5	9	0	0	0	0	0	0	0	0	0	0	0	0	360	34	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	2
45	123456929	212	1	0	7	9	2	6	3	0	0	0	0	0	0	0	0	420	36	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3D]	1	1
46	123456929	212	1	0	7	9	1	7	3	0	0	0	0	0	0	0	0	420	37	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3D]	1	1
47	123456929	211	2	0	7	9	1	7	3	0	0	0	0	0	0	0	0	420	38	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3D]	1	1
48	123456929	211	2	0	7	9	1	6	4	0	0	0	0	0	0	0	0	420	39	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3D]	1	1
49	123456929	211	2	0	7	9	1	5	5	0	0	0	0	0	0	0	0	420	40	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3D]	1	1
50	123456929	211	1	1	7	9	0	6	5	0	0	0	0	0	0	0	0	420	40	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3D]	1	2
51	123456929	209	2	2	7	9	0	5	6	0	0	0	0	0	0	0	0	420	40	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3D]	1	3
52	123456929	191	1	0	8	26	1	7	6	0	0	0	0	0	0	0	0	475	41	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3D 2A]	2	2
53	123456929	191	0	1	8	26	0	7	7	0	0	0	0	0	0	0	0	475	41	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3D 2A]	2	3
54	123456929	191	0	1	8	26	0	3	11	0	0	0	0	0	0	0	0	475	41	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3D 2A]	2	3
55	123456929	191	0	0	9	26	0	3	11	0	0	0	0	0	0	0	0	475	42	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3D 2A]	2	2
56	123456929	191	0	0	9	26	0	3	11	0	0	0	0	0	0	0	0	475	43	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3D 2A]	2	2
57	123456929	191	0	0	9	26	0	2	12	0	0	0	0	0	0	0	0	475	44	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3D 2A]	2	2
58	123456929	191	0	0	9	26	0	2	12	0	0	0	0	0	0	0	0	475	45	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3D 2A]	2	2
59	123456929	200	0	0	20	17	0	1	2	0	0	0	0	0	0	0	0	530	45	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2A]	1	1
60	123456929	199	1	0	20	17	0	1	2	0	0	0	0	0	0	0	0	530	45	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2A]	1	1
61	123456929	198	2	0	20	17	0	1	2	0	0	0	0	0	0	0	0	530	45	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A]	1	1
62	123456929	197	1	2	20	17	0	1	2	0	0	0	0	0	0	0	0	530	48	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2A]	1	3
63	123456929	197	1	1	21	17	0	0	3	0	0	0	0	0	0	0	0	530	49	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2A]	1	1
64	123456929	197	1	1	21	17	0	0	3	0	0	0	0	0	0	0	0	530	49	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2A]	1	1
65	123456929	194	4	1	21	17	0	0	3	0	0	0	0	0	0	0	0	530	49	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2A]	1	1
66	123456929	194	2	0	24	17	1	2	0	0	0	0	0	0	0	0	0	590	51	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1B]	1	1
67	123456929	192	3	1	24	17	1	2	0	0	0	0	0	0	0	0	0	590	51	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1B]	1	2
68	123456929	188	5	3	24	17	1	2	0	0	0	0	0	0	0	0	0	590	52	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1B]	1	3
