,trace,day,type
0,0,13,External screening
1,1,19,External screening
2,2,30,School screening
3,3,9,School screening
4,4,16,School screening
5,5,15,External screening
6,6,16,External screening
7,7,9,School screening
8,8,9,External screening
9,9,0,-
10,10,23,School screening
11,11,7,External screening
12,12,2,School screening
13,13,2,School screening
14,14,16,School screening
15,15,9,School screening
16,16,9,School screening
17,17,20,External screening
18,18,0,-
19,19,16,School screening
20,20,9,School screening
21,21,9,School screening
22,22,16,School screening
23,23,7,External screening
24,24,0,-
25,25,16,School screening
26,26,16,School screening
27,27,2,External screening
28,28,2,School screening
29,29,9,School screening
30,30,2,School screening
31,31,7,External screening
32,32,9,School screening
33,33,0,-
34,34,9,School screening
35,35,22,External screening
36,36,8,External screening
37,37,9,School screening
38,38,9,External screening
39,39,6,External screening
40,40,23,School screening
41,41,6,External screening
42,42,9,School screening
43,43,18,External screening
44,44,16,School screening
45,45,1,External screening
46,46,9,School screening
47,47,2,School screening
48,48,1,External screening
49,49,4,External screening
50,50,5,External screening
51,51,15,External screening
52,52,9,School screening
53,53,0,-
54,54,14,External screening
55,55,0,-
56,56,16,School screening
57,57,15,External screening
58,58,16,External screening
59,59,11,External screening
60,60,23,School screening
61,61,0,-
62,62,2,School screening
63,63,16,School screening
64,64,2,School screening
65,65,23,School screening
66,66,0,-
67,67,9,School screening
68,68,0,-
69,69,0,-
70,70,2,School screening
71,71,0,-
72,72,9,School screening
73,73,9,School screening
74,74,13,External screening
75,75,16,School screening
76,76,0,-
77,77,7,External screening
78,78,2,School screening
79,79,0,-
80,80,6,External screening
81,81,16,External screening
82,82,2,School screening
83,83,6,External screening
84,84,6,External screening
85,85,9,School screening
86,86,23,School screening
87,87,0,-
88,88,9,School screening
89,89,23,School screening
90,90,2,School screening
91,91,0,-
92,92,16,School screening
93,93,21,External screening
94,94,16,External screening
95,95,2,School screening
96,96,16,School screening
97,97,14,External screening
98,98,9,School screening
99,99,2,School screening
100,100,0,-
101,101,2,School screening
102,102,9,School screening
103,103,16,School screening
104,104,21,External screening
105,105,5,External screening
106,106,3,External screening
107,107,26,External screening
108,108,2,School screening
109,109,0,-
110,110,0,-
111,111,22,External screening
112,112,3,External screening
113,113,28,External screening
114,114,13,External screening
115,115,0,-
116,116,16,School screening
117,117,16,School screening
118,118,2,School screening
119,119,9,School screening
120,120,11,External screening
121,121,5,External screening
122,122,16,School screening
123,123,0,-
124,124,3,External screening
125,125,16,School screening
126,126,16,School screening
127,127,0,-
128,128,9,School screening
129,129,16,School screening
130,130,9,School screening
131,131,9,School screening
132,132,16,External screening
133,133,10,External screening
134,134,0,-
135,135,16,School screening
136,136,9,School screening
137,137,23,School screening
138,138,9,School screening
139,139,2,School screening
140,140,7,External screening
141,141,13,External screening
142,142,16,School screening
143,143,10,External screening
144,144,15,External screening
145,145,4,External screening
146,146,4,External screening
147,147,16,School screening
148,148,9,School screening
149,149,11,External screening
150,150,0,-
151,151,30,School screening
152,152,5,External screening
153,153,2,School screening
154,154,9,School screening
155,155,9,School screening
156,156,19,External screening
157,157,6,External screening
158,158,2,School screening
159,159,0,-
160,160,9,School screening
161,161,0,-
162,162,16,School screening
163,163,9,School screening
164,164,2,External screening
165,165,15,External screening
166,166,16,School screening
167,167,12,External screening
168,168,23,School screening
169,169,22,External screening
170,170,0,-
171,171,3,External screening
172,172,2,School screening
173,173,10,External screening
174,174,7,External screening
175,175,6,External screening
176,176,16,School screening
177,177,0,-
178,178,21,External screening
179,179,0,-
180,180,0,-
181,181,0,-
182,182,0,-
183,183,3,External screening
184,184,16,School screening
185,185,14,External screening
186,186,16,School screening
187,187,9,School screening
188,188,2,School screening
189,189,0,-
190,190,16,External screening
191,191,16,School screening
192,192,16,School screening
193,193,0,-
194,194,16,School screening
195,195,8,External screening
196,196,3,External screening
197,197,0,-
198,198,16,School screening
199,199,8,External screening
