day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457095	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457095	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457095	234	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	1	0	0	0	[]	0	1
3	123457095	230	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	1	0	0	0	[]	0	1
4	123457095	224	9	6	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	2
5	123457095	221	7	10	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	2
6	123457095	221	5	11	3	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	2
7	123457095	221	3	13	3	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	2
8	123457095	215	2	1	2	4	2	11	3	0	0	0	0	0	0	0	0	48	0	0	2	0	0	49	0	1	0	0	[1C]	1	2
9	123457095	215	2	1	2	4	1	12	3	0	0	0	0	0	0	0	0	48	0	0	2	0	0	49	0	1	0	0	[1C]	1	2
10	123457095	215	2	0	3	4	0	13	3	0	0	0	0	0	0	0	0	48	0	0	2	0	0	49	0	1	0	0	[1C]	1	1
11	123457095	215	2	0	3	4	0	11	5	0	0	0	0	0	0	0	0	48	0	0	2	0	0	49	0	1	0	0	[1C]	1	1
12	123457095	214	2	1	3	4	0	11	5	0	0	0	0	0	0	0	0	48	0	0	2	0	0	49	0	1	0	0	[1C]	1	3
13	123457095	214	1	2	3	4	0	8	8	0	0	0	0	0	0	0	0	48	0	0	2	0	0	49	0	1	0	0	[1C]	1	3
14	123457095	214	1	2	3	4	0	5	11	0	0	0	0	0	0	0	0	48	0	0	2	0	0	49	0	1	0	0	[1C]	1	3
15	123457095	213	1	3	3	4	0	4	12	0	0	0	0	0	0	0	0	70	0	0	2	0	0	49	0	1	0	0	[1C]	1	3
16	123457095	207	7	3	3	4	0	4	12	0	0	0	0	0	0	0	0	70	0	0	2	0	0	49	0	1	0	0	[1C]	1	3
17	123457095	202	10	5	3	4	0	4	12	0	0	0	0	0	0	0	0	70	0	0	2	0	0	48	1	1	0	0	[1C]	1	4
18	123457095	199	12	6	3	4	0	2	14	0	0	0	0	0	0	0	0	70	0	0	2	0	0	48	1	0	1	0	[1C]	1	3
19	123457095	194	16	5	5	4	0	1	15	0	0	0	0	0	0	0	0	70	0	0	2	0	0	48	1	0	1	0	[1C]	1	3
20	123457095	194	11	8	7	4	0	1	15	0	0	0	0	0	0	0	0	70	0	0	2	0	0	48	1	0	1	0	[1C]	1	3
21	123457095	194	7	12	7	4	0	0	16	0	0	0	0	0	0	0	0	70	0	0	2	0	0	48	0	1	1	0	[1C]	1	2
22	123457095	188	4	5	23	10	3	3	4	0	0	0	0	0	0	0	0	94	0	0	3	0	0	48	0	1	1	0	[2A]	1	2
23	123457095	187	4	6	23	10	1	5	4	0	0	0	0	0	0	0	0	94	0	0	3	0	0	48	0	1	1	0	[2A]	1	3
24	123457095	185	6	6	23	10	1	3	6	0	0	0	0	0	0	0	0	94	0	0	3	0	0	48	0	1	1	0	[2A]	1	2
25	123457095	183	8	4	25	10	1	2	7	0	0	0	0	0	0	0	0	94	0	0	3	0	0	48	0	1	1	0	[2A]	1	3
26	123457095	182	6	7	25	10	0	3	7	0	0	0	0	0	0	0	0	94	0	0	3	0	0	48	0	1	1	0	[2A]	1	3
27	123457095	182	5	7	26	10	0	3	7	0	0	0	0	0	0	0	0	94	0	0	3	0	0	48	0	0	2	0	[2A]	1	3
28	123457095	182	4	8	26	10	0	3	7	0	0	0	0	0	0	0	0	94	0	0	3	0	0	48	0	0	2	0	[2A]	1	4
29	123457095	177	2	2	19	14	1	10	15	0	0	0	0	0	0	0	0	116	0	0	4	0	0	48	0	0	2	0	[2A 3D]	2	4
30	123457095	174	5	2	19	14	1	7	18	0	0	0	0	0	0	0	0	116	0	0	4	0	0	48	0	0	2	0	[2A 3D]	2	4
31	123457095	169	7	4	20	14	0	7	19	0	0	0	0	0	0	0	0	116	0	0	4	0	0	47	1	0	2	0	[2A 3D]	2	5
32	123457095	166	9	5	20	14	0	5	21	0	0	0	0	0	0	0	0	116	0	0	4	0	0	47	1	0	2	0	[2A 3D]	2	5
33	123457095	162	8	9	21	14	0	4	22	0	0	0	0	0	0	0	0	116	0	0	4	0	0	46	2	0	2	0	[2A 3D]	2	4
34	123457095	162	5	11	22	14	0	3	23	0	0	0	0	0	0	0	0	116	0	0	4	0	0	46	2	0	2	0	[2A 3D]	2	4
35	123457095	162	3	13	22	14	0	3	23	0	0	0	0	0	0	0	0	116	0	0	4	0	0	46	1	1	2	0	[2A 3D]	2	5
