day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457340	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457340	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
2	123457340	234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	[]	0	1
3	123457340	232	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	[]	0	1
4	123457340	230	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	[]	0	1
5	123457340	226	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	[]	0	1
6	123457340	226	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	[]	0	1
7	123457340	226	3	9	2	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	[]	0	2
8	123457340	224	4	8	4	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	[]	0	2
9	123457340	218	1	1	0	6	1	8	5	0	0	0	0	0	0	0	0	120	0	0	3	0	0	[1D]	1	2
10	123457340	217	2	1	0	6	0	8	6	0	0	0	0	0	0	0	0	120	0	0	3	0	0	[1D]	1	2
11	123457340	216	2	2	0	6	0	7	7	0	0	0	0	0	0	0	0	120	0	0	3	0	0	[1D]	1	2
12	123457340	214	2	4	0	6	0	6	8	0	0	0	0	0	0	0	0	120	0	0	3	0	0	[1D]	1	2
13	123457340	214	1	5	0	6	0	5	9	0	0	0	0	0	0	0	0	120	0	0	3	0	0	[1D]	1	2
14	123457340	214	1	5	0	6	0	5	9	0	0	0	0	0	0	0	0	120	0	0	3	0	0	[1D]	1	2
15	123457340	209	5	6	0	6	0	4	10	0	0	0	0	0	0	0	0	120	0	0	3	0	0	[1D]	1	2
16	123457340	199	1	0	0	16	1	13	10	0	0	0	0	0	0	0	0	175	0	0	6	0	0	[1D 3D]	2	2
17	123457340	199	0	1	0	16	0	12	12	0	0	0	0	0	0	0	0	175	0	0	6	0	0	[1D 3D]	2	3
18	123457340	199	0	1	0	16	0	10	14	0	0	0	0	0	0	0	0	175	0	0	6	0	0	[1D 3D]	2	3
19	123457340	198	1	1	0	16	0	7	17	0	0	0	0	0	0	0	0	175	0	0	6	0	0	[1D 3D]	2	3
20	123457340	198	1	1	0	16	0	7	17	0	0	0	0	0	0	0	0	175	0	0	6	0	0	[1D 3D]	2	3
21	123457340	198	1	1	0	16	0	6	18	0	0	0	0	0	0	0	0	175	0	0	6	0	0	[1D 3D]	2	3
22	123457340	197	2	1	0	16	0	5	19	0	0	0	0	0	0	0	0	175	0	0	6	0	0	[1D 3D]	2	3
23	123457340	202	3	1	14	10	0	2	8	0	0	0	0	0	0	0	0	230	0	0	6	0	0	[3D]	1	2
24	123457340	201	3	1	15	10	0	0	10	0	0	0	0	0	0	0	0	230	0	0	6	0	0	[3D]	1	1
25	123457340	201	3	1	15	10	0	0	10	0	0	0	0	0	0	0	0	230	0	0	6	0	0	[3D]	1	1
26	123457340	199	4	2	15	10	0	0	10	0	0	0	0	0	0	0	0	230	0	0	6	0	0	[3D]	1	1
27	123457340	199	3	2	16	10	0	0	10	0	0	0	0	0	0	0	0	230	0	0	6	0	0	[3D]	1	1
28	123457340	199	3	2	16	10	0	0	10	0	0	0	0	0	0	0	0	230	0	0	6	0	0	[3D]	1	1
29	123457340	196	4	4	16	10	0	0	10	0	0	0	0	0	0	0	0	230	0	0	6	0	0	[3D]	1	1
30	123457340	183	5	6	26	19	0	1	0	0	0	0	0	0	0	0	0	290	0	0	7	0	0	[2C]	1	2
31	123457340	179	5	8	28	19	0	1	0	0	0	0	0	0	0	0	0	290	0	0	7	0	0	[2C]	1	3
32	123457340	179	4	7	30	19	0	0	1	0	0	0	0	0	0	0	0	290	0	0	7	0	0	[2C]	1	1
33	123457340	179	2	8	31	19	0	0	1	0	0	0	0	0	0	0	0	290	0	0	7	0	0	[2C]	1	1
34	123457340	179	1	9	31	19	0	0	1	0	0	0	0	0	0	0	0	290	0	0	7	0	0	[2C]	1	1
35	123457340	179	1	8	32	19	0	0	1	0	0	0	0	0	0	0	0	290	0	0	7	0	0	[2C]	1	1
