,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
59,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
60,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
61,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
62,3.0,1.3890714285714245,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
63,4.0,1.8734642857142854,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
64,5.0,2.8700214285714316,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
65,6.0,4.294007142857139,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
66,7.0,6.038785714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
67,8.0,8.020035714285719,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
68,9.0,9.792435714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
69,10.0,11.066985714285716,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
70,11.0,12.315914285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
71,12.0,13.631121428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
72,13.0,14.68079285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
73,14.0,15.340114285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
74,15.0,15.505164285714281,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
75,16.0,15.399378571428567,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
76,17.0,15.301464285714282,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
77,18.0,14.915400000000002,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
78,19.0,14.023614285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
79,20.0,12.809335714285712,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
80,21.0,11.399807142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
81,22.0,9.894078571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
82,23.0,8.591607142857145,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
83,24.0,7.665757142857145,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
84,25.0,6.751078571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
85,26.0,5.6959714285714265,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
86,27.0,4.675928571428568,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
87,28.0,3.7474928571428534,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
88,29.0,2.9640714285714256,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
89,30.0,2.3677428571428556,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
90,31.0,1.9380142857142844,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
91,32.0,1.5825857142857152,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
92,33.0,1.26109285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
93,34.0,0.9929857142857169,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
94,35.0,0.7781214285714303,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
95,36.0,0.6059071428571443,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
96,37.0,0.4710714285714306,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
97,38.0,0.37332142857142764,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
98,39.0,0.29631428571428436,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
99,40.0,0.2354714285714254,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
100,41.0,0.1842214285714233,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
101,42.0,0.14443571428571186,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
