,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.07699999999999818,Total infected,Without screening
2,3.0,0.2061999999999955,Total infected,Without screening
3,4.0,0.3942999999999586,Total infected,Without screening
4,5.0,0.6977999999999724,Total infected,Without screening
5,6.0,1.1061000000000263,Total infected,Without screening
6,7.0,1.4564000000000021,Total infected,Without screening
7,8.0,1.81280000000001,Total infected,Without screening
8,9.0,2.3964,Total infected,Without screening
9,10.0,3.1651999999999987,Total infected,Without screening
10,11.0,4.22229999999999,Total infected,Without screening
11,12.0,5.499500000000012,Total infected,Without screening
12,13.0,7.02800000000002,Total infected,Without screening
13,14.0,8.271199999999993,Total infected,Without screening
14,15.0,9.161099999999976,Total infected,Without screening
15,16.0,10.568600000000032,Total infected,Without screening
16,17.0,12.399400000000014,Total infected,Without screening
17,18.0,14.581600000000037,Total infected,Without screening
18,19.0,17.125200000000007,Total infected,Without screening
19,20.0,20.060000000000002,Total infected,Without screening
20,21.0,22.201299999999947,Total infected,Without screening
21,22.0,23.828699999999998,Total infected,Without screening
22,23.0,26.163100000000014,Total infected,Without screening
23,24.0,29.064999999999998,Total infected,Without screening
24,25.0,32.23919999999998,Total infected,Without screening
25,26.0,35.813800000000015,Total infected,Without screening
26,27.0,39.63659999999999,Total infected,Without screening
27,28.0,42.43339999999998,Total infected,Without screening
28,29.0,44.46739999999997,Total infected,Without screening
29,30.0,47.36829999999998,Total infected,Without screening
30,31.0,50.800899999999984,Total infected,Without screening
31,32.0,54.54639999999998,Total infected,Without screening
32,33.0,58.52359999999999,Total infected,Without screening
33,34.0,62.71079999999998,Total infected,Without screening
34,35.0,65.6705,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.08539999999999281,Total infected,Screening 25%
37,3.0,0.23619999999999663,Total infected,Screening 25%
38,4.0,0.44720000000000937,Total infected,Screening 25%
39,5.0,0.7687999999999988,Total infected,Screening 25%
40,6.0,1.2059999999999889,Total infected,Screening 25%
41,7.0,1.6280999999999892,Total infected,Screening 25%
42,8.0,2.0351,Total infected,Screening 25%
43,9.0,2.5578000000000145,Total infected,Screening 25%
44,10.0,3.351900000000029,Total infected,Screening 25%
45,11.0,4.392000000000024,Total infected,Screening 25%
46,12.0,5.65330000000003,Total infected,Screening 25%
47,13.0,7.382000000000005,Total infected,Screening 25%
48,14.0,8.502399999999994,Total infected,Screening 25%
49,15.0,9.356800000000021,Total infected,Screening 25%
50,16.0,10.70350000000002,Total infected,Screening 25%
51,17.0,12.39700000000002,Total infected,Screening 25%
52,18.0,14.331600000000009,Total infected,Screening 25%
53,19.0,16.487400000000036,Total infected,Screening 25%
54,20.0,19.065200000000033,Total infected,Screening 25%
55,21.0,21.03019999999998,Total infected,Screening 25%
56,22.0,22.39699999999999,Total infected,Screening 25%
57,23.0,24.28140000000002,Total infected,Screening 25%
58,24.0,26.693400000000025,Total infected,Screening 25%
59,25.0,29.452200000000005,Total infected,Screening 25%
60,26.0,32.60810000000001,Total infected,Screening 25%
61,27.0,35.90439999999998,Total infected,Screening 25%
62,28.0,38.155700000000024,Total infected,Screening 25%
63,29.0,39.77370000000002,Total infected,Screening 25%
64,30.0,41.95490000000001,Total infected,Screening 25%
65,31.0,44.54770000000005,Total infected,Screening 25%
66,32.0,47.44720000000001,Total infected,Screening 25%
67,33.0,50.20599999999996,Total infected,Screening 25%
68,34.0,53.462199999999996,Total infected,Screening 25%
69,35.0,55.62810000000002,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.07030000000000314,Total infected,Screening 50%
72,3.0,0.19599999999999795,Total infected,Screening 50%
73,4.0,0.42210000000000036,Total infected,Screening 50%
74,5.0,0.7336999999999989,Total infected,Screening 50%
75,6.0,1.180800000000005,Total infected,Screening 50%
76,7.0,1.6432000000000357,Total infected,Screening 50%
77,8.0,1.90949999999998,Total infected,Screening 50%
78,9.0,2.4572000000000287,Total infected,Screening 50%
79,10.0,3.1606999999999914,Total infected,Screening 50%
80,11.0,4.135799999999989,Total infected,Screening 50%
81,12.0,5.155700000000024,Total infected,Screening 50%
82,13.0,6.532600000000002,Total infected,Screening 50%
83,14.0,7.507499999999993,Total infected,Screening 50%
84,15.0,8.29140000000001,Total infected,Screening 50%
85,16.0,9.412000000000063,Total infected,Screening 50%
86,17.0,10.703400000000045,Total infected,Screening 50%
87,18.0,12.266200000000026,Total infected,Screening 50%
88,19.0,14.170800000000014,Total infected,Screening 50%
89,20.0,16.231100000000026,Total infected,Screening 50%
90,21.0,17.914500000000004,Total infected,Screening 50%
91,22.0,19.10559999999998,Total infected,Screening 50%
92,23.0,20.532699999999977,Total infected,Screening 50%
93,24.0,22.361699999999985,Total infected,Screening 50%
94,25.0,24.396999999999963,Total infected,Screening 50%
95,26.0,26.854300000000023,Total infected,Screening 50%
96,27.0,29.36189999999999,Total infected,Screening 50%
97,28.0,31.130499999999984,Total infected,Screening 50%
98,29.0,32.407099999999986,Total infected,Screening 50%
99,30.0,34.16589999999999,Total infected,Screening 50%
